Gene type	Gene Name	fr	rf	star
lncRNA	A1BG-AS1	0.0	0.0	0.0
lncRNA	A2M-AS1	0.010691	0.010742	0.010446
lncRNA	AADACL2-AS1	0.004319	0.004363	0.00465
lncRNA	AATBC	0.0	0.0	0.0
lncRNA	ABALON	0.0	0.0	0.0
lncRNA	ABCA9-AS1	0.002987	0.002921	0.002841
lncRNA	ABCC5-AS1	0.0	0.0	0.001307
lncRNA	ABHD11-AS1	0.0	0.0	0.0
lncRNA	ACBD3-AS1	0.000115	0.000115	0.0
lncRNA	ACBD7-DCLRE1CP1	0.0	0.0	0.0
lncRNA	ACOXL-AS1	0.0	0.0	0.0
lncRNA	ACTA2-AS1	0.0	0.0	0.000964
lncRNA	ACTE1P	0.00021	2.9e-05	0.0
lncRNA	ACTN1-DT	0.000694	0.000697	0.001606
lncRNA	ACTR3-AS1	0.0019	0.002025	0.001763
lncRNA	ACVR2B-AS1	0.0	0.0	0.0
lncRNA	ADAM7-AS1	0.0	0.0	0.000433
lncRNA	ADAM7-AS2	0.000415	0.000417	0.000763
lncRNA	ADAMTS16-DT	0.0	0.0	0.0
lncRNA	ADAMTS19-AS1	0.0	0.0	0.005871
lncRNA	ADAMTS9-AS1	0.000479	0.000363	0.000231
lncRNA	ADAMTS9-AS2	0.004216	0.004243	0.004651
lncRNA	ADAMTSL4-AS1	0.0	0.0	0.000886
lncRNA	ADARB2-AS1	0.000125	0.000126	0.000463
lncRNA	ADCY6-DT	0.0	0.0	0.0
lncRNA	ADD3-AS1	0.000895	0.000814	0.000684
lncRNA	ADGB-DT	0.0	0.0	0.0
lncRNA	ADGRA1-AS1	0.0	0.0	0.0
lncRNA	ADGRB3-DT	0.0	0.0	0.00423
lncRNA	ADGRD1-AS1	0.0	0.0	0.0
lncRNA	ADGRF5-AS1	0.0	0.0	0.0
lncRNA	ADGRL1-AS1	0.003544	0.003527	0.000172
lncRNA	ADGRL3-AS1	0.003893	0.003501	0.004534
lncRNA	ADIPOQ-AS1	0.0	0.0	0.0
