Gene type	Gene Name	fr	rf	star
miRNA	MIR1-1	0.365716	0.367135	0.0
miRNA	MIR1-2	2.134948	2.145185	0.0
miRNA	MIR100	61.156662	61.449909	90.886398
miRNA	MIR101-1	2453.046387	2468.97876	2195.761963
miRNA	MIR101-2	2128.416504	2134.780762	401.794434
miRNA	MIR10226	0.0	0.0	0.0
miRNA	MIR10392	0.065414	0.065739	0.031396
miRNA	MIR10393	0.326832	0.375999	0.318868
miRNA	MIR10394	0.151613	0.15234	0.148057
miRNA	MIR10396A	0.0	0.0	0.0
miRNA	MIR10396B	0.0	0.0	0.0
miRNA	MIR10397	0.0	0.0	0.0
miRNA	MIR10398	0.0	0.0	0.0
miRNA	MIR10399	0.26921	0.270501	0.0
miRNA	MIR103A1	5311.40625	5560.515137	2519.974121
miRNA	MIR103A2	740.899109	717.739563	902.563049
miRNA	MIR103B1	0.0	0.0	0.19934
miRNA	MIR103B2	0.0	0.0	0.0
miRNA	MIR10400	0.0	0.0	0.0
miRNA	MIR105-1	0.0	0.0	0.0
miRNA	MIR105-2	0.0	0.0	0.0
miRNA	MIR10522	0.0	0.0	0.0
miRNA	MIR10523	0.0	0.0	0.0
miRNA	MIR10524	0.0	0.0	0.0
miRNA	MIR10525	0.0	0.0	0.0
miRNA	MIR10526	0.0	0.0	0.0
miRNA	MIR10527	0.928668	0.604783	1.094599
miRNA	MIR106A	111.687057	112.222626	211.855957
miRNA	MIR106B	1725.133301	1733.906006	684.059937
miRNA	MIR107	1855.393433	1701.265991	113.997139
miRNA	MIR10A	2.189761	2.200261	3.515248
miRNA	MIR10B	5.839879	5.867883	10.770544
miRNA	MIR11181	0.0	0.0	0.0
miRNA	MIR11399	0.0	0.0	0.0
miRNA	MIR11400	0.169053	0.169863	0.0
miRNA	MIR11401	0.178123	0.178977	0.0
miRNA	MIR1178	0.023719	0.023833	0.023177
miRNA	MIR1179	0.176481	0.177327	0.362065
miRNA	MIR1180	9.974787	10.022619	15.756478
miRNA	MIR1181	0.0	0.0	0.0
miRNA	MIR1182	0.0	0.0	0.0
miRNA	MIR1183	0.0	0.0	0.0
miRNA	MIR1184-1	0.0	0.0	0.0
miRNA	MIR1184-2	0.0	0.0	0.0
miRNA	MIR1184-3	0.0	0.0	0.0
miRNA	MIR1185-1	0.36338	0.365123	0.390583
miRNA	MIR1185-2	0.0	0.0	0.0
miRNA	MIR1193	0.0	0.0	0.0
miRNA	MIR1197	0.0	0.0	0.0
miRNA	MIR1199	0.0	0.0	0.0
miRNA	MIR1200	0.0	0.0	0.0
miRNA	MIR1202	0.0	0.0	0.0
miRNA	MIR1203	0.0	0.0	0.0
miRNA	MIR1204	0.0	0.0	0.0
miRNA	MIR1205	0.0	0.0	0.0
miRNA	MIR1206	0.0	0.0	0.0
miRNA	MIR1207	0.0	0.0	0.0
miRNA	MIR1208	0.0	0.0	0.0
miRNA	MIR12113	0.0	0.0	0.0
miRNA	MIR12114	0.0	0.0	0.0
miRNA	MIR12115	0.0	0.0	0.0
miRNA	MIR12116	0.0	0.0	0.0
miRNA	MIR12117	0.0	0.0	0.0
miRNA	MIR12118	0.0	0.0	0.0
miRNA	MIR12119	0.0	0.0	0.0
miRNA	MIR12120	0.0	0.0	0.0
miRNA	MIR12121	0.0	0.0	0.0
miRNA	MIR12122	0.0	0.0	0.0
miRNA	MIR12123	0.0	0.0	0.0
miRNA	MIR12124	0.0	0.0	0.0
miRNA	MIR12125	0.0	0.0	0.0
miRNA	MIR12126	0.0	0.0	0.0
miRNA	MIR12127	0.0	0.0	0.0
miRNA	MIR12128	0.0	0.0	0.039058
miRNA	MIR12129	0.0	0.0	0.0
miRNA	MIR12130	0.0	0.0	0.0
miRNA	MIR12131	0.0	0.0	0.0
miRNA	MIR12132	0.0	0.0	0.0
miRNA	MIR12133	0.0	0.0	0.0
miRNA	MIR12135	0.0	0.0	0.0
