Gene type	Gene Name	fr	rf	star
tRNA	TRA-AGC10-1	0	0	0
tRNA	TRA-AGC1-1	4	4	0
tRNA	TRA-AGC11-1	7	7	18
tRNA	TRA-AGC12-1	0	0	0
tRNA	TRA-AGC12-3	0	0	0
tRNA	TRA-AGC13-2	0	0	0
tRNA	TRA-AGC14-1	0	0	0
tRNA	TRA-AGC14-2	0	0	0
tRNA	TRA-AGC15-1	0	0	5
tRNA	TRA-AGC2-1	3	3	0
tRNA	TRA-AGC2-2	69	69	0
tRNA	TRA-AGC24-1	0	0	0
tRNA	TRA-AGC3-1	3	3	0
tRNA	TRA-AGC4-1	9	10	0
tRNA	TRA-AGC5-1	0	0	0
tRNA	TRA-AGC6-1	1	1	0
tRNA	TRA-AGC7-1	14	14	0
tRNA	TRA-AGC8-1	63	63	284
tRNA	TRA-AGC8-2	14	14	24
tRNA	TRA-AGC9-1	0	0	0
tRNA	TRA-CGC1-1	41	41	0
tRNA	TRA-CGC2-1	88	88	0
tRNA	TRA-CGC3-1	11	11	55
tRNA	TRA-CGC4-1	2	2	0
tRNA	TRA-TGC1-1	1	1	0
tRNA	TRA-TGC2-1	15	15	0
tRNA	TRA-TGC3-1	126	125	21
tRNA	TRA-TGC3-2	260	260	30
tRNA	TRA-TGC4-1	441	441	602
tRNA	TRA-TGC5-1	1	1	0
tRNA	TRA-TGC6-1	1	1	0
tRNA	TRA-TGC7-1	0	0	0
tRNA	TRC-GCA10-1	0	0	0
tRNA	TRC-GCA1-1	1	1	2
tRNA	TRC-GCA11-1	0	0	4
tRNA	TRC-GCA12-1	0	0	0
tRNA	TRC-GCA13-1	0	0	0
tRNA	TRC-GCA14-1	0	0	0
tRNA	TRC-GCA15-1	0	0	0
tRNA	TRC-GCA16-1	1	1	2
tRNA	TRC-GCA17-1	3	3	4
tRNA	TRC-GCA18-1	0	0	0
tRNA	TRC-GCA19-1	0	0	2
tRNA	TRC-GCA20-1	0	0	0
tRNA	TRC-GCA2-1	3	3	1
tRNA	TRC-GCA21-1	0	0	0
tRNA	TRC-GCA2-2	7	7	0
tRNA	TRC-GCA22-1	0	0	0
tRNA	TRC-GCA2-3	7	7	7
tRNA	TRC-GCA23-1	0	0	0
tRNA	TRC-GCA2-4	33	33	38
tRNA	TRC-GCA3-1	2	2	2
tRNA	TRC-GCA4-1	23	23	78
tRNA	TRC-GCA5-1	0	0	9
tRNA	TRC-GCA6-1	0	0	6
tRNA	TRC-GCA7-1	1	1	8
tRNA	TRC-GCA8-1	0	0	2
tRNA	TRC-GCA9-1	0	0	0
tRNA	TRC-GCA9-2	0	0	0
tRNA	TRC-GCA9-3	0	0	0
tRNA	TRC-GCA9-4	0	0	1
tRNA	TRD-GTC1-1	10950	10938	15513
tRNA	TRD-GTC2-1	4260	6013	0
tRNA	TRD-GTC2-10	398	373	127
tRNA	TRD-GTC2-11	5969	5987	2
tRNA	TRD-GTC2-2	5672	7894	0
tRNA	TRD-GTC2-3	6318	8204	0
tRNA	TRD-GTC2-4	7392	8769	0
tRNA	TRD-GTC2-5	9175	9664	0
tRNA	TRD-GTC2-6	4314	7099	151
tRNA	TRD-GTC2-7	12853	12902	15607
tRNA	TRD-GTC2-8	5676	5637	1646
tRNA	TRD-GTC2-9	5450	4310	182
tRNA	TRD-GTC3-1	118	118	300
tRNA	TRE-CTC1-1	2890	2891	1571
tRNA	TRE-CTC1-2	14833	23757	0
tRNA	TRE-CTC1-3	17158	24968	0
tRNA	TRE-CTC1-4	21714	27207	0
tRNA	TRE-CTC1-5	33021	32931	0
tRNA	TRE-CTC1-6	2939	2935	0
tRNA	TRE-CTC1-7	13888	13975	45
tRNA	TRE-CTC2-1	151	437	1223
tRNA	TRE-TTC1-1	6203	6196	1992
tRNA	TRE-TTC1-2	5385	5389	102
tRNA	TRE-TTC2-1	12963	12426	39414
tRNA	TRE-TTC2-2	2525	3326	577
tRNA	TRE-TTC3-1	204	244	0
tRNA	TRE-TTC4-1	520	522	0
