Gene type	Gene Name	fr	rf	star
lncRNA	A1BG-AS1	0	0	0
lncRNA	A2M-AS1	0	0	0
lncRNA	AADACL2-AS1	64	64	310
lncRNA	AATBC	5	5	5
lncRNA	ABALON	0	0	1
lncRNA	ABCA9-AS1	0	0	2
lncRNA	ABCC5-AS1	1	1	0
lncRNA	ABHD11-AS1	0	0	0
lncRNA	ACBD3-AS1	0	0	0
lncRNA	ACBD7-DCLRE1CP1	0	0	0
lncRNA	ACOXL-AS1	6	7	6
lncRNA	ACTA2-AS1	0	0	0
lncRNA	ACTE1P	13	13	13
lncRNA	ACTN1-DT	4	4	2
lncRNA	ACTR3-AS1	161	162	618
lncRNA	ACVR2B-AS1	0	0	0
lncRNA	ADAM7-AS1	269	273	287
lncRNA	ADAM7-AS2	1	1	2
lncRNA	ADAMTS16-DT	0	0	1
lncRNA	ADAMTS19-AS1	0	0	0
lncRNA	ADAMTS9-AS1	4	4	7
lncRNA	ADAMTS9-AS2	238	237	723
lncRNA	ADAMTSL4-AS1	14	14	22
lncRNA	ADARB2-AS1	3	3	10
lncRNA	ADCY6-DT	0	0	0
lncRNA	ADD3-AS1	5	4	13
lncRNA	ADGB-DT	0	0	0
lncRNA	ADGRA1-AS1	0	0	0
lncRNA	ADGRB3-DT	0	0	0
lncRNA	ADGRD1-AS1	0	0	0
lncRNA	ADGRF5-AS1	0	0	0
lncRNA	ADGRL1-AS1	25	25	0
lncRNA	ADGRL3-AS1	69	96	316
lncRNA	ADIPOQ-AS1	0	0	0
lncRNA	ADIRF-AS1	8	6	0
lncRNA	ADNP-AS1	3	3	6
lncRNA	ADORA2A-AS1	17	18	53
lncRNA	ADPGK-AS1	2	2	3
lncRNA	AFAP1-AS1	4	4	5
lncRNA	AFDN-DT	0	0	0
lncRNA	AFF1-AS1	0	0	0
lncRNA	AFTPH-DT	0	0	5
lncRNA	AGAP11	34	38	65
lncRNA	AGAP1-IT1	1	1	1
lncRNA	AGAP2-AS1	3	3	3
lncRNA	AGBL1-AS1	3	1	2
lncRNA	AGBL4-AS1	3	8	0
lncRNA	AGBL4-IT1	16	16	29
lncRNA	AGBL5-AS1	0	0	1
lncRNA	AGPAT4-IT1	0	0	0
lncRNA	AHI1-DT	61	61	124
lncRNA	AIRN	1	1	2
lncRNA	AKAP17A_1	0	0	0
lncRNA	AKT3-IT1	2	2	0
lncRNA	ALDH1A2-AS1	3	3	12
lncRNA	ALDH1A3-AS1	7	7	7
lncRNA	ALDH1L1-AS1	0	0	0
lncRNA	ALDH1L1-AS2	9	9	16
lncRNA	ALG14-AS1	0	0	2
lncRNA	ALKBH3-AS1	0	0	0
lncRNA	ALMS1-IT1	1	1	0
lncRNA	ALOX12-AS1	287	280	847
lncRNA	ANKRD18DP	0	0	0
lncRNA	ANKRD20A4-ANKRD20A20P	59	54	20
lncRNA	ANKRD34C-AS1	113	101	284
lncRNA	ANKRD42-DT	4	4	9
lncRNA	ANKRD44-AS1	0	0	0
lncRNA	ANKRD44-IT1	33	33	98
lncRNA	ANKRD62P1-PARP4P3	0	0	0
lncRNA	ANO3-AS1	0	0	0
lncRNA	ANP32A-IT1	7	7	3
lncRNA	ANXA2R-AS1	0	0	1
lncRNA	ANXA2R-OT1	62	62	147
lncRNA	AOAH-IT1	0	0	0
lncRNA	AOX3P-AOX2P	0	0	0
lncRNA	AP1G2-AS1	1	1	0
lncRNA	AP4B1-AS1	481	475	227
lncRNA	APCDD1L-DT	66	66	75
lncRNA	APOA1-AS	125	112	9
lncRNA	APOBEC3B-AS1	11	11	0
lncRNA	APOC4-APOC2	0	0	0
lncRNA	APRG1	72	72	67
lncRNA	APTR	39	38	141
lncRNA	AQP4-AS1	5	5	12
lncRNA	AQP5-AS1	0	0	6
lncRNA	ARAP1-AS2	0	0	0
lncRNA	ARF4-AS1	1	1	0
lncRNA	ARFGEF1-DT	129	129	535
lncRNA	ARHGAP11A-DT	2	1	1
lncRNA	ARHGAP11B-DT	12	9	3
lncRNA	ARHGAP19-SLIT1	0	0	0
lncRNA	ARHGAP22-IT1	0	0	0
lncRNA	ARHGAP26-AS1	172	172	1250
lncRNA	ARHGAP26-IT1	0	0	0
lncRNA	ARHGAP27P1-BPTFP1-KPNA2P3	0	0	133
lncRNA	ARHGAP28-AS1	0	0	0
lncRNA	ARHGAP31-AS1	0	0	1
lncRNA	ARHGAP42-AS1	0	0	0
lncRNA	ARHGAP44-AS1	22	22	36
lncRNA	ARHGAP5-AS1	1	1	1
lncRNA	ARHGEF17-AS1	0	0	0
lncRNA	ARHGEF26-AS1	13	14	73
lncRNA	ARHGEF35-AS1	21	8	0
lncRNA	ARHGEF38-IT1	0	0	0
lncRNA	ARHGEF3-AS1	0	0	1
lncRNA	ARHGEF7-AS1	0	0	0
lncRNA	ARHGEF7-AS2	2	2	2
lncRNA	ARHGEF9-IT1	0	0	0
lncRNA	ARIH2OS	0	0	0
lncRNA	ARL2-SNX15	22	22	59
lncRNA	ARLNC1	12	12	74
lncRNA	ARMC2-AS1	10	10	17
lncRNA	ARNTL2-AS1	32	32	46
lncRNA	ARRDC1-AS1	11	11	11
lncRNA	ARRDC3-AS1	90	91	181
lncRNA	ARSD-AS1	0	0	0
lncRNA	ASAH1-AS1	8	8	8
lncRNA	ASAP1-IT1	18	18	525
lncRNA	ASAP1-IT2	1	1	0
lncRNA	ASB15-AS1	1	1	0
lncRNA	ASB16-AS1	47	47	63
lncRNA	ASH1L-AS1	17	17	16
lncRNA	ASMTL_1	0	0	0
lncRNA	ASMTL-AS1	3	3	0
lncRNA	ASMTL-AS1_1	0	0	0
lncRNA	AS-PTPRE	0	0	0
lncRNA	ASTN2-AS1	15	15	35
lncRNA	ATE1-AS1	2	2	6
lncRNA	ATP11A-AS1	0	0	3
lncRNA	ATP11AUN	4	3	10
lncRNA	ATP13A3-DT	3	3	3
lncRNA	ATP13A4-AS1	0	0	0
lncRNA	ATP13A5-AS1	0	0	0
lncRNA	ATP1A1-AS1	185	184	286
lncRNA	ATP2A1-AS1	0	0	0
lncRNA	ATP2B1-AS1	17	17	20
lncRNA	ATP2B2-IT2	0	0	2
lncRNA	ATP2C2-AS1	0	0	0
lncRNA	ATP6AP1-DT	7	7	5
lncRNA	ATP6V0E2-AS1	0	0	1
lncRNA	ATP6V1B1-AS1	4	4	4
lncRNA	ATP6V1G2-DDX39B	3	3	7
lncRNA	ATP8B1-AS1	210	210	131
lncRNA	ATRIP-TREX1	533	534	50
lncRNA	ATXN1-AS1	3	3	3
lncRNA	ATXN2-AS	0	0	0
lncRNA	ATXN8OS	12	12	17
lncRNA	B3GALT1-AS1	40	41	53
lncRNA	B3GALT5-AS1	1	1	5
lncRNA	B3GAT1-DT	41	41	41
lncRNA	B4GALT1-AS1	21	24	18
lncRNA	B4GALT4-AS1	212	213	826
lncRNA	B4GAT1-DT	3	3	1
lncRNA	BAALC-AS1	13	13	19
lncRNA	BAALC-AS2	0	0	1
lncRNA	BABAM2-AS1	0	0	1
lncRNA	BACE1-AS	0	0	0
lncRNA	BACH1-IT2	0	0	0
lncRNA	BACH1-IT3	0	0	2
lncRNA	BAIAP2-DT	36	36	40
lncRNA	BALR6	246	246	511
lncRNA	BANCR	1	1	2
lncRNA	BARX1-DT	0	0	0
lncRNA	BASP1-AS1	27	27	31
lncRNA	BAZ1A-AS1	19	19	19
lncRNA	BAZ2B-AS1	77	77	79
lncRNA	BBOX1-AS1	62	63	95
lncRNA	BCAR3-AS1	0	0	0
lncRNA	BCAR4	0	0	1
lncRNA	BCDIN3D-AS1	0	0	3
lncRNA	BCL10-AS1	4	4	4
lncRNA	BCRP3	7	7	2
lncRNA	BCYRN1	240	285	19
lncRNA	BDNF-AS	25	11	317
lncRNA	BEAN1-AS1	3	3	6
lncRNA	BFSP2-AS1	10	10	32
lncRNA	BGLT3	0	0	0
lncRNA	BHLHE22-AS1	1	1	0
lncRNA	BHLHE40-AS1	91	93	82
lncRNA	BIN3-IT1	0	0	0
lncRNA	BIRC6-AS2	23	21	105
lncRNA	BISPR	0	0	42
lncRNA	BLACE	8	11	13
lncRNA	BLOC1S1-RDH5	19	20	15
lncRNA	BLOC1S5-TXNDC5	19	19	56
lncRNA	BMP7-AS1	1	1	1
lncRNA	BMPR1B-DT	39	69	87
lncRNA	BMS1P14	2	2	2
lncRNA	BMS1P4-AGAP5	8	9	19
lncRNA	BNC2-AS1	0	0	0
lncRNA	BOK-AS1	3	3	6
lncRNA	BOLA3-DT	20	20	19
lncRNA	BORCS7-ASMT	59	57	91
lncRNA	BPESC1	0	0	0
lncRNA	BRINP3-DT	3	3	1
lncRNA	BRWD1-AS1	1	1	1
lncRNA	BRWD1-AS2	0	0	0
lncRNA	BSN-DT	0	0	1
lncRNA	BTBD9-AS1	0	0	0
lncRNA	BTG1-DT	203	203	29
lncRNA	BTG2-DT	21	21	22
