Gene type	Gene Name	Unnamed: 0	Unnamed: 1	Gene Name_RFfr	tpm_RFfr	Gene Name_star	tpm_star
other	CABIN1	SGI75460105	3025	CABIN1	0.04593	CABIN1	0.0
other	CAPN15	SGI75460105	3172	CAPN15	0.005502	CAPN15	0.012879
other	FAM131B	SGI75460105	7936	FAM131B	0.0	FAM131B	0.0
other	GABBR1	SGI75460105	9079	GABBR1	0.0	GABBR1	0.0
other	HMBS	SGI75460105	10860	HMBS	2.104134	HMBS	3.4813970000000003
other	IGH	SGI75460105	11788	IGH	0.011386	IGH	0.000533
other	IGHV4-30-2	SGI75460105	11925	IGHV4-30-2	0.0	IGHV4-30-2	0.0
other	IGK	SGI75460105	11985	IGK	0.002833	IGK	0.030708
other	IGKDEL	SGI75460105	11987	IGKDEL	0.0	IGKDEL	0.0
other	IGL	SGI75460105	12087	IGL	0.01756	IGL	0.040343
other	LOC124900482	SGI75460105	18398	LOC124900482	0.0	LOC124900482	0.0
other	LOC124900483	SGI75460105	18399	LOC124900483	0.0	LOC124900483	0.0
other	LOC124900484	SGI75460105	18400	LOC124900484	0.0	LOC124900484	0.0
other	OR2G6	SGI75460105	26058	OR2G6	0.0	OR2G6	0.009637
other	OR51L1	SGI75460105	26292	OR51L1	0.001575	OR51L1	0.002297
other	PCDHA@	SGI75460105	27157	PCDHA@	0.001765	PCDHA@	0.0
other	PCDHACT	SGI75460105	27160	PCDHACT	0.001246	PCDHACT	0.0
other	PCDHB@	SGI75460105	27181	PCDHB@	0.000495	PCDHB@	0.0
other	PCDHG@	SGI75460105	27182	PCDHG@	0.000145	PCDHG@	0.003956
other	PTPMT1	SGI75460105	29288	PTPMT1	0.230247	PTPMT1	0.095789
other	RMRP	SGI75460105	30310	RMRP	795.099426	RMRP	1227.623901
other	RNY5	SGI75460105	33927	RNY5	2841.496826	RNY5	1021.139709
other	RPPH1	SGI75460105	35343	RPPH1	1044.511353	RPPH1	0.0
other	RUVBL1	SGI75460105	36229	RUVBL1	0.0	RUVBL1	0.0
other	SEPTIN9	SGI75460105	36807	SEPTIN9	2.680237	SEPTIN9	4.201672
other	SNORD115@	SGI75460105	38315	SNORD115@	0.003725	SNORD115@	0.001263
other	SNORD116@	SGI75460105	38346	SNORD116@	0.013976	SNORD116@	0.003683
other	TRA	SGI75460105	41236	TRA	0.005263	TRA	0.082541
other	TRAJ15	SGI75460105	41299	TRAJ15	0.0	TRAJ15	0.0
other	TRB	SGI75460105	41446	TRB	0.008059	TRB	0.096344
other	TRBD2	SGI75460105	41450	TRBD2	0.0	TRBD2	0.0
other	TRBV6-3	SGI75460105	41515	TRBV6-3	0.0	TRBV6-3	0.0
other	TRD	SGI75460105	41566	TRD	0.001107	TRD	0.00156
other	TRG	SGI75460105	41657	TRG	0.015193	TRG	0.246532
other	TRGC1	SGI75460105	41692	TRGC1	0.205666	TRGC1	1e-05
other	UGT1A	SGI75460105	42961	UGT1A	0.0	UGT1A	0.056951
