Gene type	Gene Name	fr	rf	star
lncRNA	A1BG-AS1	17	17	17
lncRNA	A2M-AS1	0	0	0
lncRNA	AADACL2-AS1	89	86	68
lncRNA	AATBC	16	16	16
lncRNA	ABALON	0	0	0
lncRNA	ABCA9-AS1	19	19	19
lncRNA	ABCC5-AS1	0	0	1
lncRNA	ABHD11-AS1	1	1	1
lncRNA	ACBD3-AS1	0	0	0
lncRNA	ACBD7-DCLRE1CP1	0	0	0
lncRNA	ACOXL-AS1	7	7	0
lncRNA	ACTA2-AS1	6	6	6
lncRNA	ACTE1P	4	4	6
lncRNA	ACTN1-DT	1	1	0
lncRNA	ACTR3-AS1	79	78	55
lncRNA	ACVR2B-AS1	0	0	0
lncRNA	ADAM7-AS1	207	192	179
lncRNA	ADAM7-AS2	5	5	5
lncRNA	ADAMTS16-DT	0	0	0
lncRNA	ADAMTS19-AS1	0	0	0
lncRNA	ADAMTS9-AS1	27	27	29
lncRNA	ADAMTS9-AS2	558	540	554
lncRNA	ADAMTSL4-AS1	1	1	1
lncRNA	ADARB2-AS1	20	20	16
lncRNA	ADCY6-DT	0	0	0
lncRNA	ADD3-AS1	12	11	3
lncRNA	ADGB-DT	0	0	0
lncRNA	ADGRA1-AS1	0	0	0
lncRNA	ADGRB3-DT	0	0	0
lncRNA	ADGRD1-AS1	30	30	30
lncRNA	ADGRF5-AS1	0	0	0
lncRNA	ADGRL1-AS1	38	38	0
lncRNA	ADGRL3-AS1	201	230	163
lncRNA	ADIPOQ-AS1	12	12	2
lncRNA	ADIRF-AS1	5	5	1
lncRNA	ADNP-AS1	11	9	2
lncRNA	ADORA2A-AS1	20	19	16
lncRNA	ADPGK-AS1	0	0	1
lncRNA	AFAP1-AS1	16	16	16
lncRNA	AFDN-DT	0	0	1
lncRNA	AFF1-AS1	26	26	27
lncRNA	AFTPH-DT	0	0	5
lncRNA	AGAP11	50	50	50
lncRNA	AGAP1-IT1	0	0	0
lncRNA	AGAP2-AS1	0	0	1
lncRNA	AGBL1-AS1	13	11	11
lncRNA	AGBL4-AS1	17	39	2
lncRNA	AGBL4-IT1	102	98	100
lncRNA	AGBL5-AS1	0	0	1
lncRNA	AGPAT4-IT1	0	0	0
lncRNA	AHI1-DT	147	150	104
lncRNA	AIRN	1	1	0
lncRNA	AKAP17A_1	0	0	0
lncRNA	AKT3-IT1	0	0	0
lncRNA	ALDH1A2-AS1	0	0	0
lncRNA	ALDH1A3-AS1	2	2	0
lncRNA	ALDH1L1-AS1	3	3	1
lncRNA	ALDH1L1-AS2	79	80	79
lncRNA	ALG14-AS1	0	0	1
lncRNA	ALKBH3-AS1	0	0	0
lncRNA	ALMS1-IT1	0	0	0
lncRNA	ALOX12-AS1	11	11	14
lncRNA	ANKRD18DP	6	6	0
lncRNA	ANKRD20A4-ANKRD20A20P	104	114	64
lncRNA	ANKRD34C-AS1	36	15	21
lncRNA	ANKRD42-DT	0	0	0
lncRNA	ANKRD44-AS1	3	3	3
lncRNA	ANKRD44-IT1	33	33	29
lncRNA	ANKRD62P1-PARP4P3	39	31	37
lncRNA	ANO3-AS1	0	0	0
lncRNA	ANP32A-IT1	0	0	0
