Gene type	Gene Name	fr	rf	star
protein_coding	A1BG	3	3	3
protein_coding	A1CF	14	14	15
protein_coding	A2M	129	129	130
protein_coding	A2ML1	0	0	0
protein_coding	A3GALT2	3	3	35
protein_coding	A4GALT	0	0	0
protein_coding	A4GNT	0	0	0
protein_coding	AAAS	1	1	3
protein_coding	AACS	9	9	10
protein_coding	AADAC	0	0	1
protein_coding	AADACL2	3	3	0
protein_coding	AADACL3	49	49	31
protein_coding	AADACL4	0	0	0
protein_coding	AADAT	1	1	1
protein_coding	AAGAB	27	27	40
protein_coding	AAK1	206	206	221
protein_coding	AAMDC	0	0	0
protein_coding	AAMP	34	34	27
protein_coding	AANAT	927	892	645
protein_coding	AAR2	46	46	46
protein_coding	AARD	4	5	5
protein_coding	AARS1	41	41	42
protein_coding	AARS2	1	1	1
protein_coding	AARSD1	0	0	0
protein_coding	AASDH	0	0	0
protein_coding	AASDHPPT	62	62	62
protein_coding	AASS	6	6	6
protein_coding	AATF	10	20	48
protein_coding	AATK	7	6	12
protein_coding	ABAT	0	0	7
protein_coding	ABCA1	27	29	117
protein_coding	ABCA10	24	24	27
protein_coding	ABCA12	0	0	0
protein_coding	ABCA13	6	6	6
protein_coding	ABCA2	6	6	8
protein_coding	ABCA3	28	28	149
protein_coding	ABCA4	0	0	0
protein_coding	ABCA5	48	47	81
protein_coding	ABCA6	24	24	24
protein_coding	ABCA7	2	2	15
protein_coding	ABCA8	1	1	41
protein_coding	ABCA9	0	0	0
protein_coding	ABCB1	128	134	117
protein_coding	ABCB10	205	199	210
protein_coding	ABCB11	0	0	0
protein_coding	ABCB4	4	4	4
protein_coding	ABCB5	77	79	138
protein_coding	ABCB6	17	17	53
protein_coding	ABCB7	40	46	23
protein_coding	ABCB8	1	1	1
protein_coding	ABCB9	0	0	0
protein_coding	ABCC1	0	0	8
protein_coding	ABCC10	13	13	13
protein_coding	ABCC11	0	0	0
protein_coding	ABCC12	26	26	30
protein_coding	ABCC2	0	0	0
protein_coding	ABCC3	169	169	454
protein_coding	ABCC4	84	84	87
protein_coding	ABCC5	35	35	35
protein_coding	ABCC6	0	0	0
protein_coding	ABCC8	8	7	26
protein_coding	ABCC9	0	0	0
protein_coding	ABCD1	0	0	0
protein_coding	ABCD2	0	0	0
protein_coding	ABCD3	33	33	84
protein_coding	ABCD4	1	1	1
protein_coding	ABCE1	105	37	61
protein_coding	ABCF1	12	11	19
protein_coding	ABCF2	20	20	18
protein_coding	ABCF2-H2BK1	0	0	1
protein_coding	ABCF3	5	5	9
protein_coding	ABCG1	0	0	0
protein_coding	ABCG2	64	64	66
protein_coding	ABCG4	0	0	0
protein_coding	ABCG5	0	0	0
protein_coding	ABCG8	23	23	4
protein_coding	ABHD1	0	0	0
protein_coding	ABHD10	27	27	28
protein_coding	ABHD11	0	0	0
protein_coding	ABHD12	0	0	0
protein_coding	ABHD12B	0	0	0
protein_coding	ABHD13	0	0	0
protein_coding	ABHD14A	0	0	0
protein_coding	ABHD14A-ACY1	0	0	0
protein_coding	ABHD14B	0	0	53
protein_coding	ABHD15	1	1	3
protein_coding	ABHD16A	12	12	13
protein_coding	ABHD16B	0	0	0
protein_coding	ABHD17A	41	23	8
protein_coding	ABHD17B	0	0	0
protein_coding	ABHD17C	56	56	87
protein_coding	ABHD18	162	159	175
protein_coding	ABHD2	58	58	58
protein_coding	ABHD3	0	0	0
protein_coding	ABHD4	8	8	8
protein_coding	ABHD5	75	75	75
protein_coding	ABHD6	0	0	0
protein_coding	ABHD8	46	44	55
protein_coding	ABI1	151	151	154
protein_coding	ABI2	36	36	39
protein_coding	ABI3	157	157	157
protein_coding	ABI3BP	0	0	0
protein_coding	ABITRAM	4	4	4
protein_coding	ABL1	1074	1098	1125
protein_coding	ABL2	6	6	13
protein_coding	ABLIM1	100	100	103
protein_coding	ABLIM2	0	0	0
protein_coding	ABLIM3	96	96	100
protein_coding	ABO	8	8	0
protein_coding	ABR	3	3	39
protein_coding	ABRA	0	0	1
protein_coding	ABRACL	85	85	86
protein_coding	ABRAXAS1	45	45	45
protein_coding	ABRAXAS2	27	27	27
protein_coding	ABT1	19	19	0
protein_coding	ABTB1	34	34	34
protein_coding	ABTB2	0	0	454
protein_coding	ACAA1	3	3	3
protein_coding	ACAA2	72	66	74
protein_coding	ACACA	3	3	6
protein_coding	ACACB	5	5	5
protein_coding	ACAD10	15	15	11
protein_coding	ACAD11	0	0	0
protein_coding	ACAD8	0	0	0
protein_coding	ACAD9	18	18	24
protein_coding	ACADL	6	6	6
protein_coding	ACADM	16	16	22
protein_coding	ACADS	124	136	141
protein_coding	ACADSB	295	298	65
protein_coding	ACADVL	78	78	80
protein_coding	ACAN	0	0	0
protein_coding	ACAP1	0	0	0
protein_coding	ACAP2	221	221	195
protein_coding	ACAP3	0	0	1
protein_coding	ACAT1	260	261	208
protein_coding	ACAT2	415	423	606
protein_coding	ACBD3	150	149	124
protein_coding	ACBD4	1	1	1
protein_coding	ACBD5	53	53	53
protein_coding	ACBD6	53	53	54
protein_coding	ACBD7	3	4	16
protein_coding	ACCS	0	0	0
protein_coding	ACCSL	0	0	0
protein_coding	ACD	4	4	0
protein_coding	ACE	0	0	0
protein_coding	ACE2	9	9	11
protein_coding	ACER1	0	0	0
protein_coding	ACER2	22	22	22
protein_coding	ACER3	4	4	6
protein_coding	ACHE	12	12	215
protein_coding	ACIN1	71	71	70
protein_coding	ACKR1	2	2	2
protein_coding	ACKR2	29	30	24
protein_coding	ACKR3	0	0	0
protein_coding	ACKR4	2	2	2
protein_coding	ACLY	18	18	21
protein_coding	ACMSD	0	0	0
protein_coding	ACO1	22	22	25
protein_coding	ACO2	54	56	45
protein_coding	ACOD1	0	0	0
protein_coding	ACOT1	0	0	0
protein_coding	ACOT11	174	168	130
protein_coding	ACOT12	6	6	6
protein_coding	ACOT13	18	18	21
protein_coding	ACOT2	0	0	2
protein_coding	ACOT4	13	13	13
protein_coding	ACOT6	72	72	119
protein_coding	ACOT7	1	1	1
protein_coding	ACOT8	24	24	24
protein_coding	ACOT9	92	92	80
protein_coding	ACOX1	6	6	6
protein_coding	ACOX2	0	0	0
protein_coding	ACOX3	0	0	0
protein_coding	ACOXL	1	1	2
protein_coding	ACP1	258	254	272
protein_coding	ACP2	3	3	3
protein_coding	ACP3	0	0	0
protein_coding	ACP4	0	0	0
protein_coding	ACP5	0	0	0
protein_coding	ACP6	0	0	0
protein_coding	ACP7	0	0	0
protein_coding	ACR	0	0	0
protein_coding	ACRBP	22	22	28
protein_coding	ACRV1	1	1	6
protein_coding	ACSBG1	0	0	0
protein_coding	ACSBG2	0	0	0
protein_coding	ACSF2	0	0	0
protein_coding	ACSF3	3	3	4
protein_coding	ACSL1	96	96	96
protein_coding	ACSL3	19	19	20
protein_coding	ACSL4	102	102	102
protein_coding	ACSL5	34	33	66
protein_coding	ACSL6	18	18	34
protein_coding	ACSM1	0	0	0
protein_coding	ACSM2A	2	2	0
protein_coding	ACSM2B	19	19	18
protein_coding	ACSM3	0	0	0
protein_coding	ACSM4	10	10	6
protein_coding	ACSM5	35	35	233
protein_coding	ACSM6	0	0	0
protein_coding	ACSS1	0	0	1
protein_coding	ACSS2	0	0	0
protein_coding	ACSS3	0	0	0
protein_coding	ACTA1	0	0	4
protein_coding	ACTA2	4	4	52
protein_coding	ACTB	6682	6659	6842
protein_coding	ACTBL2	0	0	0
protein_coding	ACTC1	0	0	0
protein_coding	ACTG1	482	479	161
protein_coding	ACTG2	4	4	8
protein_coding	ACTL10	0	0	0
protein_coding	ACTL6A	42	41	11
protein_coding	ACTL6B	1	1	2
protein_coding	ACTL7A	0	0	0
protein_coding	ACTL7B	0	0	0
protein_coding	ACTL8	0	0	0
protein_coding	ACTL9	0	0	2
protein_coding	ACTN1	50	50	51
protein_coding	ACTN2	11	11	27
protein_coding	ACTN3	16	17	8
protein_coding	ACTN4	0	0	33
protein_coding	ACTR10	31	31	44
protein_coding	ACTR1A	89	89	90
protein_coding	ACTR1B	0	0	5
protein_coding	ACTR2	1147	1125	3606
protein_coding	ACTR3	1494	1452	994
protein_coding	ACTR3B	52	48	124
protein_coding	ACTR3C	34	34	32
protein_coding	ACTR5	52	52	338
protein_coding	ACTR6	15	15	17
protein_coding	ACTR8	29	29	32
protein_coding	ACTRT1	0	0	0
protein_coding	ACTRT2	0	0	0
protein_coding	ACTRT3	1	1	0
protein_coding	ACVR1	210	73	398
protein_coding	ACVR1B	7	7	53
protein_coding	ACVR1C	91	90	349
protein_coding	ACVR2A	2	2	3
protein_coding	ACVR2B	13	0	15
protein_coding	ACVRL1	0	0	0
protein_coding	ACY1	4	4	2
protein_coding	ACY3	0	0	0
protein_coding	ACYP1	2	2	2
protein_coding	ACYP2	754	760	1627
protein_coding	ADA	33	33	35
protein_coding	ADA2	31	31	32
protein_coding	ADAD1	0	0	0
protein_coding	ADAD2	0	0	0
protein_coding	ADAL	11	11	12
protein_coding	ADAM10	208	315	360
protein_coding	ADAM11	0	0	0
protein_coding	ADAM12	28	27	8
protein_coding	ADAM15	8	8	12
protein_coding	ADAM17	8	8	6
protein_coding	ADAM18	45	44	17
protein_coding	ADAM19	6	6	6
protein_coding	ADAM2	0	0	0
protein_coding	ADAM20	3	3	3
protein_coding	ADAM21	0	0	0
protein_coding	ADAM22	0	0	0
protein_coding	ADAM23	3	3	3
protein_coding	ADAM28	6	6	6
protein_coding	ADAM29	0	0	0
protein_coding	ADAM30	0	0	0
protein_coding	ADAM32	0	0	0
protein_coding	ADAM33	0	0	0
protein_coding	ADAM7	3	3	30
protein_coding	ADAM8	37	37	39
protein_coding	ADAM9	0	0	0
protein_coding	ADAMDEC1	3	3	8
protein_coding	ADAMTS1	26	26	27
protein_coding	ADAMTS10	0	0	1
protein_coding	ADAMTS12	1	1	1
protein_coding	ADAMTS13	0	0	0
protein_coding	ADAMTS14	8	8	8
protein_coding	ADAMTS15	0	0	0
protein_coding	ADAMTS16	0	0	0
protein_coding	ADAMTS17	6	6	0
protein_coding	ADAMTS18	0	0	0
protein_coding	ADAMTS19	0	0	3
protein_coding	ADAMTS2	0	0	0
protein_coding	ADAMTS20	3	3	3
protein_coding	ADAMTS3	0	0	0
protein_coding	ADAMTS4	2	2	6
protein_coding	ADAMTS5	13	13	13
protein_coding	ADAMTS6	2	2	3
protein_coding	ADAMTS7	0	0	0
protein_coding	ADAMTS8	0	0	0
protein_coding	ADAMTS9	18	18	18
protein_coding	ADAMTSL1	0	0	1
protein_coding	ADAMTSL2	0	0	0
protein_coding	ADAMTSL3	0	0	0
