Gene type	Gene Name	Unnamed: 0	Unnamed: 1	Gene Name_RFfr	count_RFfr	cpm_RFfr	Gene Name_star	count_star	cpm_star
lncRNA	A1BG-AS1	SGI75460075	45087	A1BG-AS1	0	0.0	A1BG-AS1	0	0.0
lncRNA	A2M-AS1	SGI75460075	45084	A2M-AS1	2	0.3376054489519461	A2M-AS1	0	0.0
lncRNA	AADACL2-AS1	SGI75460075	45072	AADACL2-AS1	8	1.3504217958077844	AADACL2-AS1	289	50.617161564725336
lncRNA	AATBC	SGI75460075	45052	AATBC	3	0.5064081734279192	AATBC	4	0.7005835510688628
lncRNA	ABALON	SGI75460075	45049	ABALON	0	0.0	ABALON	127	22.2435277464364
lncRNA	ABCA9-AS1	SGI75460075	45032	ABCA9-AS1	0	0.0	ABCA9-AS1	0	0.0
lncRNA	ABCC5-AS1	SGI75460075	45010	ABCC5-AS1	3	0.5064081734279192	ABCC5-AS1	3	0.5254376633016471
lncRNA	ABHD11-AS1	SGI75460075	44980	ABHD11-AS1	0	0.0	ABHD11-AS1	1	0.1751458877672157
lncRNA	ACBD3-AS1	SGI75460075	44909	ACBD3-AS1	1	0.168802724475973	ACBD3-AS1	0	0.0
lncRNA	ACBD7-DCLRE1CP1	SGI75460075	44904	ACBD7-DCLRE1CP1	14	2.363238142663622	ACBD7-DCLRE1CP1	0	0.0
lncRNA	ACOXL-AS1	SGI75460075	44866	ACOXL-AS1	0	0.0	ACOXL-AS1	12	2.1017506532065884
lncRNA	ACTA2-AS1	SGI75460075	44832	ACTA2-AS1	0	0.0	ACTA2-AS1	1	0.1751458877672157
lncRNA	ACTE1P	SGI75460075	44815	ACTE1P	16	2.700843591615569	ACTE1P	20	3.502917755344314
lncRNA	ACTN1-DT	SGI75460075	44782	ACTN1-DT	19	3.207251765043488	ACTN1-DT	21	3.6780636431115297
lncRNA	ACTR3-AS1	SGI75460075	44770	ACTR3-AS1	1	0.168802724475973	ACTR3-AS1	699	122.42697554928375
lncRNA	ACVR2B-AS1	SGI75460075	44744	ACVR2B-AS1	0	0.0	ACVR2B-AS1	0	0.0
lncRNA	ADAM7-AS1	SGI75460075	44702	ADAM7-AS1	0	0.0	ADAM7-AS1	471	82.4937131383586
lncRNA	ADAM7-AS2	SGI75460075	44701	ADAM7-AS2	1	0.168802724475973	ADAM7-AS2	7	1.2260212143705098
lncRNA	ADAMTS16-DT	SGI75460075	44690	ADAMTS16-DT	3	0.5064081734279192	ADAMTS16-DT	3	0.5254376633016471
lncRNA	ADAMTS19-AS1	SGI75460075	44686	ADAMTS19-AS1	0	0.0	ADAMTS19-AS1	0	0.0
lncRNA	ADAMTS9-AS1	SGI75460075	44673	ADAMTS9-AS1	0	0.0	ADAMTS9-AS1	11	1.9266047654393723
lncRNA	ADAMTS9-AS2	SGI75460075	44672	ADAMTS9-AS2	182	30.72209585462709	ADAMTS9-AS2	1735	303.8781152761193
lncRNA	ADAMTSL4-AS1	SGI75460075	44667	ADAMTSL4-AS1	7	1.181619071331811	ADAMTSL4-AS1	20	3.502917755344314
lncRNA	ADARB2-AS1	SGI75460075	44660	ADARB2-AS1	2	0.3376054489519461	ADARB2-AS1	0	0.0
lncRNA	ADCY6-DT	SGI75460075	44645	ADCY6-DT	0	0.0	ADCY6-DT	0	0.0
lncRNA	ADD3-AS1	SGI75460075	44636	ADD3-AS1	6	1.0128163468558384	ADD3-AS1	216	37.83151175771859
lncRNA	ADGB-DT	SGI75460075	44634	ADGB-DT	0	0.0	ADGB-DT	0	0.0
lncRNA	ADGRA1-AS1	SGI75460075	44632	ADGRA1-AS1	0	0.0	ADGRA1-AS1	0	0.0
lncRNA	ADGRB3-DT	SGI75460075	44625	ADGRB3-DT	0	0.0	ADGRB3-DT	0	0.0
lncRNA	ADGRD1-AS1	SGI75460075	44623	ADGRD1-AS1	0	0.0	ADGRD1-AS1	0	0.0
lncRNA	ADGRF5-AS1	SGI75460075	44611	ADGRF5-AS1	0	0.0	ADGRF5-AS1	0	0.0
lncRNA	ADGRL1-AS1	SGI75460075	44600	ADGRL1-AS1	9	1.519224520283757	ADGRL1-AS1	0	0.0
lncRNA	ADGRL3-AS1	SGI75460075	44597	ADGRL3-AS1	21	3.5448572139954337	ADGRL3-AS1	231	40.458700074226826
lncRNA	ADIPOQ-AS1	SGI75460075	44576	ADIPOQ-AS1	5	0.8440136223798652	ADIPOQ-AS1	9	1.5763129899049413
lncRNA	ADIRF-AS1	SGI75460075	44570	ADIRF-AS1	1	0.168802724475973	ADIRF-AS1	2	0.3502917755344314
lncRNA	ADNP-AS1	SGI75460075	44564	ADNP-AS1	0	0.0	ADNP-AS1	35	6.130106071852549
lncRNA	ADORA2A-AS1	SGI75460075	44559	ADORA2A-AS1	2	0.3376054489519461	ADORA2A-AS1	94	16.463713450118277
lncRNA	ADPGK-AS1	SGI75460075	44554	ADPGK-AS1	0	0.0	ADPGK-AS1	13	2.276896540973804
lncRNA	AFAP1-AS1	SGI75460075	44531	AFAP1-AS1	0	0.0	AFAP1-AS1	7	1.2260212143705098
lncRNA	AFDN-DT	SGI75460075	44527	AFDN-DT	2	0.3376054489519461	AFDN-DT	6	1.0508753266032942
lncRNA	AFF1-AS1	SGI75460075	44525	AFF1-AS1	0	0.0	AFF1-AS1	6	1.0508753266032942
lncRNA	AFTPH-DT	SGI75460075	44513	AFTPH-DT	0	0.0	AFTPH-DT	2	0.3502917755344314
lncRNA	AGAP1-IT1	SGI75460075	44510	AGAP1-IT1	0	0.0	AGAP1-IT1	0	0.0
lncRNA	AGAP11	SGI75460075	44508	AGAP11	0	0.0	AGAP11	43	7.531273173990275
lncRNA	AGAP2-AS1	SGI75460075	44503	AGAP2-AS1	4	0.6752108979038922	AGAP2-AS1	8	1.4011671021377257
lncRNA	AGBL1-AS1	SGI75460075	44495	AGBL1-AS1	1	0.168802724475973	AGBL1-AS1	2	0.3502917755344314
lncRNA	AGBL4-AS1	SGI75460075	44491	AGBL4-AS1	5	0.8440136223798652	AGBL4-AS1	8	1.4011671021377257
lncRNA	AGBL4-IT1	SGI75460075	44490	AGBL4-IT1	8	1.3504217958077844	AGBL4-IT1	216	37.83151175771859
lncRNA	AGBL5-AS1	SGI75460075	44488	AGBL5-AS1	0	0.0	AGBL5-AS1	0	0.0
lncRNA	AGPAT4-IT1	SGI75460075	44459	AGPAT4-IT1	0	0.0	AGPAT4-IT1	0	0.0
lncRNA	AHI1-DT	SGI75460075	44429	AHI1-DT	20	3.376054489519461	AHI1-DT	269	47.11424380938102
lncRNA	AIRN	SGI75460075	44399	AIRN	0	0.0	AIRN	0	0.0
lncRNA	AKAP17A_1	SGI75460075	44365	AKAP17A_1	0	0.0	AKAP17A_1	0	0.0
lncRNA	AKT3-IT1	SGI75460075	44313	AKT3-IT1	0	0.0	AKT3-IT1	0	0.0
lncRNA	ALDH1A2-AS1	SGI75460075	44302	ALDH1A2-AS1	0	0.0	ALDH1A2-AS1	21	3.6780636431115297
lncRNA	ALDH1A3-AS1	SGI75460075	44300	ALDH1A3-AS1	6	1.0128163468558384	ALDH1A3-AS1	9	1.5763129899049413
lncRNA	ALDH1L1-AS1	SGI75460075	44297	ALDH1L1-AS1	0	0.0	ALDH1L1-AS1	0	0.0
lncRNA	ALDH1L1-AS2	SGI75460075	44296	ALDH1L1-AS2	1	0.168802724475973	ALDH1L1-AS2	16	2.802334204275452
lncRNA	ALG14-AS1	SGI75460075	44267	ALG14-AS1	0	0.0	ALG14-AS1	3	0.5254376633016471
lncRNA	ALKBH3-AS1	SGI75460075	44240	ALKBH3-AS1	0	0.0	ALKBH3-AS1	13	2.276896540973804
lncRNA	ALMS1-IT1	SGI75460075	44232	ALMS1-IT1	1	0.168802724475973	ALMS1-IT1	0	0.0
lncRNA	ALOX12-AS1	SGI75460075	44229	ALOX12-AS1	3	0.5064081734279192	ALOX12-AS1	408	71.45952220902402
lncRNA	ANKRD18DP	SGI75460075	44088	ANKRD18DP	3	0.5064081734279192	ANKRD18DP	5	0.8757294388360785
lncRNA	ANKRD20A4-ANKRD20A20P	SGI75460075	44076	ANKRD20A4-ANKRD20A20P	24	4.051265387423354	ANKRD20A4-ANKRD20A20P	52	9.107586163895215
lncRNA	ANKRD34C-AS1	SGI75460075	44047	ANKRD34C-AS1	6	1.0128163468558384	ANKRD34C-AS1	418	73.21098108669617
lncRNA	ANKRD42-DT	SGI75460075	44034	ANKRD42-DT	2	0.3376054489519461	ANKRD42-DT	26	4.5537930819476085
lncRNA	ANKRD44-AS1	SGI75460075	44032	ANKRD44-AS1	0	0.0	ANKRD44-AS1	0	0.0
lncRNA	ANKRD44-IT1	SGI75460075	44031	ANKRD44-IT1	29	4.895279009803218	ANKRD44-IT1	124	21.718090083134747
lncRNA	ANKRD62P1-PARP4P3	SGI75460075	44012	ANKRD62P1-PARP4P3	0	0.0	ANKRD62P1-PARP4P3	0	0.0
lncRNA	ANO3-AS1	SGI75460075	43994	ANO3-AS1	6	1.0128163468558384	ANO3-AS1	6	1.0508753266032942
lncRNA	ANP32A-IT1	SGI75460075	43984	ANP32A-IT1	0	0.0	ANP32A-IT1	31	5.429522520783687
lncRNA	ANXA2R-AS1	SGI75460075	43960	ANXA2R-AS1	0	0.0	ANXA2R-AS1	0	0.0
lncRNA	ANXA2R-OT1	SGI75460075	43959	ANXA2R-OT1	10	1.6880272447597304	ANXA2R-OT1	188	32.927426900236554
lncRNA	AOAH-IT1	SGI75460075	43949	AOAH-IT1	0	0.0	AOAH-IT1	0	0.0
lncRNA	AOX3P-AOX2P	SGI75460075	43940	AOX3P-AOX2P	33	5.57048990770711	AOX3P-AOX2P	709	124.17843442695592
lncRNA	AP1G2-AS1	SGI75460075	43933	AP1G2-AS1	0	0.0	AP1G2-AS1	8	1.4011671021377257
lncRNA	AP4B1-AS1	SGI75460075	43911	AP4B1-AS1	27	4.557673560851272	AP4B1-AS1	1057	185.129203369947
lncRNA	APCDD1L-DT	SGI75460075	43891	APCDD1L-DT	18	3.038449040567514	APCDD1L-DT	127	22.2435277464364
lncRNA	APOA1-AS	SGI75460075	43872	APOA1-AS	11	1.8568299692357035	APOA1-AS	68	11.909920368170669
lncRNA	APOBEC3B-AS1	SGI75460075	43862	APOBEC3B-AS1	1	0.168802724475973	APOBEC3B-AS1	0	0.0
lncRNA	APOC4-APOC2	SGI75460075	43849	APOC4-APOC2	0	0.0	APOC4-APOC2	0	0.0
lncRNA	APRG1	SGI75460075	43824	APRG1	3	0.5064081734279192	APRG1	8	1.4011671021377257
lncRNA	APTR	SGI75460075	43822	APTR	3	0.5064081734279192	APTR	321	56.22182997327624
lncRNA	AQP4-AS1	SGI75460075	43812	AQP4-AS1	4	0.6752108979038922	AQP4-AS1	49	8.58214850059357
lncRNA	AQP5-AS1	SGI75460075	43810	AQP5-AS1	24	4.051265387423354	AQP5-AS1	52	9.107586163895215
lncRNA	ARAP1-AS2	SGI75460075	43792	ARAP1-AS2	2	0.3376054489519461	ARAP1-AS2	0	0.0
lncRNA	ARF4-AS1	SGI75460075	43778	ARF4-AS1	0	0.0	ARF4-AS1	4	0.7005835510688628
lncRNA	ARFGEF1-DT	SGI75460075	43766	ARFGEF1-DT	31	5.232884458755164	ARFGEF1-DT	603	105.61297032363107
lncRNA	ARHGAP11A-DT	SGI75460075	43751	ARHGAP11A-DT	1	0.168802724475973	ARHGAP11A-DT	0	0.0
lncRNA	ARHGAP11B-DT	SGI75460075	43748	ARHGAP11B-DT	5	0.8440136223798652	ARHGAP11B-DT	4	0.7005835510688628
lncRNA	ARHGAP19-SLIT1	SGI75460075	43741	ARHGAP19-SLIT1	0	0.0	ARHGAP19-SLIT1	0	0.0
lncRNA	ARHGAP22-IT1	SGI75460075	43737	ARHGAP22-IT1	0	0.0	ARHGAP22-IT1	0	0.0
lncRNA	ARHGAP26-AS1	SGI75460075	43731	ARHGAP26-AS1	1	0.168802724475973	ARHGAP26-AS1	523	91.60129930225382
lncRNA	ARHGAP26-IT1	SGI75460075	43730	ARHGAP26-IT1	0	0.0	ARHGAP26-IT1	0	0.0
lncRNA	ARHGAP27P1-BPTFP1-KPNA2P3	SGI75460075	43727	ARHGAP27P1-BPTFP1-KPNA2P3	2	0.3376054489519461	ARHGAP27P1-BPTFP1-KPNA2P3	191	33.4528645635382
lncRNA	ARHGAP28-AS1	SGI75460075	43724	ARHGAP28-AS1	0	0.0	ARHGAP28-AS1	0	0.0
lncRNA	ARHGAP31-AS1	SGI75460075	43720	ARHGAP31-AS1	3	0.5064081734279192	ARHGAP31-AS1	0	0.0
lncRNA	ARHGAP42-AS1	SGI75460075	43711	ARHGAP42-AS1	0	0.0	ARHGAP42-AS1	1	0.1751458877672157
lncRNA	ARHGAP44-AS1	SGI75460075	43705	ARHGAP44-AS1	11	1.8568299692357035	ARHGAP44-AS1	281	49.21599446258761
lncRNA	ARHGAP5-AS1	SGI75460075	43702	ARHGAP5-AS1	1	0.168802724475973	ARHGAP5-AS1	1	0.1751458877672157
lncRNA	ARHGEF17-AS1	SGI75460075	43687	ARHGEF17-AS1	0	0.0	ARHGEF17-AS1	1	0.1751458877672157
lncRNA	ARHGEF26-AS1	SGI75460075	43681	ARHGEF26-AS1	4	0.6752108979038922	ARHGEF26-AS1	50	8.757294388360785
lncRNA	ARHGEF3-AS1	SGI75460075	43678	ARHGEF3-AS1	9	1.519224520283757	ARHGEF3-AS1	22	3.853209530878745
lncRNA	ARHGEF35-AS1	SGI75460075	43674	ARHGEF35-AS1	12	2.025632693711677	ARHGEF35-AS1	12	2.1017506532065884
lncRNA	ARHGEF38-IT1	SGI75460075	43671	ARHGEF38-IT1	1	0.168802724475973	ARHGEF38-IT1	0	0.0
lncRNA	ARHGEF7-AS1	SGI75460075	43664	ARHGEF7-AS1	2	0.3376054489519461	ARHGEF7-AS1	4	0.7005835510688628
lncRNA	ARHGEF7-AS2	SGI75460075	43663	ARHGEF7-AS2	0	0.0	ARHGEF7-AS2	2	0.3502917755344314
lncRNA	ARHGEF9-IT1	SGI75460075	43661	ARHGEF9-IT1	0	0.0	ARHGEF9-IT1	0	0.0
lncRNA	ARIH2OS	SGI75460075	43647	ARIH2OS	1	0.168802724475973	ARIH2OS	0	0.0
lncRNA	ARL2-SNX15	SGI75460075	43632	ARL2-SNX15	3	0.5064081734279192	ARL2-SNX15	4	0.7005835510688628
lncRNA	ARLNC1	SGI75460075	43594	ARLNC1	6	1.0128163468558384	ARLNC1	380	66.55543735154195
lncRNA	ARMC2-AS1	SGI75460075	43588	ARMC2-AS1	3	0.5064081734279192	ARMC2-AS1	18	3.1526259798098826
lncRNA	ARNTL2-AS1	SGI75460075	43562	ARNTL2-AS1	24	4.051265387423354	ARNTL2-AS1	60	10.508753266032942
lncRNA	ARRDC1-AS1	SGI75460075	43537	ARRDC1-AS1	4	0.6752108979038922	ARRDC1-AS1	4	0.7005835510688628
lncRNA	ARRDC3-AS1	SGI75460075	43534	ARRDC3-AS1	6	1.0128163468558384	ARRDC3-AS1	188	32.927426900236554
lncRNA	ARSD-AS1	SGI75460075	43528	ARSD-AS1	0	0.0	ARSD-AS1	0	0.0
lncRNA	AS-PTPRE	SGI75460075	43507	AS-PTPRE	0	0.0	AS-PTPRE	6	1.0508753266032942
lncRNA	ASAH1-AS1	SGI75460075	43504	ASAH1-AS1	1	0.168802724475973	ASAH1-AS1	104	18.21517232779044
lncRNA	ASAP1-IT1	SGI75460075	43500	ASAP1-IT1	0	0.0	ASAP1-IT1	312	54.645516983371294
lncRNA	ASAP1-IT2	SGI75460075	43499	ASAP1-IT2	1	0.168802724475973	ASAP1-IT2	0	0.0
lncRNA	ASB15-AS1	SGI75460075	43489	ASB15-AS1	0	0.0	ASB15-AS1	5	0.8757294388360785
lncRNA	ASB16-AS1	SGI75460075	43487	ASB16-AS1	16	2.700843591615569	ASB16-AS1	150	26.27188316508236
lncRNA	ASH1L-AS1	SGI75460075	43461	ASH1L-AS1	0	0.0	ASH1L-AS1	9	1.5763129899049413
lncRNA	ASMTL-AS1	SGI75460075	43446	ASMTL-AS1	0	0.0	ASMTL-AS1	0	0.0
lncRNA	ASMTL-AS1_1	SGI75460075	43445	ASMTL-AS1_1	1	0.168802724475973	ASMTL-AS1_1	0	0.0
lncRNA	ASMTL_1	SGI75460075	43444	ASMTL_1	0	0.0	ASMTL_1	0	0.0
lncRNA	ASTN2-AS1	SGI75460075	43405	ASTN2-AS1	5	0.8440136223798652	ASTN2-AS1	0	0.0
lncRNA	ATE1-AS1	SGI75460075	43390	ATE1-AS1	1	0.168802724475973	ATE1-AS1	8	1.4011671021377257
lncRNA	ATP11A-AS1	SGI75460075	43336	ATP11A-AS1	0	0.0	ATP11A-AS1	3	0.5254376633016471
lncRNA	ATP11AUN	SGI75460075	43335	ATP11AUN	8	1.3504217958077844	ATP11AUN	19	3.3277718675770984
lncRNA	ATP13A3-DT	SGI75460075	43328	ATP13A3-DT	0	0.0	ATP13A3-DT	0	0.0
lncRNA	ATP13A4-AS1	SGI75460075	43326	ATP13A4-AS1	0	0.0	ATP13A4-AS1	0	0.0
lncRNA	ATP13A5-AS1	SGI75460075	43324	ATP13A5-AS1	1	0.168802724475973	ATP13A5-AS1	0	0.0
lncRNA	ATP1A1-AS1	SGI75460075	43322	ATP1A1-AS1	25	4.220068111899326	ATP1A1-AS1	103	18.04002644002321
lncRNA	ATP2A1-AS1	SGI75460075	43310	ATP2A1-AS1	0	0.0	ATP2A1-AS1	0	0.0
lncRNA	ATP2B1-AS1	SGI75460075	43306	ATP2B1-AS1	11	1.8568299692357035	ATP2B1-AS1	14	2.45204242874102
lncRNA	ATP2B2-IT2	SGI75460075	43304	ATP2B2-IT2	1	0.168802724475973	ATP2B2-IT2	0	0.0
lncRNA	ATP2C2-AS1	SGI75460075	43299	ATP2C2-AS1	0	0.0	ATP2C2-AS1	1	0.1751458877672157
lncRNA	ATP6AP1-DT	SGI75460075	43223	ATP6AP1-DT	0	0.0	ATP6AP1-DT	0	0.0
lncRNA	ATP6V0E2-AS1	SGI75460075	43203	ATP6V0E2-AS1	0	0.0	ATP6V0E2-AS1	0	0.0
lncRNA	ATP6V1B1-AS1	SGI75460075	43200	ATP6V1B1-AS1	0	0.0	ATP6V1B1-AS1	1	0.1751458877672157
lncRNA	ATP6V1G2-DDX39B	SGI75460075	43179	ATP6V1G2-DDX39B	0	0.0	ATP6V1G2-DDX39B	59	10.333607378265729
lncRNA	ATP8B1-AS1	SGI75460075	43166	ATP8B1-AS1	19	3.207251765043488	ATP8B1-AS1	548	95.9799464964342
lncRNA	ATRIP-TREX1	SGI75460075	43153	ATRIP-TREX1	5	0.8440136223798652	ATRIP-TREX1	19	3.3277718675770984
lncRNA	ATXN1-AS1	SGI75460075	43148	ATXN1-AS1	1	0.168802724475973	ATXN1-AS1	5	0.8757294388360785
lncRNA	ATXN2-AS	SGI75460075	43144	ATXN2-AS	0	0.0	ATXN2-AS	0	0.0
lncRNA	ATXN8OS	SGI75460075	43134	ATXN8OS	1	0.168802724475973	ATXN8OS	10	1.751458877672157
lncRNA	B3GALT1-AS1	SGI75460075	43094	B3GALT1-AS1	19	3.207251765043488	B3GALT1-AS1	333	58.32358062648283
lncRNA	B3GALT5-AS1	SGI75460075	43090	B3GALT5-AS1	8	1.3504217958077844	B3GALT5-AS1	14	2.45204242874102
lncRNA	B3GAT1-DT	SGI75460075	43086	B3GAT1-DT	6	1.0128163468558384	B3GAT1-DT	37	6.480397847386981
lncRNA	B4GALT1-AS1	SGI75460075	43063	B4GALT1-AS1	1	0.168802724475973	B4GALT1-AS1	21	3.6780636431115297
lncRNA	B4GALT4-AS1	SGI75460075	43059	B4GALT4-AS1	3	0.5064081734279192	B4GALT4-AS1	461	80.74225426068644
lncRNA	B4GAT1-DT	SGI75460075	43054	B4GAT1-DT	2	0.3376054489519461	B4GAT1-DT	125	21.89323597090196
lncRNA	BAALC-AS1	SGI75460075	43050	BAALC-AS1	11	1.8568299692357035	BAALC-AS1	0	0.0
lncRNA	BAALC-AS2	SGI75460075	43049	BAALC-AS2	0	0.0	BAALC-AS2	0	0.0
lncRNA	BABAM2-AS1	SGI75460075	43045	BABAM2-AS1	0	0.0	BABAM2-AS1	0	0.0
lncRNA	BACE1-AS	SGI75460075	43043	BACE1-AS	0	0.0	BACE1-AS	1	0.1751458877672157
lncRNA	BACH1-IT2	SGI75460075	43040	BACH1-IT2	0	0.0	BACH1-IT2	0	0.0
lncRNA	BACH1-IT3	SGI75460075	43039	BACH1-IT3	0	0.0	BACH1-IT3	1	0.1751458877672157
lncRNA	BAIAP2-DT	SGI75460075	43025	BAIAP2-DT	0	0.0	BAIAP2-DT	30	5.254376633016471
lncRNA	BALR6	SGI75460075	43018	BALR6	90	15.192245202837574	BALR6	660	115.59628592636236
lncRNA	BANCR	SGI75460075	43016	BANCR	2	0.3376054489519461	BANCR	18	3.1526259798098826
lncRNA	BARX1-DT	SGI75460075	43001	BARX1-DT	0	0.0	BARX1-DT	0	0.0
lncRNA	BASP1-AS1	SGI75460075	42998	BASP1-AS1	41	6.920911703514896	BASP1-AS1	450	78.81564949524706
lncRNA	BAZ1A-AS1	SGI75460075	42991	BAZ1A-AS1	8	1.3504217958077844	BAZ1A-AS1	8	1.4011671021377257
lncRNA	BAZ2B-AS1	SGI75460075	42987	BAZ2B-AS1	3	0.5064081734279192	BAZ2B-AS1	5	0.8757294388360785
lncRNA	BBOX1-AS1	SGI75460075	42981	BBOX1-AS1	16	2.700843591615569	BBOX1-AS1	299	52.36862044239749
lncRNA	BCAR3-AS1	SGI75460075	42961	BCAR3-AS1	2	0.3376054489519461	BCAR3-AS1	0	0.0
lncRNA	BCAR4	SGI75460075	42960	BCAR4	0	0.0	BCAR4	0	0.0
lncRNA	BCDIN3D-AS1	SGI75460075	42948	BCDIN3D-AS1	0	0.0	BCDIN3D-AS1	5	0.8757294388360785
lncRNA	BCL10-AS1	SGI75460075	42942	BCL10-AS1	0	0.0	BCL10-AS1	2	0.3502917755344314
lncRNA	BCRP3	SGI75460075	42907	BCRP3	1	0.168802724475973	BCRP3	7	1.2260212143705098
lncRNA	BCYRN1	SGI75460075	42899	BCYRN1	69	11.64738798884214	BCYRN1	0	0.0
lncRNA	BDNF-AS	SGI75460075	42890	BDNF-AS	9	1.519224520283757	BDNF-AS	635	111.21763873218198
lncRNA	BEAN1-AS1	SGI75460075	42886	BEAN1-AS1	1	0.168802724475973	BEAN1-AS1	2	0.3502917755344314
lncRNA	BFSP2-AS1	SGI75460075	42856	BFSP2-AS1	7	1.181619071331811	BFSP2-AS1	148	25.921591389547924
lncRNA	BGLT3	SGI75460075	42854	BGLT3	0	0.0	BGLT3	0	0.0
lncRNA	BHLHE22-AS1	SGI75460075	42847	BHLHE22-AS1	2	0.3376054489519461	BHLHE22-AS1	2	0.3502917755344314
lncRNA	BHLHE40-AS1	SGI75460075	42844	BHLHE40-AS1	24	4.051265387423354	BHLHE40-AS1	197	34.503739890141496
lncRNA	BIN3-IT1	SGI75460075	42825	BIN3-IT1	0	0.0	BIN3-IT1	0	0.0
lncRNA	BIRC6-AS2	SGI75460075	42820	BIRC6-AS2	2	0.3376054489519461	BIRC6-AS2	174	30.47538447149553
lncRNA	BISPR	SGI75460075	42817	BISPR	0	0.0	BISPR	0	0.0
lncRNA	BLACE	SGI75460075	42813	BLACE	3	0.5064081734279192	BLACE	6	1.0508753266032942
lncRNA	BLOC1S1-RDH5	SGI75460075	42805	BLOC1S1-RDH5	8	1.3504217958077844	BLOC1S1-RDH5	6	1.0508753266032942
lncRNA	BLOC1S5-TXNDC5	SGI75460075	42799	BLOC1S5-TXNDC5	8	1.3504217958077844	BLOC1S5-TXNDC5	402	70.40864688242071
lncRNA	BMP7-AS1	SGI75460075	42776	BMP7-AS1	0	0.0	BMP7-AS1	0	0.0
lncRNA	BMPR1B-DT	SGI75460075	42768	BMPR1B-DT	3	0.5064081734279192	BMPR1B-DT	35	6.130106071852549
lncRNA	BMS1P14	SGI75460075	42760	BMS1P14	0	0.0	BMS1P14	0	0.0
lncRNA	BMS1P4-AGAP5	SGI75460075	42746	BMS1P4-AGAP5	2	0.3376054489519461	BMS1P4-AGAP5	0	0.0
lncRNA	BNC2-AS1	SGI75460075	42738	BNC2-AS1	0	0.0	BNC2-AS1	0	0.0
lncRNA	BOK-AS1	SGI75460075	42685	BOK-AS1	11	1.8568299692357035	BOK-AS1	39	6.830689622921412
lncRNA	BOLA3-DT	SGI75460075	42676	BOLA3-DT	3	0.5064081734279192	BOLA3-DT	4	0.7005835510688628
lncRNA	BORCS7-ASMT	SGI75460075	42665	BORCS7-ASMT	0	0.0	BORCS7-ASMT	89	15.587984011282195
lncRNA	BPESC1	SGI75460075	42661	BPESC1	0	0.0	BPESC1	10	1.751458877672157
lncRNA	BRINP3-DT	SGI75460075	42597	BRINP3-DT	18	3.038449040567514	BRINP3-DT	0	0.0
lncRNA	BRWD1-AS1	SGI75460075	42580	BRWD1-AS1	0	0.0	BRWD1-AS1	2	0.3502917755344314
lncRNA	BRWD1-AS2	SGI75460075	42579	BRWD1-AS2	0	0.0	BRWD1-AS2	0	0.0
lncRNA	BSN-DT	SGI75460075	42570	BSN-DT	0	0.0	BSN-DT	0	0.0
lncRNA	BTBD9-AS1	SGI75460075	42540	BTBD9-AS1	0	0.0	BTBD9-AS1	14	2.45204242874102
lncRNA	BTG1-DT	SGI75460075	42514	BTG1-DT	0	0.0	BTG1-DT	11	1.9266047654393723
lncRNA	BTG2-DT	SGI75460075	42511	BTG2-DT	2	0.3376054489519461	BTG2-DT	2	0.3502917755344314
