Gene type	Gene Name	Unnamed: 0	Unnamed: 1	Gene Name_RFfr	count_RFfr	cpm_RFfr	Gene Name_star	count_star	cpm_star
tRNA	TRA-AGC1-1	SGI75460075	3858	TRA-AGC1-1	4	0.6752108979038922	TRA-AGC1-1	0	0.0
tRNA	TRA-AGC10-1	SGI75460075	3857	TRA-AGC10-1	0	0.0	TRA-AGC10-1	0	0.0
tRNA	TRA-AGC11-1	SGI75460075	3856	TRA-AGC11-1	18	3.038449040567514	TRA-AGC11-1	22	3.853209530878745
tRNA	TRA-AGC12-1	SGI75460075	3855	TRA-AGC12-1	0	0.0	TRA-AGC12-1	0	0.0
tRNA	TRA-AGC12-3	SGI75460075	3854	TRA-AGC12-3	0	0.0	TRA-AGC12-3	0	0.0
tRNA	TRA-AGC13-2	SGI75460075	3853	TRA-AGC13-2	0	0.0	TRA-AGC13-2	0	0.0
tRNA	TRA-AGC14-1	SGI75460075	3852	TRA-AGC14-1	0	0.0	TRA-AGC14-1	0	0.0
tRNA	TRA-AGC14-2	SGI75460075	3851	TRA-AGC14-2	0	0.0	TRA-AGC14-2	0	0.0
tRNA	TRA-AGC15-1	SGI75460075	3850	TRA-AGC15-1	0	0.0	TRA-AGC15-1	1	0.1751458877672157
tRNA	TRA-AGC2-1	SGI75460075	3849	TRA-AGC2-1	24	4.051265387423354	TRA-AGC2-1	0	0.0
tRNA	TRA-AGC2-2	SGI75460075	3848	TRA-AGC2-2	127	21.437946008448577	TRA-AGC2-2	0	0.0
tRNA	TRA-AGC24-1	SGI75460075	3846	TRA-AGC24-1	0	0.0	TRA-AGC24-1	0	0.0
tRNA	TRA-AGC3-1	SGI75460075	3845	TRA-AGC3-1	64	10.803374366462275	TRA-AGC3-1	0	0.0
tRNA	TRA-AGC4-1	SGI75460075	3844	TRA-AGC4-1	64	10.803374366462275	TRA-AGC4-1	0	0.0
tRNA	TRA-AGC5-1	SGI75460075	3843	TRA-AGC5-1	3	0.5064081734279192	TRA-AGC5-1	0	0.0
tRNA	TRA-AGC6-1	SGI75460075	3842	TRA-AGC6-1	1	0.168802724475973	TRA-AGC6-1	0	0.0
tRNA	TRA-AGC7-1	SGI75460075	3841	TRA-AGC7-1	4	0.6752108979038922	TRA-AGC7-1	0	0.0
tRNA	TRA-AGC8-1	SGI75460075	3840	TRA-AGC8-1	167	28.190054987487496	TRA-AGC8-1	194	33.978302226839844
tRNA	TRA-AGC8-2	SGI75460075	3839	TRA-AGC8-2	91	15.361047927313546	TRA-AGC8-2	1	0.1751458877672157
tRNA	TRA-AGC9-1	SGI75460075	3838	TRA-AGC9-1	1	0.168802724475973	TRA-AGC9-1	0	0.0
tRNA	TRA-CGC1-1	SGI75460075	3837	TRA-CGC1-1	153	25.82681684482388	TRA-CGC1-1	0	0.0
