Gene type	Gene Name	Unnamed: 0	Unnamed: 1	Gene Name_RFfr	count_RFfr	cpm_RFfr	Gene Name_star	count_star	cpm_star
tRNA	TRA-AGC1-1	SGI75460105	3858	TRA-AGC1-1	2	0.3049020784107528	TRA-AGC1-1	0	0.0
tRNA	TRA-AGC10-1	SGI75460105	3857	TRA-AGC10-1	0	0.0	TRA-AGC10-1	0	0.0
tRNA	TRA-AGC11-1	SGI75460105	3856	TRA-AGC11-1	18	2.7441187056967755	TRA-AGC11-1	28	3.901017259911544
tRNA	TRA-AGC12-1	SGI75460105	3855	TRA-AGC12-1	0	0.0	TRA-AGC12-1	0	0.0
tRNA	TRA-AGC12-3	SGI75460105	3854	TRA-AGC12-3	0	0.0	TRA-AGC12-3	0	0.0
tRNA	TRA-AGC13-2	SGI75460105	3853	TRA-AGC13-2	0	0.0	TRA-AGC13-2	0	0.0
tRNA	TRA-AGC14-1	SGI75460105	3852	TRA-AGC14-1	0	0.0	TRA-AGC14-1	0	0.0
tRNA	TRA-AGC14-2	SGI75460105	3851	TRA-AGC14-2	0	0.0	TRA-AGC14-2	0	0.0
tRNA	TRA-AGC15-1	SGI75460105	3850	TRA-AGC15-1	0	0.0	TRA-AGC15-1	1	0.1393220449968408
tRNA	TRA-AGC2-1	SGI75460105	3849	TRA-AGC2-1	4	0.6098041568215056	TRA-AGC2-1	0	0.0
tRNA	TRA-AGC2-2	SGI75460105	3848	TRA-AGC2-2	123	18.751477822261297	TRA-AGC2-2	0	0.0
tRNA	TRA-AGC24-1	SGI75460105	3846	TRA-AGC24-1	0	0.0	TRA-AGC24-1	0	0.0
tRNA	TRA-AGC3-1	SGI75460105	3845	TRA-AGC3-1	56	8.537258195501078	TRA-AGC3-1	0	0.0
tRNA	TRA-AGC4-1	SGI75460105	3844	TRA-AGC4-1	2	0.3049020784107528	TRA-AGC4-1	1	0.1393220449968408
tRNA	TRA-AGC5-1	SGI75460105	3843	TRA-AGC5-1	3	0.4573531176161292	TRA-AGC5-1	0	0.0
tRNA	TRA-AGC6-1	SGI75460105	3842	TRA-AGC6-1	1	0.1524510392053764	TRA-AGC6-1	0	0.0
tRNA	TRA-AGC7-1	SGI75460105	3841	TRA-AGC7-1	9	1.3720593528483878	TRA-AGC7-1	0	0.0
tRNA	TRA-AGC8-1	SGI75460105	3840	TRA-AGC8-1	122	18.599026783055923	TRA-AGC8-1	165	22.988137424478744
tRNA	TRA-AGC8-2	SGI75460105	3839	TRA-AGC8-2	36	5.488237411393551	TRA-AGC8-2	24	3.343729079924181
tRNA	TRA-AGC9-1	SGI75460105	3838	TRA-AGC9-1	1	0.1524510392053764	TRA-AGC9-1	0	0.0
tRNA	TRA-CGC1-1	SGI75460105	3837	TRA-CGC1-1	20	3.049020784107528	TRA-CGC1-1	0	0.0
tRNA	TRA-CGC2-1	SGI75460105	3836	TRA-CGC2-1	9	1.3720593528483878	TRA-CGC2-1	0	0.0
tRNA	TRA-CGC3-1	SGI75460105	3835	TRA-CGC3-1	12	1.8294124704645167	TRA-CGC3-1	20	2.7864408999368173
tRNA	TRA-CGC4-1	SGI75460105	3834	TRA-CGC4-1	4	0.6098041568215056	TRA-CGC4-1	0	0.0
tRNA	TRA-TGC1-1	SGI75460105	3833	TRA-TGC1-1	2	0.3049020784107528	TRA-TGC1-1	0	0.0
tRNA	TRA-TGC2-1	SGI75460105	3831	TRA-TGC2-1	3	0.4573531176161292	TRA-TGC2-1	0	0.0
tRNA	TRA-TGC3-1	SGI75460105	3830	TRA-TGC3-1	175	26.67893186094087	TRA-TGC3-1	13	1.811186584958932
tRNA	TRA-TGC3-2	SGI75460105	3829	TRA-TGC3-2	533	81.25640389646563	TRA-TGC3-2	21	2.925762944933658
tRNA	TRA-TGC4-1	SGI75460105	3828	TRA-TGC4-1	433	66.01129997592798	TRA-TGC4-1	495	68.96441227343622
tRNA	TRA-TGC5-1	SGI75460105	3827	TRA-TGC5-1	0	0.0	TRA-TGC5-1	0	0.0
tRNA	TRA-TGC6-1	SGI75460105	3826	TRA-TGC6-1	2	0.3049020784107528	TRA-TGC6-1	0	0.0
tRNA	TRA-TGC7-1	SGI75460105	3825	TRA-TGC7-1	0	0.0	TRA-TGC7-1	0	0.0
tRNA	TRC-GCA1-1	SGI75460105	3559	TRC-GCA1-1	7	1.0671572744376348	TRC-GCA1-1	2	0.2786440899936817
tRNA	TRC-GCA10-1	SGI75460105	3558	TRC-GCA10-1	1	0.1524510392053764	TRC-GCA10-1	0	0.0
tRNA	TRC-GCA11-1	SGI75460105	3557	TRC-GCA11-1	0	0.0	TRC-GCA11-1	7	0.975254314977886
tRNA	TRC-GCA12-1	SGI75460105	3556	TRC-GCA12-1	0	0.0	TRC-GCA12-1	0	0.0
tRNA	TRC-GCA13-1	SGI75460105	3555	TRC-GCA13-1	1	0.1524510392053764	TRC-GCA13-1	0	0.0
tRNA	TRC-GCA14-1	SGI75460105	3554	TRC-GCA14-1	1	0.1524510392053764	TRC-GCA14-1	0	0.0
tRNA	TRC-GCA15-1	SGI75460105	3553	TRC-GCA15-1	1	0.1524510392053764	TRC-GCA15-1	0	0.0
tRNA	TRC-GCA16-1	SGI75460105	3552	TRC-GCA16-1	5	0.762255196026882	TRC-GCA16-1	1	0.1393220449968408
tRNA	TRC-GCA17-1	SGI75460105	3551	TRC-GCA17-1	1	0.1524510392053764	TRC-GCA17-1	1	0.1393220449968408
tRNA	TRC-GCA18-1	SGI75460105	3550	TRC-GCA18-1	1	0.1524510392053764	TRC-GCA18-1	1	0.1393220449968408
tRNA	TRC-GCA19-1	SGI75460105	3549	TRC-GCA19-1	2	0.3049020784107528	TRC-GCA19-1	0	0.0
tRNA	TRC-GCA2-1	SGI75460105	3548	TRC-GCA2-1	4	0.6098041568215056	TRC-GCA2-1	0	0.0
tRNA	TRC-GCA2-2	SGI75460105	3547	TRC-GCA2-2	20	3.049020784107528	TRC-GCA2-2	0	0.0
tRNA	TRC-GCA2-3	SGI75460105	3546	TRC-GCA2-3	7	1.0671572744376348	TRC-GCA2-3	1	0.1393220449968408
tRNA	TRC-GCA2-4	SGI75460105	3545	TRC-GCA2-4	35	5.335786372188174	TRC-GCA2-4	27	3.761695214914704
tRNA	TRC-GCA20-1	SGI75460105	3544	TRC-GCA20-1	1	0.1524510392053764	TRC-GCA20-1	0	0.0
tRNA	TRC-GCA21-1	SGI75460105	3543	TRC-GCA21-1	0	0.0	TRC-GCA21-1	0	0.0
tRNA	TRC-GCA22-1	SGI75460105	3542	TRC-GCA22-1	1	0.1524510392053764	TRC-GCA22-1	0	0.0
tRNA	TRC-GCA23-1	SGI75460105	3541	TRC-GCA23-1	0	0.0	TRC-GCA23-1	2	0.2786440899936817
tRNA	TRC-GCA3-1	SGI75460105	3539	TRC-GCA3-1	2	0.3049020784107528	TRC-GCA3-1	2	0.2786440899936817
tRNA	TRC-GCA4-1	SGI75460105	3538	TRC-GCA4-1	42	6.4029436466258085	TRC-GCA4-1	43	5.990847934864157
tRNA	TRC-GCA5-1	SGI75460105	3537	TRC-GCA5-1	1	0.1524510392053764	TRC-GCA5-1	6	0.8359322699810453
tRNA	TRC-GCA6-1	SGI75460105	3536	TRC-GCA6-1	1	0.1524510392053764	TRC-GCA6-1	4	0.5572881799873635
tRNA	TRC-GCA7-1	SGI75460105	3535	TRC-GCA7-1	0	0.0	TRC-GCA7-1	0	0.0
