Gene type	Gene Name	Unnamed: 0	Unnamed: 1	Gene Name_RFfr	tpm_RFfr	Gene Name_star	tpm_star
lncRNA	A1BG-AS1	SGI75460067	1	A1BG-AS1	0.0	A1BG-AS1	0.0
lncRNA	A2M-AS1	SGI75460067	4	A2M-AS1	0.010195	A2M-AS1	0.012638
lncRNA	AADACL2-AS1	SGI75460067	16	AADACL2-AS1	0.004114	AADACL2-AS1	0.007198
lncRNA	AATBC	SGI75460067	36	AATBC	0.0	AATBC	0.0
lncRNA	ABALON	SGI75460067	39	ABALON	0.0	ABALON	1.174407
lncRNA	ABCA9-AS1	SGI75460067	56	ABCA9-AS1	0.002849	ABCA9-AS1	0.003437
lncRNA	ABCC5-AS1	SGI75460067	78	ABCC5-AS1	0.0	ABCC5-AS1	0.001581
lncRNA	ABHD11-AS1	SGI75460067	108	ABHD11-AS1	0.0	ABHD11-AS1	0.0
lncRNA	ACBD3-AS1	SGI75460067	179	ACBD3-AS1	0.000128	ACBD3-AS1	0.0
lncRNA	ACBD7-DCLRE1CP1	SGI75460067	184	ACBD7-DCLRE1CP1	0.0	ACBD7-DCLRE1CP1	0.0
lncRNA	ACOXL-AS1	SGI75460067	222	ACOXL-AS1	0.0	ACOXL-AS1	0.0
lncRNA	ACTA2-AS1	SGI75460067	256	ACTA2-AS1	0.0	ACTA2-AS1	0.008717
lncRNA	ACTE1P	SGI75460067	273	ACTE1P	2.7e-05	ACTE1P	0.000403
lncRNA	ACTN1-DT	SGI75460067	306	ACTN1-DT	0.000661	ACTN1-DT	0.001943
lncRNA	ACTR3-AS1	SGI75460067	318	ACTR3-AS1	0.001571	ACTR3-AS1	0.004487
lncRNA	ACVR2B-AS1	SGI75460067	344	ACVR2B-AS1	0.0	ACVR2B-AS1	0.0
lncRNA	ADAM7-AS1	SGI75460067	386	ADAM7-AS1	0.0	ADAM7-AS1	0.002806
lncRNA	ADAM7-AS2	SGI75460067	387	ADAM7-AS2	0.000148	ADAM7-AS2	0.004124
lncRNA	ADAMTS16-DT	SGI75460067	398	ADAMTS16-DT	0.0	ADAMTS16-DT	0.0
