Gene type	Gene Name	fr	rf	star
snRNA	LOC124900488	0	0	0
snRNA	LOC124900516	0	0	0
snRNA	LOC124900632	0	0	0
snRNA	LOC124900883	0	0	0
snRNA	LOC124900884	0	0	0
snRNA	LOC124900885	0	0	0
snRNA	LOC124900887	0	0	0
snRNA	LOC124900889	0	0	0
snRNA	LOC124900915	4	4	7
snRNA	LOC124901190	0	0	0
snRNA	LOC124901191	0	0	0
snRNA	LOC124901192	0	0	0
snRNA	LOC124901219	0	0	0
snRNA	LOC124901224	0	0	0
snRNA	LOC124901516	0	0	0
snRNA	LOC124901518	1	1	0
snRNA	LOC124901522	0	0	0
snRNA	LOC124901523	0	0	0
snRNA	LOC124901863	0	0	0
snRNA	LOC124902076	0	0	0
snRNA	LOC124902077	0	0	0
snRNA	LOC124902331	0	0	0
snRNA	LOC124902333	0	0	0
snRNA	LOC124902335	0	0	0
snRNA	LOC124902818	0	0	0
snRNA	LOC124902821	0	0	0
snRNA	LOC124903091	0	0	0
snRNA	LOC124903094	2	2	2
snRNA	LOC124903096	0	0	0
snRNA	LOC124903097	0	0	0
snRNA	LOC124903120	0	0	3
snRNA	LOC124903275	0	0	0
snRNA	LOC124903414	0	0	0
snRNA	LOC124903782	0	0	0
snRNA	LOC124904107	0	0	1
snRNA	LOC124904108	0	0	0
snRNA	LOC124904109	0	0	0
snRNA	LOC124904111	0	0	0
snRNA	LOC124904112	0	0	0
snRNA	LOC124904122	22	22	72
snRNA	LOC124904135	48654	82648	0
snRNA	LOC124904136	55619	83369	0
snRNA	LOC124904137	54408	81628	0
snRNA	LOC124904138	60144	62470	0
snRNA	LOC124904139	54115	55777	0
snRNA	LOC124904140	54202	55703	0
snRNA	LOC124904141	57500	52705	0
snRNA	LOC124904142	53962	49337	0
snRNA	LOC124904143	51511	51685	0
snRNA	LOC124904144	51690	51706	0
snRNA	LOC124904145	92161	72281	46045
snRNA	LOC124904146	25241	34870	5
snRNA	LOC124904147	0	0	0
snRNA	LOC124904364	0	0	0
snRNA	LOC124904613	1254	30164	104
snRNA	LOC124904616	11041	11940	4
snRNA	LOC124904619	7638	7633	3872
snRNA	LOC124904621	203	203	208
snRNA	LOC124904624	0	0	0
snRNA	LOC124904627	2	2	2
snRNA	LOC124904631	0	0	0
snRNA	LOC124904634	0	0	0
snRNA	LOC124904651	0	0	0
snRNA	LOC124904694	0	0	0
snRNA	LOC124904697	0	0	0
snRNA	LOC124904706	0	0	0
snRNA	LOC124904727	0	0	0
snRNA	LOC124904732	0	0	0
snRNA	LOC124904741	0	0	0
snRNA	LOC124904748	0	0	0
snRNA	LOC124904756	0	0	0
snRNA	LOC124904769	0	0	0
snRNA	LOC124904986	0	0	0
snRNA	LOC124905062	0	0	0
snRNA	LOC124905168	0	0	0
snRNA	LOC124905169	0	0	0
snRNA	LOC124905170	0	0	0
snRNA	LOC124905264	0	0	0
snRNA	LOC124905265	0	0	0
snRNA	LOC124905307	0	0	0
snRNA	LOC124906135	0	0	0
snRNA	LOC124906137	0	0	0
snRNA	LOC124906338	2	2	2
snRNA	LOC124906342	0	0	0
snRNA	LOC124906343	0	0	0
snRNA	RN7SK	60004	48947	60547
snRNA	RNU11	15645	15646	17180
snRNA	RNU1-1	628885	575910	5
snRNA	RNU12	11120	11120	11628
snRNA	RNU1-2	110703	20455	8
snRNA	RNU1-3	663586	557943	3
snRNA	RNU1-4	4834	3444	0
snRNA	RNU2-1	48459	104055	0
snRNA	RNU4-1	11770	11771	12298
snRNA	RNU4-2	42469	42197	53237
snRNA	RNU4ATAC	2478	2478	2529
snRNA	RNU5A-1	21	26	728
snRNA	RNU5B-1	30	30	1157
snRNA	RNU5D-1	2	2	0
snRNA	RNU5E-1	20	20	48
snRNA	RNU5F-1	204	204	207
snRNA	RNU6-1	6343	4832	20
snRNA	RNU6-2	4759	7878	124
snRNA	RNU6-7	140	79	3
snRNA	RNU6-8	152	84	4
snRNA	RNU6-9	2493	6721	16
snRNA	RNU6ATAC	428	428	439
snRNA	RNU7-1	22	22	69
snRNA	RNVU1-1	54	42	53
snRNA	RNVU1-14	104	104	122
snRNA	RNVU1-15	99	99	121
snRNA	RNVU1-17	45	42	26
snRNA	RNVU1-18	299351	52503	158
snRNA	RNVU1-19	1400	1409	0
snRNA	RNVU1-2A	168	195	0
snRNA	RNVU1-3	0	0	0
snRNA	RNVU1-4	0	0	0
snRNA	RNVU1-6	17	17	20
snRNA	RNVU1-7	148676	47159	90940
snRNA	RNVU1-8	63	63	104
snRNA	SNAR-A1	4	4	0
snRNA	SNAR-A10	5	4	0
snRNA	SNAR-A11	6	6	0
snRNA	SNAR-A12	1	1	0
snRNA	SNAR-A13	1	1	0
snRNA	SNAR-A14	6	5	0
snRNA	SNAR-A2	5	6	0
snRNA	SNAR-A3	5	4	0
snRNA	SNAR-A4	5	5	0
snRNA	SNAR-A5	4	5	0
snRNA	SNAR-A6	4	5	0
snRNA	SNAR-A7	4	4	0
snRNA	SNAR-A8	6	5	0
snRNA	SNAR-A9	5	5	0
snRNA	SNAR-B1	0	0	0
snRNA	SNAR-B2	0	0	0
snRNA	SNAR-C1	0	0	0
snRNA	SNAR-C2	0	0	0
snRNA	SNAR-C3	0	0	0
snRNA	SNAR-C4	0	0	0
snRNA	SNAR-C5	0	0	0
snRNA	SNAR-D	0	0	0
snRNA	SNAR-E	1	1	2
snRNA	SNAR-F	0	0	0
snRNA	SNAR-G1	0	0	3
snRNA	SNAR-G2	0	0	0
snRNA	SNAR-H	0	0	0
snRNA	SNAR-I	0	0	0
