Gene type	Gene Name	Unnamed: 0	Unnamed: 1	Gene Name_RFfr	tpm_RFfr	Gene Name_star	tpm_star
other	CABIN1	SGI75460075	3025	CABIN1	0.056905	CABIN1	0.125369
other	CAPN15	SGI75460075	3172	CAPN15	0.081195	CAPN15	0.151707
other	FAM131B	SGI75460075	7936	FAM131B	0.0	FAM131B	0.0
other	GABBR1	SGI75460075	9079	GABBR1	0.0	GABBR1	0.0
other	HMBS	SGI75460075	10860	HMBS	2.0471440000000003	HMBS	1.931688
other	IGH	SGI75460075	11788	IGH	0.006412	IGH	0.000633
other	IGHV4-30-2	SGI75460075	11925	IGHV4-30-2	0.0	IGHV4-30-2	0.0
other	IGK	SGI75460075	11985	IGK	0.001821	IGK	0.027758
other	IGKDEL	SGI75460075	11987	IGKDEL	0.0	IGKDEL	0.0
other	IGL	SGI75460075	12087	IGL	0.018757	IGL	0.036075
other	LOC124900482	SGI75460075	18398	LOC124900482	0.0	LOC124900482	0.0
other	LOC124900483	SGI75460075	18399	LOC124900483	0.0	LOC124900483	0.0
other	LOC124900484	SGI75460075	18400	LOC124900484	0.0	LOC124900484	0.0
other	OR2G6	SGI75460075	26058	OR2G6	0.0	OR2G6	0.002843
other	OR51L1	SGI75460075	26292	OR51L1	0.0028	OR51L1	0.0
other	PCDHA@	SGI75460075	27157	PCDHA@	0.001008	PCDHA@	0.0
other	PCDHACT	SGI75460075	27160	PCDHACT	7.2e-05	PCDHACT	0.0
other	PCDHB@	SGI75460075	27181	PCDHB@	0.003142	PCDHB@	0.0
other	PCDHG@	SGI75460075	27182	PCDHG@	0.000293	PCDHG@	0.001117
other	PTPMT1	SGI75460075	29288	PTPMT1	0.045324	PTPMT1	0.113241
other	RMRP	SGI75460075	30310	RMRP	823.467407	RMRP	1314.117554
other	RNY5	SGI75460075	33927	RNY5	2896.516113	RNY5	633.351929
other	RPPH1	SGI75460075	35343	RPPH1	957.276001	RPPH1	0.0
other	RUVBL1	SGI75460075	36229	RUVBL1	0.131795	RUVBL1	0.20523
other	SEPTIN9	SGI75460075	36807	SEPTIN9	0.752104	SEPTIN9	1.093286
other	SNORD115@	SGI75460075	38315	SNORD115@	0.000841	SNORD115@	0.003392
other	SNORD116@	SGI75460075	38346	SNORD116@	4.5e-05	SNORD116@	0.005975
other	TRA	SGI75460075	41236	TRA	0.00524	TRA	0.091486
other	TRAJ15	SGI75460075	41299	TRAJ15	0.0	TRAJ15	0.0
other	TRB	SGI75460075	41446	TRB	0.017293	TRB	0.104449
other	TRBD2	SGI75460075	41450	TRBD2	0.0	TRBD2	0.0
other	TRBV6-3	SGI75460075	41515	TRBV6-3	0.0	TRBV6-3	0.0
other	TRD	SGI75460075	41566	TRD	0.00081	TRD	0.002646
other	TRG	SGI75460075	41657	TRG	0.024699	TRG	0.281481
other	TRGC1	SGI75460075	41692	TRGC1	0.071469	TRGC1	0.111532
other	UGT1A	SGI75460075	42961	UGT1A	0.0	UGT1A	0.037098
