Gene type	Gene Name	Unnamed: 0	Unnamed: 1	Gene Name_RFfr	tpm_RFfr	Gene Name_star	tpm_star
snRNA	LOC124900488	SGI75460075	18402	LOC124900488	0.0	LOC124900488	0.0
snRNA	LOC124900516	SGI75460075	18423	LOC124900516	0.0	LOC124900516	0.0
snRNA	LOC124900632	SGI75460075	18464	LOC124900632	0.0	LOC124900632	0.0
snRNA	LOC124900883	SGI75460075	18465	LOC124900883	0.0	LOC124900883	0.0
snRNA	LOC124900884	SGI75460075	18466	LOC124900884	0.0	LOC124900884	0.0
snRNA	LOC124900885	SGI75460075	18467	LOC124900885	0.0	LOC124900885	0.0
snRNA	LOC124900887	SGI75460075	18469	LOC124900887	0.0	LOC124900887	0.0
snRNA	LOC124900889	SGI75460075	18471	LOC124900889	0.0	LOC124900889	0.0
snRNA	LOC124900915	SGI75460075	18497	LOC124900915	0.0	LOC124900915	0.315436
snRNA	LOC124901190	SGI75460075	18512	LOC124901190	0.0	LOC124901190	0.0
snRNA	LOC124901191	SGI75460075	18513	LOC124901191	0.0	LOC124901191	0.0
snRNA	LOC124901192	SGI75460075	18514	LOC124901192	0.0	LOC124901192	0.0
snRNA	LOC124901219	SGI75460075	18541	LOC124901219	0.0	LOC124901219	0.0
snRNA	LOC124901224	SGI75460075	18546	LOC124901224	0.0	LOC124901224	0.0
snRNA	LOC124901516	SGI75460075	18561	LOC124901516	0.0	LOC124901516	0.0
snRNA	LOC124901518	SGI75460075	18563	LOC124901518	0.0	LOC124901518	0.0
snRNA	LOC124901522	SGI75460075	18567	LOC124901522	0.0	LOC124901522	0.0
snRNA	LOC124901523	SGI75460075	18568	LOC124901523	0.0	LOC124901523	0.0
snRNA	LOC124901863	SGI75460075	18647	LOC124901863	0.0	LOC124901863	0.0
snRNA	LOC124902076	SGI75460075	18648	LOC124902076	0.0	LOC124902076	0.0
snRNA	LOC124902077	SGI75460075	18649	LOC124902077	0.0	LOC124902077	0.0
snRNA	LOC124902331	SGI75460075	18678	LOC124902331	0.0	LOC124902331	0.0
snRNA	LOC124902333	SGI75460075	18680	LOC124902333	0.0	LOC124902333	0.0
snRNA	LOC124902335	SGI75460075	18682	LOC124902335	0.0	LOC124902335	0.0
snRNA	LOC124902818	SGI75460075	18744	LOC124902818	0.0	LOC124902818	0.0
snRNA	LOC124902821	SGI75460075	18747	LOC124902821	0.0	LOC124902821	0.0
snRNA	LOC124903091	SGI75460075	18778	LOC124903091	0.0	LOC124903091	0.0
snRNA	LOC124903094	SGI75460075	18781	LOC124903094	0.0	LOC124903094	0.0
snRNA	LOC124903096	SGI75460075	18783	LOC124903096	0.0	LOC124903096	0.0
snRNA	LOC124903097	SGI75460075	18784	LOC124903097	0.0	LOC124903097	0.0
snRNA	LOC124903120	SGI75460075	18807	LOC124903120	0.0	LOC124903120	0.0
snRNA	LOC124903275	SGI75460075	18836	LOC124903275	0.0	LOC124903275	0.0
snRNA	LOC124903414	SGI75460075	18838	LOC124903414	0.0	LOC124903414	0.0
snRNA	LOC124903782	SGI75460075	18897	LOC124903782	0.0	LOC124903782	0.0
snRNA	LOC124904107	SGI75460075	18928	LOC124904107	0.0	LOC124904107	0.20453
snRNA	LOC124904108	SGI75460075	18929	LOC124904108	0.0	LOC124904108	0.0
snRNA	LOC124904109	SGI75460075	18930	LOC124904109	0.0	LOC124904109	0.0
snRNA	LOC124904111	SGI75460075	18932	LOC124904111	0.0	LOC124904111	0.0
snRNA	LOC124904112	SGI75460075	18933	LOC124904112	0.0	LOC124904112	0.0
snRNA	LOC124904122	SGI75460075	18943	LOC124904122	0.0	LOC124904122	0.618311
snRNA	LOC124904135	SGI75460075	18956	LOC124904135	1205.122681	LOC124904135	0.0
snRNA	LOC124904136	SGI75460075	18957	LOC124904136	1215.919434	LOC124904136	0.0
snRNA	LOC124904137	SGI75460075	18958	LOC124904137	1248.737183	LOC124904137	0.0
snRNA	LOC124904138	SGI75460075	18959	LOC124904138	1271.239746	LOC124904138	0.0
snRNA	LOC124904139	SGI75460075	18960	LOC124904139	1099.163818	LOC124904139	0.0
snRNA	LOC124904140	SGI75460075	18961	LOC124904140	1108.653931	LOC124904140	0.0
snRNA	LOC124904141	SGI75460075	18962	LOC124904141	1167.12439	LOC124904141	0.0
snRNA	LOC124904142	SGI75460075	18963	LOC124904142	578.677612	LOC124904142	0.0
snRNA	LOC124904143	SGI75460075	18964	LOC124904143	556.129639	LOC124904143	0.0
snRNA	LOC124904144	SGI75460075	18965	LOC124904144	563.623901	LOC124904144	0.0
snRNA	LOC124904145	SGI75460075	18966	LOC124904145	1107.702515	LOC124904145	338.808105
snRNA	LOC124904146	SGI75460075	18967	LOC124904146	568.882751	LOC124904146	4.081652
snRNA	LOC124904147	SGI75460075	18968	LOC124904147	0.0	LOC124904147	0.0
snRNA	LOC124904364	SGI75460075	18980	LOC124904364	0.0	LOC124904364	0.0
snRNA	LOC124904613	SGI75460075	18999	LOC124904613	65.642136	LOC124904613	11.78787
snRNA	LOC124904616	SGI75460075	19000	LOC124904616	184.839584	LOC124904616	2.183732
snRNA	LOC124904619	SGI75460075	19001	LOC124904619	234.063644	LOC124904619	161.441986
snRNA	LOC124904621	SGI75460075	19002	LOC124904621	16.867411	LOC124904621	27.382311
snRNA	LOC124904624	SGI75460075	19003	LOC124904624	0.820796	LOC124904624	0.0
snRNA	LOC124904627	SGI75460075	19004	LOC124904627	0.0	LOC124904627	0.0
snRNA	LOC124904631	SGI75460075	19005	LOC124904631	0.0	LOC124904631	0.0
snRNA	LOC124904634	SGI75460075	19006	LOC124904634	0.0	LOC124904634	0.0
snRNA	LOC124904651	SGI75460075	19010	LOC124904651	0.0	LOC124904651	0.0
snRNA	LOC124904694	SGI75460075	19025	LOC124904694	0.0	LOC124904694	0.0
snRNA	LOC124904697	SGI75460075	19026	LOC124904697	0.0	LOC124904697	0.0
snRNA	LOC124904706	SGI75460075	19028	LOC124904706	0.0	LOC124904706	0.0
snRNA	LOC124904727	SGI75460075	19034	LOC124904727	0.0	LOC124904727	0.0
snRNA	LOC124904732	SGI75460075	19035	LOC124904732	0.0	LOC124904732	0.0
snRNA	LOC124904741	SGI75460075	19037	LOC124904741	0.0	LOC124904741	0.0
snRNA	LOC124904748	SGI75460075	19038	LOC124904748	0.0	LOC124904748	0.0
snRNA	LOC124904756	SGI75460075	19040	LOC124904756	0.0	LOC124904756	0.0
snRNA	LOC124904769	SGI75460075	19043	LOC124904769	0.0	LOC124904769	0.0
snRNA	LOC124904986	SGI75460075	19118	LOC124904986	0.0	LOC124904986	0.0
snRNA	LOC124905062	SGI75460075	19122	LOC124905062	0.0	LOC124905062	0.0
snRNA	LOC124905168	SGI75460075	19146	LOC124905168	0.0	LOC124905168	0.0
snRNA	LOC124905169	SGI75460075	19147	LOC124905169	0.0	LOC124905169	0.0
snRNA	LOC124905170	SGI75460075	19148	LOC124905170	0.0	LOC124905170	0.0
snRNA	LOC124905264	SGI75460075	19153	LOC124905264	0.0	LOC124905264	0.0
snRNA	LOC124905265	SGI75460075	19154	LOC124905265	0.0	LOC124905265	0.0
snRNA	LOC124905307	SGI75460075	19189	LOC124905307	0.0	LOC124905307	0.0
snRNA	LOC124906135	SGI75460075	19199	LOC124906135	0.0	LOC124906135	0.0
snRNA	LOC124906137	SGI75460075	19201	LOC124906137	0.0	LOC124906137	0.0
snRNA	LOC124906338	SGI75460075	19264	LOC124906338	0.0	LOC124906338	0.0
snRNA	LOC124906342	SGI75460075	19268	LOC124906342	0.0	LOC124906342	0.0
snRNA	LOC124906343	SGI75460075	19269	LOC124906343	0.0	LOC124906343	0.0
snRNA	RN7SK	SGI75460075	30313	RN7SK	551.273743	RN7SK	824.107605
snRNA	RNU1-1	SGI75460075	32007	RNU1-1	9556.930664	RNU1-1	0.0
snRNA	RNU1-2	SGI75460075	32054	RNU1-2	4113.490234	RNU1-2	0.0
snRNA	RNU1-3	SGI75460075	32063	RNU1-3	11184.261719	RNU1-3	0.0
snRNA	RNU1-4	SGI75460075	32073	RNU1-4	121.050781	RNU1-4	0.0
snRNA	RNU11	SGI75460075	32125	RNU11	759.763611	RNU11	1227.063721
snRNA	RNU12	SGI75460075	32131	RNU12	734.417358	RNU12	1195.636597
snRNA	RNU2-1	SGI75460075	32133	RNU2-1	1201.326782	RNU2-1	0.0
snRNA	RNU4-1	SGI75460075	32204	RNU4-1	421.588928	RNU4-1	605.152405
snRNA	RNU4-2	SGI75460075	32214	RNU4-2	1405.76355	RNU4-2	2354.423096
snRNA	RNU4ATAC	SGI75460075	32295	RNU4ATAC	116.733894	RNU4ATAC	190.393341
snRNA	RNU5A-1	SGI75460075	32313	RNU5A-1	3227.084229	RNU5A-1	52.816525
snRNA	RNU5B-1	SGI75460075	32321	RNU5B-1	4417.256836	RNU5B-1	80.653221
snRNA	RNU5D-1	SGI75460075	32327	RNU5D-1	66.221214	RNU5D-1	0.688175
snRNA	RNU5E-1	SGI75460075	32329	RNU5E-1	350.196808	RNU5E-1	11.424347
snRNA	RNU5F-1	SGI75460075	32339	RNU5F-1	29.787859	RNU5F-1	38.131737
snRNA	RNU6-1	SGI75460075	32347	RNU6-1	14.487171	RNU6-1	2.884552
snRNA	RNU6-2	SGI75460075	32778	RNU6-2	25.812635	RNU6-2	0.0
snRNA	RNU6-7	SGI75460075	33311	RNU6-7	484.507812	RNU6-7	0.0
snRNA	RNU6-8	SGI75460075	33418	RNU6-8	582.962463	RNU6-8	0.0
snRNA	RNU6-9	SGI75460075	33521	RNU6-9	1078.036865	RNU6-9	0.845986
snRNA	RNU6ATAC	SGI75460075	33627	RNU6ATAC	21.21714	RNU6ATAC	26.515814
snRNA	RNU7-1	SGI75460075	33670	RNU7-1	34.383907	RNU7-1	79.740616
snRNA	RNVU1-1	SGI75460075	33839	RNVU1-1	239.263428	RNVU1-1	2.106659
