Gene type	Gene Name	Unnamed: 0	Unnamed: 1	Gene Name_RFfr	count_RFfr	cpm_RFfr	Gene Name_star	count_star	cpm_star
lncRNA	A1BG-AS1	SGI75460068	45087	A1BG-AS1	17	1.220500765720642	A1BG-AS1	17	1.5045199762639847
lncRNA	A2M-AS1	SGI75460068	45084	A2M-AS1	0	0.0	A2M-AS1	0	0.0
lncRNA	AADACL2-AS1	SGI75460068	45072	AADACL2-AS1	86	6.1742979912926605	AADACL2-AS1	261	23.098806694405884
lncRNA	AATBC	SGI75460068	45052	AATBC	16	1.1487066030311928	AATBC	16	1.4160188011896329
lncRNA	ABALON	SGI75460068	45049	ABALON	0	0.0	ABALON	240	21.240282017844493
lncRNA	ABCA9-AS1	SGI75460068	45032	ABCA9-AS1	19	1.3640890910995414	ABCA9-AS1	43	3.805550528197138
lncRNA	ABCC5-AS1	SGI75460068	45010	ABCC5-AS1	0	0.0	ABCC5-AS1	2	0.1770023501487041
lncRNA	ABHD11-AS1	SGI75460068	44980	ABHD11-AS1	1	0.0717941626894495	ABHD11-AS1	1	0.088501175074352
lncRNA	ACBD3-AS1	SGI75460068	44909	ACBD3-AS1	0	0.0	ACBD3-AS1	0	0.0
lncRNA	ACBD7-DCLRE1CP1	SGI75460068	44904	ACBD7-DCLRE1CP1	0	0.0	ACBD7-DCLRE1CP1	0	0.0
lncRNA	ACOXL-AS1	SGI75460068	44866	ACOXL-AS1	7	0.5025591388261468	ACOXL-AS1	15	1.3275176261152808
lncRNA	ACTA2-AS1	SGI75460068	44832	ACTA2-AS1	6	0.4307649761366972	ACTA2-AS1	6	0.5310070504461123
lncRNA	ACTE1P	SGI75460068	44815	ACTE1P	7	0.5025591388261468	ACTE1P	43	3.805550528197138
lncRNA	ACTN1-DT	SGI75460068	44782	ACTN1-DT	1	0.0717941626894495	ACTN1-DT	0	0.0
lncRNA	ACTR3-AS1	SGI75460068	44770	ACTR3-AS1	78	5.599944689777064	ACTR3-AS1	192	16.992225614275593
lncRNA	ACVR2B-AS1	SGI75460068	44744	ACVR2B-AS1	0	0.0	ACVR2B-AS1	0	0.0
lncRNA	ADAM7-AS1	SGI75460068	44702	ADAM7-AS1	236	16.94342239471009	ADAM7-AS1	568	50.268667442231965
