Gene type	Gene Name	fr	rf	star
tRNA	TRA-AGC1-1	0.113934	0.116165	0.0
tRNA	TRA-AGC10-1	0.0	0.0	0.0
tRNA	TRA-AGC11-1	1.797972	1.833187	6.939166
tRNA	TRA-AGC12-1	0.0	0.0	0.0
tRNA	TRA-AGC12-3	0.0	0.0	0.0
tRNA	TRA-AGC13-2	0.0	0.0	0.0
tRNA	TRA-AGC14-1	0.0	0.0	0.0
tRNA	TRA-AGC14-2	0.0	0.0	0.0
tRNA	TRA-AGC15-1	0.0	0.0	0.413046
tRNA	TRA-AGC2-1	0.50791	0.316874	0.0
tRNA	TRA-AGC2-2	15.699954	16.020631	0.0
tRNA	TRA-AGC24-1	0.0	0.0	0.0
tRNA	TRA-AGC3-1	7.817773	7.98444	0.0
tRNA	TRA-AGC4-1	8.742537	8.917638	0.376904
tRNA	TRA-AGC5-1	0.035094	0.048929	0.0
tRNA	TRA-AGC6-1	0.0	0.0	0.0
tRNA	TRA-AGC7-1	2.577441	3.231766	0.0
tRNA	TRA-AGC8-1	23.910537	25.282702	84.571093
tRNA	TRA-AGC8-2	8.889975	8.147497	12.095352
tRNA	TRA-AGC9-1	0.0	0.0	0.0
tRNA	TRA-CGC1-1	4.611163	4.701475	0.0
tRNA	TRA-CGC2-1	29.657274	30.248029	0.0
tRNA	TRA-CGC3-1	2.319507	2.364936	9.869304
tRNA	TRA-CGC4-1	0.091991	0.107346	0.0
tRNA	TRA-TGC1-1	0.30925	0.315307	0.0
tRNA	TRA-TGC2-1	12.905875	13.155418	0.0
tRNA	TRA-TGC3-1	29.223761	29.78322	6.023486
tRNA	TRA-TGC3-2	74.348546	75.877849	10.316006
tRNA	TRA-TGC4-1	162.868682	166.013384	258.702831
tRNA	TRA-TGC5-1	0.0	0.0	0.0
tRNA	TRA-TGC6-1	0.015824	0.016134	0.0
tRNA	TRA-TGC7-1	0.0	0.0	0.0
tRNA	TRC-GCA1-1	0.0	0.0	0.348985
tRNA	TRC-GCA10-1	0.0	0.0	0.0
tRNA	TRC-GCA11-1	0.043042	0.043885	3.182746
tRNA	TRC-GCA12-1	0.0	0.0	0.0
tRNA	TRC-GCA13-1	0.0	0.0	0.0
tRNA	TRC-GCA14-1	0.0	0.0	0.0
tRNA	TRC-GCA15-1	0.0	0.0	0.0
tRNA	TRC-GCA16-1	0.0	0.0	0.362945
tRNA	TRC-GCA17-1	0.520299	0.530489	0.502539
tRNA	TRC-GCA18-1	0.0	0.0	0.209391
tRNA	TRC-GCA19-1	0.0	0.0	0.0
tRNA	TRC-GCA2-1	1.45076	1.479175	0.0
tRNA	TRC-GCA2-2	0.648158	0.660852	0.0
tRNA	TRC-GCA2-3	0.310153	0.767983	0.167513
tRNA	TRC-GCA2-4	13.208751	13.467453	13.610427
tRNA	TRC-GCA20-1	0.0	0.0	0.0
tRNA	TRC-GCA21-1	0.0	0.0	0.0
tRNA	TRC-GCA22-1	0.0	0.0	0.0
tRNA	TRC-GCA23-1	0.007748	0.023697	0.13066
tRNA	TRC-GCA3-1	0.08659	0.088286	0.454112
tRNA	TRC-GCA4-1	3.747164	3.820554	22.407524
tRNA	TRC-GCA5-1	0.0	0.0	2.588419
tRNA	TRC-GCA6-1	0.0	0.0	2.065993
tRNA	TRC-GCA7-1	0.042452	0.043284	5.107997
tRNA	TRC-GCA8-1	0.043042	0.043885	0.387841
tRNA	TRC-GCA9-1	0.0	0.0	0.0
tRNA	TRC-GCA9-2	0.0	0.0	0.0
tRNA	TRC-GCA9-3	0.0	0.0	0.0
tRNA	TRC-GCA9-4	0.0	0.0	0.0
tRNA	TRD-GTC1-1	2953.85959	3009.034514	4540.514562
tRNA	TRD-GTC2-1	2215.221361	3064.994685	0.0
tRNA	TRD-GTC2-10	158.83304	163.064307	15.439109
tRNA	TRD-GTC2-11	3287.158424	3342.809124	209.150103
tRNA	TRD-GTC2-2	3491.715385	4967.249106	0.0
tRNA	TRD-GTC2-3	4010.237732	5239.164172	0.0
tRNA	TRD-GTC2-4	5052.284828	5789.491866	0.0
tRNA	TRD-GTC2-5	5289.40442	5443.638364	0.0
tRNA	TRD-GTC2-6	1211.612154	1347.440332	26.606636
tRNA	TRD-GTC2-7	1520.708197	1541.425869	3807.764389
tRNA	TRD-GTC2-8	1304.374382	1397.646264	469.824937
