Gene type	Gene Name	Unnamed: 0	Unnamed: 1	Gene Name_RFfr	count_RFfr	cpm_RFfr	Gene Name_star	count_star	cpm_star
other	CABIN1	SGI75460104	42064	CABIN1	122	5.351171742128788	CABIN1	87	4.901002288768069
other	CAPN15	SGI75460104	41917	CAPN15	48	2.1053790460834576	CAPN15	53	2.985668060973651
other	FAM131B	SGI75460104	37155	FAM131B	0	0.0	FAM131B	0	0.0
other	GABBR1	SGI75460104	36012	GABBR1	0	0.0	GABBR1	64	3.605335017024786
other	HMBS	SGI75460104	34231	HMBS	169	7.412688724752174	HMBS	180	10.140004735382211
other	IGH	SGI75460104	33303	IGH	742	32.54565108737345	IGH	13	0.7323336753331597
other	IGHV4-30-2	SGI75460104	33166	IGHV4-30-2	0	0.0	IGHV4-30-2	0	0.0
other	IGK	SGI75460104	33106	IGK	87	3.815999521026267	IGK	347	19.547675795431264
other	IGKDEL	SGI75460104	33104	IGKDEL	0	0.0	IGKDEL	3	0.1690000789230368
other	IGL	SGI75460104	33004	IGL	684	30.00165140668927	IGL	262	14.75934022594522
other	LOC124900482	SGI75460104	26695	LOC124900482	0	0.0	LOC124900482	0	0.0
other	LOC124900483	SGI75460104	26694	LOC124900483	0	0.0	LOC124900483	0	0.0
other	LOC124900484	SGI75460104	26693	LOC124900484	0	0.0	LOC124900484	0	0.0
other	OR2G6	SGI75460104	19035	OR2G6	14	0.6140688884410085	OR2G6	0	0.0
other	OR51L1	SGI75460104	18801	OR51L1	1	0.043862063460072	OR51L1	0	0.0
other	PCDHA@	SGI75460104	17936	PCDHA@	3	0.1315861903802161	PCDHA@	0	0.0
other	PCDHACT	SGI75460104	17933	PCDHACT	1	0.043862063460072	PCDHACT	0	0.0
other	PCDHB@	SGI75460104	17912	PCDHB@	2	0.087724126920144	PCDHB@	0	0.0
other	PCDHG@	SGI75460104	17911	PCDHG@	1	0.043862063460072	PCDHG@	1	0.0563333596410122
other	PTPMT1	SGI75460104	15805	PTPMT1	21	0.9211033326615128	PTPMT1	18	1.014000473538221
other	RMRP	SGI75460104	14783	RMRP	109992	4824.476084100244	RMRP	111530	6282.8596007621
other	RNY5	SGI75460104	11167	RNY5	6952	304.9290651744208	RNY5	2216	124.8347249644832
other	RPPH1	SGI75460104	9752	RPPH1	40948	1796.0637745630297	RPPH1	0	0.0
other	RUVBL1	SGI75460104	8866	RUVBL1	40	1.7544825384028813	RUVBL1	42	2.366001104922516
other	SEPTIN9	SGI75460104	8288	SEPTIN9	972	42.633925683190014	SEPTIN9	1023	57.62902691275556
other	SNORD115@	SGI75460104	6780	SNORD115@	1	0.043862063460072	SNORD115@	1	0.0563333596410122
other	SNORD116@	SGI75460104	6749	SNORD116@	4	0.1754482538402881	SNORD116@	3	0.1690000789230368
other	TRA	SGI75460104	3859	TRA	709	31.09820299319107	TRA	941	53.00969142219256
other	TRAJ15	SGI75460104	3796	TRAJ15	0	0.0	TRAJ15	0	0.0
other	TRB	SGI75460104	3649	TRB	833	36.53709886224	TRB	94	5.295335806255155
other	TRBD2	SGI75460104	3645	TRBD2	0	0.0	TRBD2	0	0.0
other	TRBV6-3	SGI75460104	3580	TRBV6-3	0	0.0	TRBV6-3	0	0.0
other	TRD	SGI75460104	3529	TRD	2	0.087724126920144	TRD	12	0.6760003156921474
other	TRG	SGI75460104	3438	TRG	135	5.921378567109724	TRG	125	7.041669955126536
other	TRGC1	SGI75460104	3403	TRGC1	14	0.6140688884410085	TRGC1	10	0.5633335964101228
other	UGT1A	SGI75460104	2135	UGT1A	0	0.0	UGT1A	22	1.2393339121022702
