Gene type	Gene Name	Unnamed: 0	Unnamed: 1	Gene Name_RFfr	count_RFfr	cpm_RFfr	Gene Name_star	count_star	cpm_star
lncRNA	A1BG-AS1	SGI75460104	45087	A1BG-AS1	11	0.4824826980607923	A1BG-AS1	12	0.6760003156921474
lncRNA	A2M-AS1	SGI75460104	45084	A2M-AS1	6	0.2631723807604322	A2M-AS1	6	0.3380001578460737
lncRNA	AADACL2-AS1	SGI75460104	45072	AADACL2-AS1	3	0.1315861903802161	AADACL2-AS1	84	4.732002209845032
lncRNA	AATBC	SGI75460104	45052	AATBC	8	0.3508965076805763	AATBC	8	0.4506668771280983
lncRNA	ABALON	SGI75460104	45049	ABALON	0	0.0	ABALON	438	24.67401152276338
lncRNA	ABCA9-AS1	SGI75460104	45032	ABCA9-AS1	0	0.0	ABCA9-AS1	1	0.0563333596410122
lncRNA	ABCC5-AS1	SGI75460104	45010	ABCC5-AS1	0	0.0	ABCC5-AS1	0	0.0
lncRNA	ABHD11-AS1	SGI75460104	44980	ABHD11-AS1	0	0.0	ABHD11-AS1	0	0.0
lncRNA	ACBD3-AS1	SGI75460104	44909	ACBD3-AS1	2	0.087724126920144	ACBD3-AS1	0	0.0
lncRNA	ACBD7-DCLRE1CP1	SGI75460104	44904	ACBD7-DCLRE1CP1	0	0.0	ACBD7-DCLRE1CP1	0	0.0
lncRNA	ACOXL-AS1	SGI75460104	44866	ACOXL-AS1	0	0.0	ACOXL-AS1	1	0.0563333596410122
lncRNA	ACTA2-AS1	SGI75460104	44832	ACTA2-AS1	32	1.4035860307223051	ACTA2-AS1	46	2.591334543486565
lncRNA	ACTE1P	SGI75460104	44815	ACTE1P	2	0.087724126920144	ACTE1P	4	0.2253334385640491
lncRNA	ACTN1-DT	SGI75460104	44782	ACTN1-DT	1	0.043862063460072	ACTN1-DT	4	0.2253334385640491
lncRNA	ACTR3-AS1	SGI75460104	44770	ACTR3-AS1	48	2.1053790460834576	ACTR3-AS1	84	4.732002209845032
lncRNA	ACVR2B-AS1	SGI75460104	44744	ACVR2B-AS1	0	0.0	ACVR2B-AS1	0	0.0
lncRNA	ADAM7-AS1	SGI75460104	44702	ADAM7-AS1	150	6.579309519010805	ADAM7-AS1	685	38.58835135409341
lncRNA	ADAM7-AS2	SGI75460104	44701	ADAM7-AS2	0	0.0	ADAM7-AS2	4	0.2253334385640491
lncRNA	ADAMTS16-DT	SGI75460104	44690	ADAMTS16-DT	0	0.0	ADAMTS16-DT	0	0.0
lncRNA	ADAMTS19-AS1	SGI75460104	44686	ADAMTS19-AS1	0	0.0	ADAMTS19-AS1	0	0.0
lncRNA	ADAMTS9-AS1	SGI75460104	44673	ADAMTS9-AS1	0	0.0	ADAMTS9-AS1	2	0.1126667192820245
lncRNA	ADAMTS9-AS2	SGI75460104	44672	ADAMTS9-AS2	21	0.9211033326615128	ADAMTS9-AS2	101	5.689669323742241
lncRNA	ADAMTSL4-AS1	SGI75460104	44667	ADAMTSL4-AS1	127	5.570482059429148	ADAMTSL4-AS1	144	8.112003788305769
lncRNA	ADARB2-AS1	SGI75460104	44660	ADARB2-AS1	0	0.0	ADARB2-AS1	0	0.0
lncRNA	ADCY6-DT	SGI75460104	44645	ADCY6-DT	2	0.087724126920144	ADCY6-DT	2	0.1126667192820245
lncRNA	ADD3-AS1	SGI75460104	44636	ADD3-AS1	6	0.2631723807604322	ADD3-AS1	31	1.7463341488713808
lncRNA	ADGB-DT	SGI75460104	44634	ADGB-DT	0	0.0	ADGB-DT	0	0.0
lncRNA	ADGRA1-AS1	SGI75460104	44632	ADGRA1-AS1	0	0.0	ADGRA1-AS1	0	0.0
lncRNA	ADGRB3-DT	SGI75460104	44625	ADGRB3-DT	6	0.2631723807604322	ADGRB3-DT	6	0.3380001578460737
lncRNA	ADGRD1-AS1	SGI75460104	44623	ADGRD1-AS1	0	0.0	ADGRD1-AS1	0	0.0
lncRNA	ADGRF5-AS1	SGI75460104	44611	ADGRF5-AS1	0	0.0	ADGRF5-AS1	3	0.1690000789230368
lncRNA	ADGRL1-AS1	SGI75460104	44600	ADGRL1-AS1	37	1.6228963480226657	ADGRL1-AS1	0	0.0
lncRNA	ADGRL3-AS1	SGI75460104	44597	ADGRL3-AS1	9	0.3947585711406483	ADGRL3-AS1	29	1.6336674295893563
