Gene type	Gene Name	Unnamed: 0	Unnamed: 1	Gene Name_RFfr	count_RFfr	cpm_RFfr	Gene Name_star	count_star	cpm_star
snRNA	LOC124900488	SGI75460067	26691	LOC124900488	0	0.0	LOC124900488	0	0.0
snRNA	LOC124900516	SGI75460067	26670	LOC124900516	0	0.0	LOC124900516	0	0.0
snRNA	LOC124900632	SGI75460067	26629	LOC124900632	0	0.0	LOC124900632	0	0.0
snRNA	LOC124900883	SGI75460067	26628	LOC124900883	0	0.0	LOC124900883	0	0.0
snRNA	LOC124900884	SGI75460067	26627	LOC124900884	0	0.0	LOC124900884	0	0.0
snRNA	LOC124900885	SGI75460067	26626	LOC124900885	0	0.0	LOC124900885	0	0.0
snRNA	LOC124900887	SGI75460067	26624	LOC124900887	1	0.1010275206038051	LOC124900887	0	0.0
snRNA	LOC124900889	SGI75460067	26622	LOC124900889	0	0.0	LOC124900889	0	0.0
snRNA	LOC124900915	SGI75460067	26596	LOC124900915	27	2.7277430563027383	LOC124900915	21	3.079894215899998
snRNA	LOC124901190	SGI75460067	26581	LOC124901190	0	0.0	LOC124901190	0	0.0
snRNA	LOC124901191	SGI75460067	26580	LOC124901191	0	0.0	LOC124901191	0	0.0
snRNA	LOC124901192	SGI75460067	26579	LOC124901192	0	0.0	LOC124901192	0	0.0
snRNA	LOC124901219	SGI75460067	26552	LOC124901219	0	0.0	LOC124901219	0	0.0
snRNA	LOC124901224	SGI75460067	26547	LOC124901224	0	0.0	LOC124901224	0	0.0
snRNA	LOC124901516	SGI75460067	26532	LOC124901516	1	0.1010275206038051	LOC124901516	0	0.0
snRNA	LOC124901518	SGI75460067	26530	LOC124901518	0	0.0	LOC124901518	0	0.0
snRNA	LOC124901522	SGI75460067	26526	LOC124901522	0	0.0	LOC124901522	0	0.0
snRNA	LOC124901523	SGI75460067	26525	LOC124901523	0	0.0	LOC124901523	0	0.0
snRNA	LOC124901863	SGI75460067	26446	LOC124901863	0	0.0	LOC124901863	0	0.0
snRNA	LOC124902076	SGI75460067	26445	LOC124902076	0	0.0	LOC124902076	0	0.0
snRNA	LOC124902077	SGI75460067	26444	LOC124902077	0	0.0	LOC124902077	0	0.0
snRNA	LOC124902331	SGI75460067	26415	LOC124902331	0	0.0	LOC124902331	0	0.0
snRNA	LOC124902333	SGI75460067	26413	LOC124902333	0	0.0	LOC124902333	0	0.0
snRNA	LOC124902335	SGI75460067	26411	LOC124902335	0	0.0	LOC124902335	0	0.0
snRNA	LOC124902818	SGI75460067	26349	LOC124902818	0	0.0	LOC124902818	0	0.0
snRNA	LOC124902821	SGI75460067	26346	LOC124902821	0	0.0	LOC124902821	0	0.0
snRNA	LOC124903091	SGI75460067	26315	LOC124903091	0	0.0	LOC124903091	0	0.0
snRNA	LOC124903094	SGI75460067	26312	LOC124903094	0	0.0	LOC124903094	0	0.0
snRNA	LOC124903096	SGI75460067	26310	LOC124903096	0	0.0	LOC124903096	0	0.0
snRNA	LOC124903097	SGI75460067	26309	LOC124903097	0	0.0	LOC124903097	0	0.0
snRNA	LOC124903120	SGI75460067	26286	LOC124903120	0	0.0	LOC124903120	0	0.0
snRNA	LOC124903275	SGI75460067	26257	LOC124903275	0	0.0	LOC124903275	0	0.0
snRNA	LOC124903414	SGI75460067	26255	LOC124903414	0	0.0	LOC124903414	0	0.0
snRNA	LOC124903782	SGI75460067	26196	LOC124903782	0	0.0	LOC124903782	0	0.0
snRNA	LOC124904107	SGI75460067	26165	LOC124904107	0	0.0	LOC124904107	0	0.0
snRNA	LOC124904108	SGI75460067	26164	LOC124904108	0	0.0	LOC124904108	0	0.0
snRNA	LOC124904109	SGI75460067	26163	LOC124904109	0	0.0	LOC124904109	0	0.0
snRNA	LOC124904111	SGI75460067	26161	LOC124904111	0	0.0	LOC124904111	0	0.0
snRNA	LOC124904112	SGI75460067	26160	LOC124904112	0	0.0	LOC124904112	0	0.0
snRNA	LOC124904122	SGI75460067	26150	LOC124904122	2	0.2020550412076102	LOC124904122	2	0.2933232586571426
snRNA	LOC124904135	SGI75460067	26137	LOC124904135	11994	1211.7240821220385	LOC124904135	0	0.0
snRNA	LOC124904136	SGI75460067	26136	LOC124904136	12165	1228.9997881452891	LOC124904136	0	0.0
snRNA	LOC124904137	SGI75460067	26135	LOC124904137	12259	1238.496375082047	LOC124904137	0	0.0
snRNA	LOC124904138	SGI75460067	26134	LOC124904138	12403	1253.0443380489949	LOC124904138	0	0.0
snRNA	LOC124904139	SGI75460067	26133	LOC124904139	11777	1189.801110151013	LOC124904139	0	0.0
snRNA	LOC124904140	SGI75460067	26132	LOC124904140	11952	1207.480926256679	LOC124904140	0	0.0
snRNA	LOC124904141	SGI75460067	26131	LOC124904141	13271	1340.7362259330978	LOC124904141	0	0.0
snRNA	LOC124904142	SGI75460067	26130	LOC124904142	6	0.6061651236228308	LOC124904142	0	0.0
snRNA	LOC124904143	SGI75460067	26129	LOC124904143	11	1.1113027266418565	LOC124904143	0	0.0
snRNA	LOC124904144	SGI75460067	26128	LOC124904144	11	1.1113027266418565	LOC124904144	0	0.0
snRNA	LOC124904145	SGI75460067	26127	LOC124904145	4408	445.32931082157296	LOC124904145	5763	845.2109698205566
snRNA	LOC124904146	SGI75460067	26126	LOC124904146	4922	497.2574564119288	LOC124904146	7	1.0266314052999994
snRNA	LOC124904147	SGI75460067	26125	LOC124904147	0	0.0	LOC124904147	0	0.0
snRNA	LOC124904364	SGI75460067	26113	LOC124904364	0	0.0	LOC124904364	0	0.0
snRNA	LOC124904613	SGI75460067	26094	LOC124904613	1030	104.05834622191928	LOC124904613	7	1.0266314052999994
snRNA	LOC124904616	SGI75460067	26093	LOC124904616	2872	290.1510391741283	LOC124904616	1	0.1466616293285713
snRNA	LOC124904619	SGI75460067	26092	LOC124904619	1621	163.7656108987681	LOC124904619	1098	161.03446900277132
snRNA	LOC124904621	SGI75460067	26091	LOC124904621	107	10.809944704607148	LOC124904621	109	15.986117596814276
snRNA	LOC124904624	SGI75460067	26090	LOC124904624	1	0.1010275206038051	LOC124904624	0	0.0
snRNA	LOC124904627	SGI75460067	26089	LOC124904627	0	0.0	LOC124904627	0	0.0
snRNA	LOC124904631	SGI75460067	26088	LOC124904631	1	0.1010275206038051	LOC124904631	0	0.0
snRNA	LOC124904634	SGI75460067	26087	LOC124904634	1	0.1010275206038051	LOC124904634	0	0.0
snRNA	LOC124904651	SGI75460067	26083	LOC124904651	0	0.0	LOC124904651	0	0.0
snRNA	LOC124904694	SGI75460067	26068	LOC124904694	0	0.0	LOC124904694	0	0.0
snRNA	LOC124904697	SGI75460067	26067	LOC124904697	0	0.0	LOC124904697	0	0.0
snRNA	LOC124904706	SGI75460067	26065	LOC124904706	0	0.0	LOC124904706	0	0.0
snRNA	LOC124904727	SGI75460067	26059	LOC124904727	0	0.0	LOC124904727	0	0.0
snRNA	LOC124904732	SGI75460067	26058	LOC124904732	0	0.0	LOC124904732	0	0.0
snRNA	LOC124904741	SGI75460067	26056	LOC124904741	0	0.0	LOC124904741	0	0.0
snRNA	LOC124904748	SGI75460067	26055	LOC124904748	0	0.0	LOC124904748	0	0.0
snRNA	LOC124904756	SGI75460067	26053	LOC124904756	0	0.0	LOC124904756	0	0.0
snRNA	LOC124904769	SGI75460067	26050	LOC124904769	0	0.0	LOC124904769	0	0.0
snRNA	LOC124904986	SGI75460067	25975	LOC124904986	0	0.0	LOC124904986	0	0.0
snRNA	LOC124905062	SGI75460067	25971	LOC124905062	0	0.0	LOC124905062	0	0.0
snRNA	LOC124905168	SGI75460067	25947	LOC124905168	0	0.0	LOC124905168	0	0.0
snRNA	LOC124905169	SGI75460067	25946	LOC124905169	0	0.0	LOC124905169	0	0.0
snRNA	LOC124905170	SGI75460067	25945	LOC124905170	0	0.0	LOC124905170	0	0.0
snRNA	LOC124905264	SGI75460067	25940	LOC124905264	0	0.0	LOC124905264	0	0.0
snRNA	LOC124905265	SGI75460067	25939	LOC124905265	0	0.0	LOC124905265	0	0.0
snRNA	LOC124905307	SGI75460067	25904	LOC124905307	0	0.0	LOC124905307	0	0.0
snRNA	LOC124906135	SGI75460067	25894	LOC124906135	0	0.0	LOC124906135	0	0.0
snRNA	LOC124906137	SGI75460067	25892	LOC124906137	0	0.0	LOC124906137	0	0.0
snRNA	LOC124906338	SGI75460067	25829	LOC124906338	0	0.0	LOC124906338	0	0.0
snRNA	LOC124906342	SGI75460067	25825	LOC124906342	0	0.0	LOC124906342	0	0.0
snRNA	LOC124906343	SGI75460067	25824	LOC124906343	0	0.0	LOC124906343	0	0.0
snRNA	RN7SK	SGI75460067	14780	RN7SK	12215	1234.0511641754797	RN7SK	12510	1834.736982900428
snRNA	RNU1-1	SGI75460067	13087	RNU1-1	37961	3835.105709641046	RNU1-1	4	0.5866465173142853
snRNA	RNU1-2	SGI75460067	13040	RNU1-2	662	66.88021863971899	RNU1-2	5	0.7333081466428567
snRNA	RNU1-3	SGI75460067	13031	RNU1-3	40963	4138.39032649367	RNU1-3	0	0.0
snRNA	RNU1-4	SGI75460067	13021	RNU1-4	927	93.65251159972736	RNU1-4	0	0.0
snRNA	RNU11	SGI75460067	12969	RNU11	12186	1231.121366077969	RNU11	8926	1309.1017033868277
snRNA	RNU12	SGI75460067	12963	RNU12	2569	259.53970043117533	RNU12	2531	371.2005838306141
snRNA	RNU2-1	SGI75460067	12961	RNU2-1	11872	1199.3987246083743	RNU2-1	0	0.0
snRNA	RNU4-1	SGI75460067	12890	RNU4-1	4815	486.4475117073216	RNU4-1	5543	812.9454113682708
snRNA	RNU4-2	SGI75460067	12880	RNU4-2	18193	1837.9936823450264	RNU4-2	13486	1977.8787331251128
snRNA	RNU4ATAC	SGI75460067	12799	RNU4ATAC	595	60.111374759264045	RNU4ATAC	547	80.2239112427285
snRNA	RNU5A-1	SGI75460067	12781	RNU5A-1	33261	3360.276362803162	RNU5A-1	299	43.85182716924282
snRNA	RNU5B-1	SGI75460067	12773	RNU5B-1	45449	4591.599783922338	RNU5B-1	449	65.85107156852854
snRNA	RNU5D-1	SGI75460067	12767	RNU5D-1	218	22.02399949162952	RNU5D-1	2	0.2933232586571426
snRNA	RNU5E-1	SGI75460067	12765	RNU5E-1	1280	129.31522637287054	RNU5E-1	60	8.79969775971428
snRNA	RNU5F-1	SGI75460067	12755	RNU5F-1	566	57.1815766617537	RNU5F-1	12	1.759939551942856
snRNA	RNU6-1	SGI75460067	12747	RNU6-1	4853	490.2865574902662	RNU6-1	0	0.0
snRNA	RNU6-2	SGI75460067	12316	RNU6-2	157	15.861320734797404	RNU6-2	1717	251.81801755715696
snRNA	RNU6-7	SGI75460067	11783	RNU6-7	12	1.2123302472456616	RNU6-7	0	0.0
snRNA	RNU6-8	SGI75460067	11676	RNU6-8	56	5.657541153813087	RNU6-8	0	0.0
snRNA	RNU6-9	SGI75460067	11573	RNU6-9	4305	434.923476199381	RNU6-9	1753	257.0978362129856
snRNA	RNU6ATAC	SGI75460067	11467	RNU6ATAC	169	17.073650982043066	RNU6ATAC	127	18.62602692472856
snRNA	RNU7-1	SGI75460067	11424	RNU7-1	60	6.061651236228308	RNU7-1	76	11.14628382897142
snRNA	RNVU1-1	SGI75460067	11255	RNVU1-1	2417	244.18351729939693	RNVU1-1	18	2.639909327914284
snRNA	RNVU1-14	SGI75460067	11254	RNVU1-14	28	2.8287705769065434	RNVU1-14	30	4.39984887985714
snRNA	RNVU1-15	SGI75460067	11253	RNVU1-15	43	4.34418338596362	RNVU1-15	33	4.839833767842854
snRNA	RNVU1-17	SGI75460067	11252	RNVU1-17	7	0.7071926442266359	RNVU1-17	4	0.5866465173142853
snRNA	RNVU1-18	SGI75460067	11251	RNVU1-18	51745	5227.669053643896	RNVU1-18	66	9.679667535685708
snRNA	RNVU1-19	SGI75460067	11250	RNVU1-19	1244	125.67823563113356	RNVU1-19	0	0.0
snRNA	RNVU1-2A	SGI75460067	11244	RNVU1-2A	34	3.4349357005293744	RNVU1-2A	0	0.0
snRNA	RNVU1-3	SGI75460067	11243	RNVU1-3	0	0.0	RNVU1-3	1	0.1466616293285713
snRNA	RNVU1-4	SGI75460067	11239	RNVU1-4	2	0.2020550412076102	RNVU1-4	2	0.2933232586571426
snRNA	RNVU1-6	SGI75460067	11238	RNVU1-6	13	1.3133577678494666	RNVU1-6	15	2.19992443992857
snRNA	RNVU1-7	SGI75460067	11237	RNVU1-7	15768	1593.001944880799	RNVU1-7	8676	1272.436296054685
snRNA	RNVU1-8	SGI75460067	11236	RNVU1-8	25	2.5256880150951284	RNVU1-8	12	1.759939551942856
snRNA	SNAR-A1	SGI75460067	7138	SNAR-A1	1	0.1010275206038051	SNAR-A1	0	0.0
snRNA	SNAR-A10	SGI75460067	7137	SNAR-A10	3	0.3030825618114154	SNAR-A10	0	0.0
snRNA	SNAR-A11	SGI75460067	7136	SNAR-A11	4	0.4041100824152205	SNAR-A11	0	0.0
snRNA	SNAR-A12	SGI75460067	7135	SNAR-A12	0	0.0	SNAR-A12	0	0.0
snRNA	SNAR-A13	SGI75460067	7134	SNAR-A13	0	0.0	SNAR-A13	0	0.0
snRNA	SNAR-A14	SGI75460067	7133	SNAR-A14	3	0.3030825618114154	SNAR-A14	0	0.0
snRNA	SNAR-A2	SGI75460067	7132	SNAR-A2	1	0.1010275206038051	SNAR-A2	0	0.0
snRNA	SNAR-A3	SGI75460067	7131	SNAR-A3	1	0.1010275206038051	SNAR-A3	0	0.0
snRNA	SNAR-A4	SGI75460067	7130	SNAR-A4	3	0.3030825618114154	SNAR-A4	0	0.0
snRNA	SNAR-A5	SGI75460067	7129	SNAR-A5	2	0.2020550412076102	SNAR-A5	0	0.0
snRNA	SNAR-A6	SGI75460067	7128	SNAR-A6	2	0.2020550412076102	SNAR-A6	0	0.0
snRNA	SNAR-A7	SGI75460067	7127	SNAR-A7	2	0.2020550412076102	SNAR-A7	0	0.0
snRNA	SNAR-A8	SGI75460067	7126	SNAR-A8	3	0.3030825618114154	SNAR-A8	0	0.0
snRNA	SNAR-A9	SGI75460067	7125	SNAR-A9	3	0.3030825618114154	SNAR-A9	0	0.0
snRNA	SNAR-B1	SGI75460067	7124	SNAR-B1	0	0.0	SNAR-B1	0	0.0
snRNA	SNAR-B2	SGI75460067	7123	SNAR-B2	0	0.0	SNAR-B2	0	0.0
snRNA	SNAR-C1	SGI75460067	7122	SNAR-C1	0	0.0	SNAR-C1	0	0.0
snRNA	SNAR-C2	SGI75460067	7121	SNAR-C2	0	0.0	SNAR-C2	0	0.0
snRNA	SNAR-C3	SGI75460067	7120	SNAR-C3	0	0.0	SNAR-C3	0	0.0
snRNA	SNAR-C4	SGI75460067	7119	SNAR-C4	0	0.0	SNAR-C4	0	0.0
snRNA	SNAR-C5	SGI75460067	7118	SNAR-C5	0	0.0	SNAR-C5	0	0.0
snRNA	SNAR-D	SGI75460067	7117	SNAR-D	0	0.0	SNAR-D	0	0.0
snRNA	SNAR-E	SGI75460067	7116	SNAR-E	1	0.1010275206038051	SNAR-E	1	0.1466616293285713
snRNA	SNAR-F	SGI75460067	7115	SNAR-F	0	0.0	SNAR-F	0	0.0
snRNA	SNAR-G1	SGI75460067	7114	SNAR-G1	0	0.0	SNAR-G1	0	0.0
snRNA	SNAR-G2	SGI75460067	7113	SNAR-G2	0	0.0	SNAR-G2	0	0.0
snRNA	SNAR-H	SGI75460067	7112	SNAR-H	0	0.0	SNAR-H	0	0.0
snRNA	SNAR-I	SGI75460067	7111	SNAR-I	0	0.0	SNAR-I	2	0.2933232586571426
