Gene type	Gene Name	fr	rf	star
pseudo	A2MP1	0.00543	0.005867	0.005154
pseudo	AA06	0.0	0.0	0.0
pseudo	AACSP1	8.1e-05	8.8e-05	0.0
pseudo	AADACP1	0.002952	0.00319	0.003582
pseudo	AARS1P1	0.0	0.0	0.0
pseudo	AARSD1P1	0.0	0.0	0.0
pseudo	ABCA11P	0.003038	0.003311	0.024596
pseudo	ABCA17P	0.001115	0.001205	0.002461
pseudo	ABCA3P1	0.001003	0.001084	0.0
pseudo	ABCB10P1	0.00429	0.004636	0.0
pseudo	ABCB10P3	0.006856	0.013207	0.0
pseudo	ABCB10P4	0.012931	0.003624	0.0
pseudo	ABCC13	0.114765	0.124006	0.171419
pseudo	ABCC6P1	0.0	0.0	0.000592
pseudo	ABCC6P2	0.0	0.0	0.0
pseudo	ABCD1P1	0.0	0.0	0.0
pseudo	ABCD1P2	0.0	0.0	0.0
pseudo	ABCD1P3	0.0	0.0	0.0
pseudo	ABCD1P4	0.0	0.0	0.0
pseudo	ABCD1P5	0.0	0.0	0.0
pseudo	ABCF2P1	0.0	0.0	0.015865
pseudo	ABCF2P2	0.0	0.0	0.0
pseudo	ABHD17AP1	0.061616	0.038489	0.0
pseudo	ABHD17AP3	0.0	0.035265	0.0
pseudo	ABHD17AP4	0.028974	0.030123	0.004771
pseudo	ABHD17AP5	0.018362	0.019843	0.0
pseudo	ABHD17AP6	0.080332	0.108819	0.056824
pseudo	ABHD17AP7	0.0	0.0	0.0
pseudo	ABHD17AP8	0.0	0.0	0.0
pseudo	ABHD17AP9	0.0	0.0	0.0
pseudo	ABI1P1	0.0	0.0	0.0
pseudo	ABITRAMP1	0.0	0.0	0.0
pseudo	ABT1P1	0.0	0.0	0.0
pseudo	ACAA2P1	0.0	0.0	0.0
pseudo	ACE3P	0.000355	6.4e-05	0.0
pseudo	ACER2P1	0.021583	0.01796	0.0
pseudo	ACKR4P1	0.0	0.0	0.0
pseudo	ACNATP	0.0	0.0	0.0
pseudo	ACRP1	0.001518	0.001641	0.0
pseudo	ACSM5P1	0.0	0.0	0.002457
pseudo	ACTBP1	0.0	0.0	0.0
pseudo	ACTBP10	5e-06	3e-06	0.0
pseudo	ACTBP11	0.013386	0.003138	0.0
pseudo	ACTBP12	0.0	0.0	0.0
pseudo	ACTBP14	0.0	0.0	0.0
pseudo	ACTBP15	0.007237	0.00782	0.0
pseudo	ACTBP2	0.095611	0.046199	0.0
pseudo	ACTBP3	0.0	0.0	0.0
pseudo	ACTBP4	0.0	0.0	0.004257
pseudo	ACTBP6	0.0	0.0	0.0
pseudo	ACTBP7	0.0	0.0	0.0
pseudo	ACTBP8	0.0	0.0	0.0
pseudo	ACTBP9	0.0	0.0	0.006529
pseudo	ACTG1P1	0.0	0.0	0.000508
pseudo	ACTG1P10	0.0	0.0	0.0
pseudo	ACTG1P11	0.000576	0.000802	0.0
pseudo	ACTG1P12	0.0	0.0	0.0
pseudo	ACTG1P13	0.0	0.0	0.0
pseudo	ACTG1P14	0.0	0.0	0.0
pseudo	ACTG1P15	0.0	0.0	0.0
pseudo	ACTG1P16	0.0	0.0	0.0
pseudo	ACTG1P17	0.001843	0.001992	0.003577
pseudo	ACTG1P18	0.0	0.0	0.0
pseudo	ACTG1P19	0.004472	0.004832	0.0
pseudo	ACTG1P2	0.000744	0.000804	0.0
pseudo	ACTG1P20	0.0	0.0	0.023104
pseudo	ACTG1P21	0.0	0.0	0.0
pseudo	ACTG1P22	0.0	0.0	0.0
pseudo	ACTG1P23	0.0	0.0	0.0
pseudo	ACTG1P24	0.0	0.0	0.0
pseudo	ACTG1P25	0.000191	0.000183	0.0
pseudo	ACTG1P3	0.0	0.0	0.0
pseudo	ACTG1P4	0.0	0.0	0.0
pseudo	ACTG1P9	0.0	0.0	0.0
pseudo	ACTL11P	0.0	0.0	0.0
pseudo	ACTN4P1	0.0	0.0	0.0
pseudo	ACTP1	0.0	0.0	0.0
pseudo	ACTR1AP1	0.0	0.0	0.0
pseudo	ACTR3BP1	0.0	0.0	0.0
pseudo	ACTR3BP2	0.0	0.0	0.0
pseudo	ACTR3BP3	0.0	0.0	0.0
pseudo	ACTR3BP4	0.0	0.0	0.0
pseudo	ACTR3BP5	0.0	0.0	0.0
pseudo	ACTR3BP6	0.0	0.0	0.0
pseudo	ACTR3BP7	0.0	0.0	0.0
pseudo	ACTR3P1	0.0	0.0	0.0
pseudo	ACTR3P2	0.0	0.0	0.0
pseudo	ACTR3P3	0.0	0.0	0.0
pseudo	ACTR6P1	0.0	0.0	0.0
pseudo	ACTRT1P1	0.0	0.0	0.0
pseudo	ADAD1P1	0.0	0.0	0.0
pseudo	ADAD1P2	0.0	0.0	0.0
pseudo	ADAM1A	0.000851	0.00097	0.001785
pseudo	ADAM1B	0.0	0.0	0.0
pseudo	ADAM20P1	0.000955	0.001032	0.001159
pseudo	ADAM20P2	0.0	0.0	0.0
pseudo	ADAM20P3	0.0	0.0	0.0
pseudo	ADAM21P1	0.0	0.0	0.0
pseudo	ADAM24P	0.0	0.0	0.0
pseudo	ADAM3A	4.3e-05	4.7e-05	0.000116
pseudo	ADAM3B	0.0	0.0	0.0
pseudo	ADAM5	0.000351	0.000379	0.001271
pseudo	ADAM6	0.0	0.0	0.0
pseudo	ADAMTS7P1	0.000323	0.000349	0.000735
pseudo	ADAMTS7P3	0.0	0.0	0.0
pseudo	ADAMTS7P4	0.002843	0.002963	0.000855
pseudo	ADCY10P1	0.001707	0.001834	0.00224
pseudo	ADGRA3P1	0.0	0.0	0.0
pseudo	ADGRE4P	0.001861	0.002025	0.014411
pseudo	ADGRF5P1	0.0	0.0	0.0
pseudo	ADGRF5P2	0.0	0.0	0.0
pseudo	ADH5P2	0.0	0.0	0.0
pseudo	ADH5P3	0.0	0.0	0.0
pseudo	ADH5P4	0.014534	0.023638	0.0
pseudo	ADH5P5	0.0	0.0	0.0
pseudo	ADI1P1	0.0	0.0	0.0
pseudo	ADI1P2	0.0	0.0	0.0
pseudo	ADI1P3	0.0	0.0	0.0
pseudo	ADIPOR1P1	0.0	0.0	0.0
pseudo	ADIPOR1P2	0.013751	0.014859	0.0
pseudo	ADORA2BP1	0.0	0.0	0.0
pseudo	AFG3L1P	0.011979	0.012944	0.014627
pseudo	AFG3L2P1	0.001165	0.001259	0.002113
pseudo	AGAP10P	0.005277	0.003827	0.004383
pseudo	AGAP12P	0.0009	0.001605	0.0
pseudo	AGAP13P	0.001685	0.002561	0.00146
pseudo	AGAP14P	0.007003	0.007279	0.002989
pseudo	AGAP7P	0.007158	0.009649	0.0
pseudo	AGGF1P1	0.002693	0.011572	0.0
pseudo	AGGF1P10	0.0	0.00091	0.0
pseudo	AGGF1P2	0.108253	0.078277	0.113896
pseudo	AGGF1P3	0.0	0.001213	0.0
pseudo	AGGF1P4	0.0	0.0	0.0
pseudo	AGGF1P5	0.0	0.0	0.0
pseudo	AGGF1P6	0.0	0.0	0.0
pseudo	AGGF1P7	0.0	0.0	0.0
pseudo	AGGF1P8	0.00264	0.002853	0.0
pseudo	AGGF1P9	0.0	0.0	0.0
pseudo	AGKP1	0.0	0.0	0.0
pseudo	AGKP2	0.0	0.0	0.0
pseudo	AGPAT5P1	0.0	0.0	0.0
pseudo	AHCTF1P1	0.06549	0.074213	0.000732
pseudo	AHCYP1	0.0	0.0	0.0
pseudo	AHCYP2	0.0	0.0	0.0
pseudo	AHCYP3	0.0	0.0	0.0
pseudo	AHCYP4	0.0	0.0	0.0
pseudo	AHCYP5	0.0	0.0	0.0
pseudo	AHCYP6	0.00294	0.003177	0.00571
pseudo	AHCYP7	0.0	0.0	0.0
pseudo	AHCYP8	0.0	0.0	0.0
pseudo	AHSA2P	0.03201	0.034614	0.095738
pseudo	AIDAP1	0.099045	0.085171	0.0
pseudo	AIDAP2	0.022065	0.077761	0.0
pseudo	AIDAP3	0.0	0.0	0.0
pseudo	AIFM1P1	0.0	0.0	0.0
pseudo	AIG1P1	0.0	0.0	0.0
pseudo	AIMP1P1	0.0	0.0	0.0
pseudo	AIMP1P2	0.0	0.0	0.0
pseudo	AK2P1	0.033399	0.036091	0.0
pseudo	AK2P2	0.036874	0.039846	0.0
pseudo	AK3P2	0.0	0.0	0.0
pseudo	AK3P3	0.0	0.0	0.0
pseudo	AK3P4	0.0	0.0	0.0
pseudo	AK3P5	0.0	0.0	0.0
pseudo	AK3P6	0.0	0.0	0.0
pseudo	AK4P1	0.003987	0.010053	0.0
pseudo	AK4P2	0.0	0.0	0.0
pseudo	AK4P3	0.040096	0.011711	0.0
pseudo	AK4P4	0.0	0.0	0.0
pseudo	AK4P5	0.0	0.0	0.0
pseudo	AK4P6	0.0	0.0	0.0
pseudo	AKAP17BP	0.0	0.0	0.0
pseudo	AKAP8P1	0.0	0.0	0.011362
pseudo	AKIRIN1P1	0.0	0.0	0.0
pseudo	AKIRIN1P2	0.0	0.0	0.0
pseudo	AKIRIN2P1	0.0	0.0	0.0
pseudo	AKR1B10P1	0.0	0.0	0.0
pseudo	AKR1B10P2	0.0	0.0	0.0
pseudo	AKR1B1P1	0.0	0.0	0.0
pseudo	AKR1B1P2	0.0	0.0	0.0
pseudo	AKR1B1P3	0.0	0.0	0.0
pseudo	AKR1B1P4	0.0	0.0	0.0
pseudo	AKR1B1P5	0.0	0.0	0.0
pseudo	AKR1B1P6	0.0	0.0	0.0
pseudo	AKR1B1P7	0.0	0.0	0.0
pseudo	AKR1B1P8	0.0	0.0	0.0
pseudo	AKR1C6P	0.0	0.0	0.0
pseudo	AKR1C7P	0.001834	0.001982	0.004912
pseudo	AKR1D1P1	0.001603	0.001732	0.220726
pseudo	AKR7A2P1	0.0	0.0	0.0
pseudo	AKR7A2P2	0.0	0.0	0.0
pseudo	ALDH7A1P1	0.006853	0.007405	0.0
pseudo	ALDH7A1P2	0.0	0.0	0.0
