Gene type	Gene Name	fr	rf	star
miRNA	MIR1-1	0.0	0.0	0.0
miRNA	MIR1-2	0.0	0.0	0.0
miRNA	MIR100	0.0	0.0	0.0
miRNA	MIR101-1	0.614792	0.664354	0.739176
miRNA	MIR101-2	1.650253	1.783287	19.208086
miRNA	MIR10226	0.0	0.0	0.0
miRNA	MIR10392	0.01631	0.017625	0.015467
miRNA	MIR10393	0.207261	0.259549	0.250714
miRNA	MIR10394	0.112548	0.121485	0.136723
miRNA	MIR10396A	0.0	0.0	0.0
miRNA	MIR10396B	0.0	0.0	0.0
miRNA	MIR10397	0.046222	0.049948	0.044432
miRNA	MIR10398	0.0	0.0	0.0
miRNA	MIR10399	0.18938	0.204646	0.229855
miRNA	MIR103A1	4.197455	4.53583	0.484397
miRNA	MIR103A2	2.226728	2.406259	68.324783
miRNA	MIR103B1	0.0	0.0	0.0
miRNA	MIR103B2	0.0	0.0	0.0
miRNA	MIR10400	0.0	0.0	0.151244
miRNA	MIR105-1	0.0	0.0	0.0
miRNA	MIR105-2	0.0	0.0	0.0
miRNA	MIR10522	0.0	0.0	0.0
miRNA	MIR10523	0.142314	0.153787	0.172726
miRNA	MIR10524	0.0	0.0	0.0
miRNA	MIR10525	0.0	0.0	0.0
miRNA	MIR10526	0.0	0.0	0.0
miRNA	MIR10527	0.242848	0.050661	0.0
miRNA	MIR106A	0.347446	0.375455	1.137902
miRNA	MIR106B	0.602275	0.650827	3.294752
miRNA	MIR107	0.352961	0.381415	0.294516
miRNA	MIR10A	0.0	0.0	0.0
miRNA	MIR10B	0.0	0.0	1.111127
miRNA	MIR11181	0.0	0.0	0.0
miRNA	MIR11399	0.0	0.0	0.0
miRNA	MIR11400	0.0	0.0	0.0
miRNA	MIR11401	0.0	0.0	0.0
miRNA	MIR1178	0.0	0.0	0.0
miRNA	MIR1179	0.0	0.0	0.0
miRNA	MIR1180	0.0	0.0	0.0
miRNA	MIR1181	0.096082	0.103828	0.086178
miRNA	MIR1182	0.009397	0.010155	0.011146
miRNA	MIR1183	0.0	0.0	0.0
miRNA	MIR1184-1	0.0	0.0	0.0
miRNA	MIR1184-2	0.0	0.0	0.0
miRNA	MIR1184-3	0.0	0.0	0.0
miRNA	MIR1185-1	0.0	0.0	0.0
miRNA	MIR1185-2	0.0	0.0	0.0
miRNA	MIR1193	0.0	0.0	0.0
miRNA	MIR1197	0.0	0.0	0.0
miRNA	MIR1199	0.0	0.0	0.0
miRNA	MIR1200	0.0	0.0	0.0
miRNA	MIR1202	0.0	0.0	0.0
miRNA	MIR1203	0.0	0.0	0.0
miRNA	MIR1204	0.0	0.0	0.0
miRNA	MIR1205	0.0	0.0	0.0
miRNA	MIR1206	0.0	0.0	0.0
miRNA	MIR1207	0.0	0.0	0.0
miRNA	MIR1208	0.0	0.0	0.0
miRNA	MIR12113	0.0	0.0	0.0
miRNA	MIR12114	0.0	0.0	0.0
miRNA	MIR12115	0.0	0.0	0.0
miRNA	MIR12116	0.0	0.0	0.0
miRNA	MIR12117	0.0	0.0	0.0
miRNA	MIR12118	0.0	0.0	0.0
miRNA	MIR12119	0.323956	0.350071	0.393183
miRNA	MIR12120	0.0	0.0	0.0
miRNA	MIR12121	0.0	0.0	0.0
miRNA	MIR12122	0.048963	0.05291	0.059426
miRNA	MIR12123	0.0	0.0	0.0
miRNA	MIR12124	0.0	0.0	0.0
miRNA	MIR12125	0.0	0.0	0.0
miRNA	MIR12126	0.0	0.0	0.0
miRNA	MIR12127	0.0	0.0	0.0
miRNA	MIR12128	0.0	0.0	0.0
miRNA	MIR12129	0.0	0.0	0.0
miRNA	MIR12130	0.0	0.0	0.0
miRNA	MIR12131	0.0	0.0	0.0
miRNA	MIR12132	0.0	0.0	0.0
miRNA	MIR12133	0.0	0.0	0.0
miRNA	MIR12135	0.0	0.0	0.0
miRNA	MIR12136	244.853363	265.161072	0.0
miRNA	MIR122	0.253691	0.274142	0.615806
miRNA	MIR1224	0.0	0.0	0.0
miRNA	MIR1225	0.104803	0.113252	0.127199
miRNA	MIR1226	0.291232	0.314709	0.353466
miRNA	MIR1227	0.083331	0.090049	0.101138
miRNA	MIR1228	0.0	0.0	0.277897
miRNA	MIR1229	0.160303	0.173226	0.0
miRNA	MIR1231	0.0	0.0	0.0
miRNA	MIR1233-1	0.000387	0.000962	0.0
miRNA	MIR1233-2	0.000458	0.000495	0.0
miRNA	MIR1234	0.0	0.0	0.0
miRNA	MIR1236	0.133067	0.094767	0.0
miRNA	MIR1237	0.23419	0.25307	0.284236
miRNA	MIR1238	0.184527	0.199403	0.190103
miRNA	MIR124-1	0.0	0.0	0.0
miRNA	MIR124-2	0.0	0.0	0.0
miRNA	MIR124-3	0.0	0.0	0.0
miRNA	MIR1243	0.0	0.0	0.0
miRNA	MIR1244-1	0.119872	0.12958	0.152584
miRNA	MIR1244-2	3.570491	1.823091	5.140658
miRNA	MIR1244-3	0.072246	0.120443	0.0
miRNA	MIR1244-4	0.0	0.0	0.0
