Gene type	Gene Name	Unnamed: 0	Unnamed: 1	Gene Name_RFfr	tpm_RFfr	Gene Name_star	tpm_star
other	CABIN1	SGI75460104	3025	CABIN1	0.143756	CABIN1	0.140126
other	CAPN15	SGI75460104	3172	CAPN15	0.086438	CAPN15	0.13244
other	FAM131B	SGI75460104	7936	FAM131B	0.0	FAM131B	0.0
other	GABBR1	SGI75460104	9079	GABBR1	0.0	GABBR1	0.173288
other	HMBS	SGI75460104	10860	HMBS	1.013745	HMBS	1.55728
other	IGH	SGI75460104	11788	IGH	0.005098	IGH	0.000116
other	IGHV4-30-2	SGI75460104	11925	IGHV4-30-2	0.0	IGHV4-30-2	0.0
other	IGK	SGI75460104	11985	IGK	0.000555	IGK	0.003084
other	IGKDEL	SGI75460104	11987	IGKDEL	0.0	IGKDEL	0.02944
other	IGL	SGI75460104	12087	IGL	0.006772	IGL	0.003575
other	LOC124900482	SGI75460104	18398	LOC124900482	0.0	LOC124900482	0.0
other	LOC124900483	SGI75460104	18399	LOC124900483	0.0	LOC124900483	0.0
other	LOC124900484	SGI75460104	18400	LOC124900484	0.0	LOC124900484	0.0
other	OR2G6	SGI75460104	26058	OR2G6	0.006238	OR2G6	0.0
other	OR51L1	SGI75460104	26292	OR51L1	0.000285	OR51L1	0.0
other	PCDHA@	SGI75460104	27157	PCDHA@	9.1e-05	PCDHA@	0.0
other	PCDHACT	SGI75460104	27160	PCDHACT	6e-06	PCDHACT	0.0
other	PCDHB@	SGI75460104	27181	PCDHB@	8.5e-05	PCDHB@	0.0
other	PCDHG@	SGI75460104	27182	PCDHG@	1.7e-05	PCDHG@	3.9e-05
other	PTPMT1	SGI75460104	29288	PTPMT1	0.023447	PTPMT1	0.027845
other	RMRP	SGI75460104	30310	RMRP	3648.048828	RMRP	5099.777832
other	RNY5	SGI75460104	33927	RNY5	735.612732	RNY5	323.092194
other	RPPH1	SGI75460104	35343	RPPH1	1067.355469	RPPH1	0.0
other	RUVBL1	SGI75460104	36229	RUVBL1	0.183734	RUVBL1	0.266645
other	SEPTIN9	SGI75460104	36807	SEPTIN9	2.226408	SEPTIN9	3.178473
other	SNORD115@	SGI75460104	38315	SNORD115@	2.1e-05	SNORD115@	5.9e-05
other	SNORD116@	SGI75460104	38346	SNORD116@	0.000496	SNORD116@	0.000569
other	TRA	SGI75460104	41236	TRA	0.006768	TRA	0.01239
other	TRAJ15	SGI75460104	41299	TRAJ15	0.0	TRAJ15	0.0
other	TRB	SGI75460104	41446	TRB	0.014383	TRB	0.00223
other	TRBD2	SGI75460104	41450	TRBD2	0.0	TRBD2	0.0
other	TRBV6-3	SGI75460104	41515	TRBV6-3	0.0	TRBV6-3	0.0
other	TRD	SGI75460104	41566	TRD	0.000224	TRD	0.003107
other	TRG	SGI75460104	41657	TRG	0.009312	TRG	0.011936
other	TRGC1	SGI75460104	41692	TRGC1	0.020856	TRGC1	0.021549
other	UGT1A	SGI75460104	42961	UGT1A	0.0	UGT1A	0.001372
