Gene type	Gene Name	Unnamed: 0	Unnamed: 1	Gene Name_RFfr	tpm_RFfr	Gene Name_star	tpm_star
lncRNA	A1BG-AS1	SGI75460104	1	A1BG-AS1	0.0295	A1BG-AS1	0.044636
lncRNA	A2M-AS1	SGI75460104	4	A2M-AS1	0.016302	A2M-AS1	0.022701
lncRNA	AADACL2-AS1	SGI75460104	16	AADACL2-AS1	0.000136	AADACL2-AS1	0.005755
lncRNA	AATBC	SGI75460104	36	AATBC	0.010338	AATBC	0.014324
lncRNA	ABALON	SGI75460104	39	ABALON	0.0	ABALON	2.815677
lncRNA	ABCA9-AS1	SGI75460104	56	ABCA9-AS1	0.0	ABCA9-AS1	0.00048
lncRNA	ABCC5-AS1	SGI75460104	78	ABCC5-AS1	0.0	ABCC5-AS1	0.0
lncRNA	ABHD11-AS1	SGI75460104	108	ABHD11-AS1	0.0	ABHD11-AS1	0.0
lncRNA	ACBD3-AS1	SGI75460104	179	ACBD3-AS1	0.002164	ACBD3-AS1	0.0
lncRNA	ACBD7-DCLRE1CP1	SGI75460104	184	ACBD7-DCLRE1CP1	0.0	ACBD7-DCLRE1CP1	0.0
lncRNA	ACOXL-AS1	SGI75460104	222	ACOXL-AS1	0.0	ACOXL-AS1	0.000549
lncRNA	ACTA2-AS1	SGI75460104	256	ACTA2-AS1	0.038622	ACTA2-AS1	0.075859
lncRNA	ACTE1P	SGI75460104	273	ACTE1P	0.000526	ACTE1P	0.002654
lncRNA	ACTN1-DT	SGI75460104	306	ACTN1-DT	4e-05	ACTN1-DT	0.005459
lncRNA	ACTR3-AS1	SGI75460104	318	ACTR3-AS1	0.007122	ACTR3-AS1	0.017132
lncRNA	ACVR2B-AS1	SGI75460104	344	ACVR2B-AS1	0.0	ACVR2B-AS1	0.0
lncRNA	ADAM7-AS1	SGI75460104	386	ADAM7-AS1	0.005248	ADAM7-AS1	0.033193
lncRNA	ADAM7-AS2	SGI75460104	387	ADAM7-AS2	0.0	ADAM7-AS2	0.001556
lncRNA	ADAMTS16-DT	SGI75460104	398	ADAMTS16-DT	0.0	ADAMTS16-DT	0.0
lncRNA	ADAMTS19-AS1	SGI75460104	402	ADAMTS19-AS1	0.0	ADAMTS19-AS1	0.0
lncRNA	ADAMTS9-AS1	SGI75460104	415	ADAMTS9-AS1	0.0	ADAMTS9-AS1	0.000569
lncRNA	ADAMTS9-AS2	SGI75460104	416	ADAMTS9-AS2	0.000557	ADAMTS9-AS2	0.003769
lncRNA	ADAMTSL4-AS1	SGI75460104	421	ADAMTSL4-AS1	0.082105	ADAMTSL4-AS1	0.128583
lncRNA	ADARB2-AS1	SGI75460104	428	ADARB2-AS1	0.0	ADARB2-AS1	0.0
lncRNA	ADCY6-DT	SGI75460104	443	ADCY6-DT	0.009044	ADCY6-DT	0.012705
lncRNA	ADD3-AS1	SGI75460104	452	ADD3-AS1	0.000788	ADD3-AS1	0.005995
lncRNA	ADGB-DT	SGI75460104	454	ADGB-DT	0.0	ADGB-DT	0.0
lncRNA	ADGRA1-AS1	SGI75460104	456	ADGRA1-AS1	0.0	ADGRA1-AS1	0.0
lncRNA	ADGRB3-DT	SGI75460104	463	ADGRB3-DT	0.027525	ADGRB3-DT	0.038145
