Gene type	Gene Name	Unnamed: 0	Unnamed: 1	Gene Name_RFfr	tpm_RFfr	Gene Name_star	tpm_star
tRNA	TRA-AGC1-1	SGI75460104	41237	TRA-AGC1-1	0.071192	TRA-AGC1-1	0.0
tRNA	TRA-AGC10-1	SGI75460104	41238	TRA-AGC10-1	0.0	TRA-AGC10-1	0.0
tRNA	TRA-AGC11-1	SGI75460104	41239	TRA-AGC11-1	0.8491770000000001	TRA-AGC11-1	4.351204
tRNA	TRA-AGC12-1	SGI75460104	41240	TRA-AGC12-1	0.0	TRA-AGC12-1	0.0
tRNA	TRA-AGC12-3	SGI75460104	41241	TRA-AGC12-3	0.0	TRA-AGC12-3	0.0
tRNA	TRA-AGC13-2	SGI75460104	41242	TRA-AGC13-2	0.0	TRA-AGC13-2	0.0
tRNA	TRA-AGC14-1	SGI75460104	41243	TRA-AGC14-1	0.029629	TRA-AGC14-1	0.0
tRNA	TRA-AGC14-2	SGI75460104	41244	TRA-AGC14-2	0.029629	TRA-AGC14-2	0.0
tRNA	TRA-AGC15-1	SGI75460104	41245	TRA-AGC15-1	0.0	TRA-AGC15-1	0.067148
tRNA	TRA-AGC2-1	SGI75460104	41246	TRA-AGC2-1	1.222571	TRA-AGC2-1	0.0
tRNA	TRA-AGC2-2	SGI75460104	41247	TRA-AGC2-2	2.198518	TRA-AGC2-2	0.0
tRNA	TRA-AGC24-1	SGI75460104	41249	TRA-AGC24-1	0.0	TRA-AGC24-1	0.0
tRNA	TRA-AGC3-1	SGI75460104	41250	TRA-AGC3-1	2.3308180000000003	TRA-AGC3-1	0.0
tRNA	TRA-AGC4-1	SGI75460104	41251	TRA-AGC4-1	6.273403	TRA-AGC4-1	0.0
tRNA	TRA-AGC5-1	SGI75460104	41252	TRA-AGC5-1	0.035255	TRA-AGC5-1	0.0
tRNA	TRA-AGC6-1	SGI75460104	41253	TRA-AGC6-1	0.0338619999999999	TRA-AGC6-1	0.0
tRNA	TRA-AGC7-1	SGI75460104	41254	TRA-AGC7-1	0.586984	TRA-AGC7-1	0.0
tRNA	TRA-AGC8-1	SGI75460104	41255	TRA-AGC8-1	9.390785	TRA-AGC8-1	20.045982
tRNA	TRA-AGC8-2	SGI75460104	41256	TRA-AGC8-2	1.481047	TRA-AGC8-2	1.573506
tRNA	TRA-AGC9-1	SGI75460104	41257	TRA-AGC9-1	0.0	TRA-AGC9-1	0.0
tRNA	TRA-CGC1-1	SGI75460104	41258	TRA-CGC1-1	6.8476300000000005	TRA-CGC1-1	0.0
tRNA	TRA-CGC2-1	SGI75460104	41259	TRA-CGC2-1	0.145018	TRA-CGC2-1	0.0
tRNA	TRA-CGC3-1	SGI75460104	41260	TRA-CGC3-1	0.851012	TRA-CGC3-1	2.802661
tRNA	TRA-CGC4-1	SGI75460104	41261	TRA-CGC4-1	0.104195	TRA-CGC4-1	0.0
tRNA	TRA-TGC1-1	SGI75460104	41262	TRA-TGC1-1	0.004444	TRA-TGC1-1	0.0
tRNA	TRA-TGC2-1	SGI75460104	41264	TRA-TGC2-1	0.7230310000000001	TRA-TGC2-1	0.0
tRNA	TRA-TGC3-1	SGI75460104	41265	TRA-TGC3-1	5.469852	TRA-TGC3-1	0.122545
tRNA	TRA-TGC3-2	SGI75460104	41266	TRA-TGC3-2	47.81745	TRA-TGC3-2	2.446371
tRNA	TRA-TGC4-1	SGI75460104	41267	TRA-TGC4-1	27.353535	TRA-TGC4-1	42.648098000000005
tRNA	TRA-TGC5-1	SGI75460104	41268	TRA-TGC5-1	0.004444	TRA-TGC5-1	0.0
tRNA	TRA-TGC6-1	SGI75460104	41269	TRA-TGC6-1	0.003457	TRA-TGC6-1	0.0
