Gene type	Gene Name	fr	rf	star
miRNA	MIR1-1	0.0	0.0	0.0
miRNA	MIR1-2	0.0	0.0	0.0
miRNA	MIR100	0.0	0.0	0.0
miRNA	MIR101-1	1.20701	1.215749	1.37512
miRNA	MIR101-2	2.367848	2.384986	151.558746
miRNA	MIR10226	0.0	0.0	0.0
miRNA	MIR10392	0.0	0.0	0.0
miRNA	MIR10393	0.854685	1.123948	1.000927
miRNA	MIR10394	0.533665	0.537571	0.647814
miRNA	MIR10396A	0.0	0.0	0.0
miRNA	MIR10396B	0.0	0.0	0.0
miRNA	MIR10397	0.321464	0.323791	0.393163
miRNA	MIR10398	0.0	0.0	0.0
miRNA	MIR10399	0.331976	0.334466	0.406044
miRNA	MIR103A1	6.000765	6.044214	0.0
miRNA	MIR103A2	2.881359	2.902221	598.987549
miRNA	MIR103B1	0.0	0.0	0.0
miRNA	MIR103B2	0.0	0.0	0.0
miRNA	MIR10400	0.0	0.0	0.0
miRNA	MIR105-1	0.0	0.0	0.0
miRNA	MIR105-2	0.0	0.0	0.0
miRNA	MIR10522	0.0	0.0	0.0
miRNA	MIR10523	0.0	0.0	0.0
miRNA	MIR10524	0.0	0.0	0.0
miRNA	MIR10525	0.0	0.0	0.0
miRNA	MIR10526	0.0	0.0	0.0
miRNA	MIR10527	0.14781	0.14888	0.0
miRNA	MIR106A	0.0	0.0	3.046033
miRNA	MIR106B	1.829062	1.842305	14.239715
miRNA	MIR107	0.754664	0.760128	0.0
miRNA	MIR10A	0.0	0.0	0.0
miRNA	MIR10B	0.0	0.0	0.0
miRNA	MIR11181	0.0	0.0	0.0
miRNA	MIR11399	0.0	0.0	0.0
miRNA	MIR11400	0.0	0.0	0.0
miRNA	MIR11401	0.0	0.0	0.0
miRNA	MIR1178	0.0	0.0	0.0
miRNA	MIR1179	0.0	0.0	0.0
miRNA	MIR1180	0.0	0.0	0.0
miRNA	MIR1181	0.0	0.0	0.0
miRNA	MIR1182	0.0	0.0	0.0
miRNA	MIR1183	0.0	0.0	0.0
miRNA	MIR1184-1	0.0	0.0	0.0
miRNA	MIR1184-2	0.0	0.0	0.0
miRNA	MIR1184-3	0.0	0.0	0.0
miRNA	MIR1185-1	0.0	0.0	0.0
miRNA	MIR1185-2	0.0	0.0	0.0
miRNA	MIR1193	0.0	0.0	0.0
miRNA	MIR1197	0.0	0.0	0.0
miRNA	MIR1199	0.0	0.0	0.0
miRNA	MIR1200	0.0	0.0	0.0
miRNA	MIR1202	0.0	0.0	0.0
miRNA	MIR1203	0.0	0.0	0.0
miRNA	MIR1204	0.0	0.0	0.0
miRNA	MIR1205	0.0	0.0	0.0
miRNA	MIR1206	0.0	0.0	0.0
miRNA	MIR1207	0.0	0.0	0.0
miRNA	MIR1208	0.0	0.0	0.0
miRNA	MIR12113	0.0	0.0	0.0
miRNA	MIR12114	0.0	0.0	0.0
miRNA	MIR12115	0.0	0.0	0.0
miRNA	MIR12116	0.0	0.0	0.0
miRNA	MIR12117	0.0	0.0	0.0
miRNA	MIR12118	0.0	0.0	0.0
miRNA	MIR12119	0.228107	0.229758	0.27901
miRNA	MIR12120	0.0	0.0	0.0
miRNA	MIR12121	0.0	0.0	0.0
miRNA	MIR12122	0.0	0.0	0.0
miRNA	MIR12123	0.0	0.0	0.0
miRNA	MIR12124	0.0	0.0	0.0
miRNA	MIR12125	0.0	0.0	0.0
miRNA	MIR12126	0.0	0.0	0.0
miRNA	MIR12127	0.0	0.0	0.0
miRNA	MIR12128	0.0	0.0	0.0
miRNA	MIR12129	0.0	0.0	0.607567
miRNA	MIR12130	0.0	0.0	0.0
miRNA	MIR12131	0.0	0.0	0.0
miRNA	MIR12132	0.0	0.0	0.0
miRNA	MIR12133	0.0	0.0	0.0
miRNA	MIR12135	0.0	0.0	0.0
miRNA	MIR12136	0.320865	25.270859	0.0
miRNA	MIR122	0.0	0.0	7.687883
miRNA	MIR1224	0.0	0.0	0.0
miRNA	MIR1225	2.073526	2.08854	2.536158
miRNA	MIR1226	0.0	0.0	0.0
miRNA	MIR1227	0.0	0.0	0.0
miRNA	MIR1228	0.0	0.0	2.882606
miRNA	MIR1229	0.0	0.0	0.0
miRNA	MIR1231	0.0	0.0	0.0
miRNA	MIR1233-1	0.0	0.0	0.0
miRNA	MIR1233-2	0.0	0.0	0.0
miRNA	MIR1234	0.0	0.0	0.0
miRNA	MIR1236	0.510153	0.513847	0.0
miRNA	MIR1237	0.0	0.0	0.0
miRNA	MIR1238	0.0	0.0	0.0
miRNA	MIR124-1	0.0	0.0	0.0
miRNA	MIR124-2	0.0	0.0	0.0
miRNA	MIR124-3	0.0	0.0	0.0
miRNA	MIR1243	0.0	0.0	0.0
miRNA	MIR1244-1	0.620916	0.626255	0.781599
miRNA	MIR1244-2	0.177002	0.179884	0.35822
miRNA	MIR1244-3	0.248515	0.0	0.304372
miRNA	MIR1244-4	0.0	0.0	0.0
miRNA	MIR1245A	0.0	0.0	0.0
miRNA	MIR1245B	0.0	0.0	0.0
