Gene type	Gene Name	fr	rf	star
snRNA	LOC124900488	0	0	0
snRNA	LOC124900516	0	0	0
snRNA	LOC124900632	0	0	0
snRNA	LOC124900883	0	0	0
snRNA	LOC124900884	0	0	0
snRNA	LOC124900885	0	0	0
snRNA	LOC124900887	0	0	0
snRNA	LOC124900889	0	0	0
snRNA	LOC124900915	0	0	3
snRNA	LOC124901190	0	0	0
snRNA	LOC124901191	0	0	0
snRNA	LOC124901192	0	0	0
snRNA	LOC124901219	0	0	0
snRNA	LOC124901224	0	0	0
snRNA	LOC124901516	0	0	0
snRNA	LOC124901518	0	0	0
snRNA	LOC124901522	0	0	0
snRNA	LOC124901523	0	0	0
snRNA	LOC124901863	0	0	0
snRNA	LOC124902076	0	0	0
snRNA	LOC124902077	0	0	1
snRNA	LOC124902331	0	0	0
snRNA	LOC124902333	0	0	0
snRNA	LOC124902335	0	0	0
snRNA	LOC124902818	0	0	0
snRNA	LOC124902821	0	0	0
snRNA	LOC124903091	0	0	0
snRNA	LOC124903094	0	0	0
snRNA	LOC124903096	0	0	0
snRNA	LOC124903097	0	0	0
snRNA	LOC124903120	0	0	0
snRNA	LOC124903275	0	0	0
snRNA	LOC124903414	0	0	0
snRNA	LOC124903782	0	0	0
snRNA	LOC124904107	0	0	2
snRNA	LOC124904108	0	0	0
snRNA	LOC124904109	0	0	0
snRNA	LOC124904111	0	0	0
snRNA	LOC124904112	0	0	0
snRNA	LOC124904122	0	0	2
snRNA	LOC124904135	8314	9577	0
snRNA	LOC124904136	8706	9524	0
snRNA	LOC124904137	8833	9253	0
snRNA	LOC124904138	9139	8833	0
snRNA	LOC124904139	7423	7109	0
snRNA	LOC124904140	7500	7067	0
snRNA	LOC124904141	8427	6465	0
snRNA	LOC124904142	27	26	0
snRNA	LOC124904143	29	30	0
snRNA	LOC124904144	30	28	0
snRNA	LOC124904145	670	657	920
snRNA	LOC124904146	1929	5843	10
snRNA	LOC124904147	0	0	0
snRNA	LOC124904364	0	0	0
snRNA	LOC124904613	2826	1019	3
snRNA	LOC124904616	260	200	1
snRNA	LOC124904619	442	360	442
snRNA	LOC124904621	141	141	143
snRNA	LOC124904624	0	0	0
snRNA	LOC124904627	8	9	2
snRNA	LOC124904631	0	0	0
snRNA	LOC124904634	0	0	0
snRNA	LOC124904651	0	0	0
snRNA	LOC124904694	0	0	0
snRNA	LOC124904697	0	0	0
snRNA	LOC124904706	0	0	0
snRNA	LOC124904727	0	0	0
snRNA	LOC124904732	0	0	0
snRNA	LOC124904741	0	0	0
snRNA	LOC124904748	0	0	0
snRNA	LOC124904756	0	0	0
snRNA	LOC124904769	0	0	0
snRNA	LOC124904986	0	0	0
snRNA	LOC124905062	0	0	0
snRNA	LOC124905168	0	0	0
snRNA	LOC124905169	0	0	0
snRNA	LOC124905170	0	0	0
snRNA	LOC124905264	0	0	0
snRNA	LOC124905265	0	0	0
snRNA	LOC124905307	0	0	0
snRNA	LOC124906135	0	0	0
snRNA	LOC124906137	0	0	0
snRNA	LOC124906338	0	0	0
snRNA	LOC124906342	0	0	0
snRNA	LOC124906343	0	0	0
snRNA	RN7SK	5314	4190	5453
snRNA	RNU11	2554	2554	3054
snRNA	RNU1-1	39255	68281	0
snRNA	RNU12	4868	4868	5054
snRNA	RNU1-2	3735	1440	0
snRNA	RNU1-3	41636	66644	0
snRNA	RNU1-4	322	329	0
snRNA	RNU2-1	8239	10307	0
snRNA	RNU4-1	1788	1790	1902
snRNA	RNU4-2	6388	6352	7249
snRNA	RNU4ATAC	397	397	414
snRNA	RNU5A-1	3	4	37
snRNA	RNU5B-1	3	3	59
snRNA	RNU5D-1	0	0	0
snRNA	RNU5E-1	4	4	6
snRNA	RNU5F-1	163	163	164
snRNA	RNU6-1	608	290	0
snRNA	RNU6-2	143	492	5
snRNA	RNU6-7	9	180	0
snRNA	RNU6-8	11	318	0
snRNA	RNU6-9	358	694	10
snRNA	RNU6ATAC	128	128	132
snRNA	RNU7-1	4	4	47
snRNA	RNVU1-1	3	4	4
snRNA	RNVU1-14	3	3	4
snRNA	RNVU1-15	7	7	7
snRNA	RNVU1-17	2	2	0
snRNA	RNVU1-18	11066	3199	74
snRNA	RNVU1-19	9	9	0
snRNA	RNVU1-2A	3	4	0
snRNA	RNVU1-3	0	0	0
snRNA	RNVU1-4	0	0	0
snRNA	RNVU1-6	5	5	5
snRNA	RNVU1-7	9977	2800	6689
snRNA	RNVU1-8	3	3	4
snRNA	SNAR-A1	4	5	0
snRNA	SNAR-A10	28	9	0
snRNA	SNAR-A11	28	9	0
snRNA	SNAR-A12	0	0	0
snRNA	SNAR-A13	0	0	0
snRNA	SNAR-A14	2	9	0
snRNA	SNAR-A2	8	4	0
snRNA	SNAR-A3	2	4	0
snRNA	SNAR-A4	2	2	0
snRNA	SNAR-A5	1	9	0
snRNA	SNAR-A6	3	10	0
snRNA	SNAR-A7	2	8	0
snRNA	SNAR-A8	2	8	0
snRNA	SNAR-A9	2	8	0
snRNA	SNAR-B1	0	0	0
snRNA	SNAR-B2	0	0	0
snRNA	SNAR-C1	0	0	0
snRNA	SNAR-C2	0	0	0
snRNA	SNAR-C3	0	0	0
snRNA	SNAR-C4	0	0	0
snRNA	SNAR-C5	0	0	0
snRNA	SNAR-D	0	0	0
snRNA	SNAR-E	7	7	48
snRNA	SNAR-F	0	0	0
snRNA	SNAR-G1	4	4	41
snRNA	SNAR-G2	0	0	0
snRNA	SNAR-H	0	0	0
snRNA	SNAR-I	0	0	0
