Gene type	Gene Name	fr	rf	star
lncRNA	A1BG-AS1	0	0	0
lncRNA	A2M-AS1	0	0	0
lncRNA	AADACL2-AS1	14	14	80
lncRNA	AATBC	0	0	0
lncRNA	ABALON	3	3	5
lncRNA	ABCA9-AS1	8	8	8
lncRNA	ABCC5-AS1	1	1	0
lncRNA	ABHD11-AS1	0	0	1
lncRNA	ACBD3-AS1	0	0	0
lncRNA	ACBD7-DCLRE1CP1	0	0	0
lncRNA	ACOXL-AS1	0	0	0
lncRNA	ACTA2-AS1	0	0	0
lncRNA	ACTE1P	1	1	0
lncRNA	ACTN1-DT	3	3	0
lncRNA	ACTR3-AS1	59	59	256
lncRNA	ACVR2B-AS1	0	0	0
lncRNA	ADAM7-AS1	0	0	104
lncRNA	ADAM7-AS2	1	1	1
lncRNA	ADAMTS16-DT	0	1	0
lncRNA	ADAMTS19-AS1	0	0	0
lncRNA	ADAMTS9-AS1	2	2	10
lncRNA	ADAMTS9-AS2	71	71	390
lncRNA	ADAMTSL4-AS1	6	7	9
lncRNA	ADARB2-AS1	1	1	9
lncRNA	ADCY6-DT	0	0	0
lncRNA	ADD3-AS1	2	2	17
lncRNA	ADGB-DT	0	0	0
lncRNA	ADGRA1-AS1	0	0	0
lncRNA	ADGRB3-DT	0	0	0
lncRNA	ADGRD1-AS1	0	0	0
lncRNA	ADGRF5-AS1	0	0	0
lncRNA	ADGRL1-AS1	11	11	0
lncRNA	ADGRL3-AS1	12	18	38
lncRNA	ADIPOQ-AS1	1	0	0
lncRNA	ADIRF-AS1	1	2	0
lncRNA	ADNP-AS1	5	6	6
lncRNA	ADORA2A-AS1	5	5	40
lncRNA	ADPGK-AS1	0	0	0
lncRNA	AFAP1-AS1	0	0	1
lncRNA	AFDN-DT	11	11	12
lncRNA	AFF1-AS1	5	5	12
lncRNA	AFTPH-DT	2	2	3
lncRNA	AGAP11	4	4	0
lncRNA	AGAP1-IT1	0	0	0
lncRNA	AGAP2-AS1	0	0	0
lncRNA	AGBL1-AS1	0	0	2
lncRNA	AGBL4-AS1	2	1	1
lncRNA	AGBL4-IT1	1	1	6
lncRNA	AGBL5-AS1	0	0	0
lncRNA	AGPAT4-IT1	0	0	0
lncRNA	AHI1-DT	26	26	81
lncRNA	AIRN	0	0	0
lncRNA	AKAP17A_1	0	0	0
lncRNA	AKT3-IT1	0	0	0
lncRNA	ALDH1A2-AS1	4	4	11
lncRNA	ALDH1A3-AS1	0	0	2
lncRNA	ALDH1L1-AS1	0	0	0
lncRNA	ALDH1L1-AS2	2	2	11
lncRNA	ALG14-AS1	2	2	0
lncRNA	ALKBH3-AS1	2	2	2
lncRNA	ALMS1-IT1	1	1	0
lncRNA	ALOX12-AS1	78	78	206
lncRNA	ANKRD18DP	1	1	0
lncRNA	ANKRD20A4-ANKRD20A20P	45	38	51
lncRNA	ANKRD34C-AS1	19	22	19
lncRNA	ANKRD42-DT	1	1	8
lncRNA	ANKRD44-AS1	0	0	1
lncRNA	ANKRD44-IT1	22	22	100
lncRNA	ANKRD62P1-PARP4P3	0	0	1
lncRNA	ANO3-AS1	0	0	0
lncRNA	ANP32A-IT1	0	0	0
lncRNA	ANXA2R-AS1	25	25	25
lncRNA	ANXA2R-OT1	57	56	104
lncRNA	AOAH-IT1	0	0	1
lncRNA	AOX3P-AOX2P	0	0	0
lncRNA	AP1G2-AS1	0	0	1
lncRNA	AP4B1-AS1	68	64	36
lncRNA	APCDD1L-DT	30	30	31
lncRNA	APOA1-AS	14	12	0
lncRNA	APOBEC3B-AS1	0	0	0
lncRNA	APOC4-APOC2	0	0	1
lncRNA	APRG1	8	8	8
lncRNA	APTR	7	7	41
lncRNA	AQP4-AS1	14	14	22
lncRNA	AQP5-AS1	0	0	5
lncRNA	ARAP1-AS2	0	0	0
lncRNA	ARF4-AS1	0	0	0
lncRNA	ARFGEF1-DT	35	35	155
lncRNA	ARHGAP11A-DT	0	0	3
lncRNA	ARHGAP11B-DT	5	3	2
lncRNA	ARHGAP19-SLIT1	11	11	37
lncRNA	ARHGAP22-IT1	0	0	0
lncRNA	ARHGAP26-AS1	29	28	212
lncRNA	ARHGAP26-IT1	0	0	0
lncRNA	ARHGAP27P1-BPTFP1-KPNA2P3	12	16	82
lncRNA	ARHGAP28-AS1	0	0	0
lncRNA	ARHGAP31-AS1	0	0	0
lncRNA	ARHGAP42-AS1	0	0	0
lncRNA	ARHGAP44-AS1	1	1	12
lncRNA	ARHGAP5-AS1	0	0	0
lncRNA	ARHGEF17-AS1	0	0	0
lncRNA	ARHGEF26-AS1	14	14	69
lncRNA	ARHGEF35-AS1	3	1	0
lncRNA	ARHGEF38-IT1	0	0	0
lncRNA	ARHGEF3-AS1	1	1	1
lncRNA	ARHGEF7-AS1	0	0	0
lncRNA	ARHGEF7-AS2	0	0	1
lncRNA	ARHGEF9-IT1	0	0	0
lncRNA	ARIH2OS	0	0	0
lncRNA	ARL2-SNX15	4	4	4
lncRNA	ARLNC1	5	5	38
lncRNA	ARMC2-AS1	2	2	4
lncRNA	ARNTL2-AS1	4	4	10
lncRNA	ARRDC1-AS1	0	0	0
lncRNA	ARRDC3-AS1	20	20	37
lncRNA	ARSD-AS1	0	0	0
lncRNA	ASAH1-AS1	2	2	2
lncRNA	ASAP1-IT1	21	21	222
lncRNA	ASAP1-IT2	0	0	0
lncRNA	ASB15-AS1	1	1	0
lncRNA	ASB16-AS1	4	4	9
lncRNA	ASH1L-AS1	0	0	0
lncRNA	ASMTL_1	0	0	0
lncRNA	ASMTL-AS1	2	2	0
lncRNA	ASMTL-AS1_1	0	0	0
lncRNA	AS-PTPRE	13	13	13
lncRNA	ASTN2-AS1	2	2	5
lncRNA	ATE1-AS1	1	1	4
lncRNA	ATP11A-AS1	0	0	1
lncRNA	ATP11AUN	6	6	8
lncRNA	ATP13A3-DT	0	0	0
lncRNA	ATP13A4-AS1	0	0	0
lncRNA	ATP13A5-AS1	0	0	0
lncRNA	ATP1A1-AS1	28	28	127
lncRNA	ATP2A1-AS1	0	0	0
lncRNA	ATP2B1-AS1	2	2	4
lncRNA	ATP2B2-IT2	0	0	0
lncRNA	ATP2C2-AS1	0	0	0
lncRNA	ATP6AP1-DT	0	0	0
lncRNA	ATP6V0E2-AS1	1	0	0
lncRNA	ATP6V1B1-AS1	0	0	0
lncRNA	ATP6V1G2-DDX39B	0	0	0
lncRNA	ATP8B1-AS1	21	21	36
lncRNA	ATRIP-TREX1	0	0	0
lncRNA	ATXN1-AS1	1	1	0
lncRNA	ATXN2-AS	0	0	0
lncRNA	ATXN8OS	5	5	8
lncRNA	B3GALT1-AS1	20	20	30
lncRNA	B3GALT5-AS1	2	2	3
lncRNA	B3GAT1-DT	2	2	2
lncRNA	B4GALT1-AS1	1	1	1
lncRNA	B4GALT4-AS1	71	71	268
lncRNA	B4GAT1-DT	1	1	1
lncRNA	BAALC-AS1	2	2	7
lncRNA	BAALC-AS2	0	0	0
lncRNA	BABAM2-AS1	7	7	8
lncRNA	BACE1-AS	0	0	0
lncRNA	BACH1-IT2	0	0	0
lncRNA	BACH1-IT3	0	0	0
lncRNA	BAIAP2-DT	16	16	17
lncRNA	BALR6	73	73	206
lncRNA	BANCR	1	1	0
lncRNA	BARX1-DT	0	0	0
lncRNA	BASP1-AS1	2	3	9
lncRNA	BAZ1A-AS1	3	3	3
lncRNA	BAZ2B-AS1	19	19	19
lncRNA	BBOX1-AS1	8	7	27
lncRNA	BCAR3-AS1	2	2	2
lncRNA	BCAR4	0	0	0
lncRNA	BCDIN3D-AS1	0	0	0
lncRNA	BCL10-AS1	14	14	15
lncRNA	BCRP3	1	1	0
lncRNA	BCYRN1	108	64	51
lncRNA	BDNF-AS	13	8	193
lncRNA	BEAN1-AS1	1	1	1
lncRNA	BFSP2-AS1	28	28	29
lncRNA	BGLT3	0	0	0
lncRNA	BHLHE22-AS1	0	0	0
lncRNA	BHLHE40-AS1	169	168	79
lncRNA	BIN3-IT1	0	0	0
lncRNA	BIRC6-AS2	4	3	50
lncRNA	BISPR	0	0	0
lncRNA	BLACE	1	1	0
lncRNA	BLOC1S1-RDH5	23	23	29
lncRNA	BLOC1S5-TXNDC5	24	24	22
lncRNA	BMP7-AS1	0	0	0
lncRNA	BMPR1B-DT	2	4	15
lncRNA	BMS1P14	0	2	0
lncRNA	BMS1P4-AGAP5	0	2	0
lncRNA	BNC2-AS1	0	0	0
lncRNA	BOK-AS1	1	1	2
lncRNA	BOLA3-DT	14	13	14
lncRNA	BORCS7-ASMT	12	11	32
lncRNA	BPESC1	3	3	3
lncRNA	BRINP3-DT	1	1	1
lncRNA	BRWD1-AS1	1	1	1
lncRNA	BRWD1-AS2	0	0	0
lncRNA	BSN-DT	2	2	2
lncRNA	BTBD9-AS1	0	0	0
lncRNA	BTG1-DT	68	68	13
lncRNA	BTG2-DT	4	4	4
