Gene type	Gene Name	fr	rf	star
tRNA	TRA-AGC10-1	0	0	0
tRNA	TRA-AGC1-1	2	2	0
tRNA	TRA-AGC11-1	1	1	11
tRNA	TRA-AGC12-1	0	0	0
tRNA	TRA-AGC12-3	0	0	0
tRNA	TRA-AGC13-2	0	0	0
tRNA	TRA-AGC14-1	0	0	0
tRNA	TRA-AGC14-2	0	0	0
tRNA	TRA-AGC15-1	0	0	1
tRNA	TRA-AGC2-1	2	2	0
tRNA	TRA-AGC2-2	27	27	0
tRNA	TRA-AGC24-1	0	0	0
tRNA	TRA-AGC3-1	11	11	0
tRNA	TRA-AGC4-1	1	1	0
tRNA	TRA-AGC5-1	0	0	0
tRNA	TRA-AGC6-1	0	0	0
tRNA	TRA-AGC7-1	3	3	0
tRNA	TRA-AGC8-1	47	47	194
tRNA	TRA-AGC8-2	8	7	1
tRNA	TRA-AGC9-1	0	0	0
tRNA	TRA-CGC1-1	26	26	0
tRNA	TRA-CGC2-1	1	1	0
tRNA	TRA-CGC3-1	3	3	22
tRNA	TRA-CGC4-1	4	4	0
tRNA	TRA-TGC1-1	1	1	0
tRNA	TRA-TGC2-1	25	25	0
tRNA	TRA-TGC3-1	63	64	1
tRNA	TRA-TGC3-2	146	146	11
tRNA	TRA-TGC4-1	192	192	277
tRNA	TRA-TGC5-1	0	0	0
tRNA	TRA-TGC6-1	1	1	0
tRNA	TRA-TGC7-1	0	0	0
tRNA	TRC-GCA10-1	0	0	0
tRNA	TRC-GCA1-1	0	0	2
tRNA	TRC-GCA11-1	0	0	0
tRNA	TRC-GCA12-1	0	0	0
tRNA	TRC-GCA13-1	0	0	0
tRNA	TRC-GCA14-1	0	0	0
tRNA	TRC-GCA15-1	0	0	0
tRNA	TRC-GCA16-1	1	1	2
tRNA	TRC-GCA17-1	0	0	0
tRNA	TRC-GCA18-1	0	0	1
tRNA	TRC-GCA19-1	0	0	0
tRNA	TRC-GCA20-1	0	0	0
tRNA	TRC-GCA2-1	1	1	0
tRNA	TRC-GCA21-1	0	0	1
tRNA	TRC-GCA2-2	5	5	1
tRNA	TRC-GCA22-1	0	0	0
tRNA	TRC-GCA2-3	0	0	1
tRNA	TRC-GCA23-1	0	0	2
tRNA	TRC-GCA2-4	10	10	11
tRNA	TRC-GCA3-1	0	0	2
tRNA	TRC-GCA4-1	14	14	53
tRNA	TRC-GCA5-1	0	0	4
tRNA	TRC-GCA6-1	0	0	5
tRNA	TRC-GCA7-1	0	0	4
tRNA	TRC-GCA8-1	0	0	0
tRNA	TRC-GCA9-1	0	0	0
tRNA	TRC-GCA9-2	0	0	0
tRNA	TRC-GCA9-3	0	0	0
tRNA	TRC-GCA9-4	0	0	0
tRNA	TRD-GTC1-1	3350	3350	4955
tRNA	TRD-GTC2-1	4624	6257	0
tRNA	TRD-GTC2-10	58	57	13
tRNA	TRD-GTC2-11	3526	3519	181
tRNA	TRD-GTC2-2	5027	6419	0
tRNA	TRD-GTC2-3	5593	6723	0
tRNA	TRD-GTC2-4	6496	7178	0
tRNA	TRD-GTC2-5	7803	7825	0
tRNA	TRD-GTC2-6	974	1368	55
tRNA	TRD-GTC2-7	2334	2309	5241
tRNA	TRD-GTC2-8	7424	7438	416
tRNA	TRD-GTC2-9	1121	1120	45
tRNA	TRD-GTC3-1	55	55	147
tRNA	TRE-CTC1-1	1739	1756	436
tRNA	TRE-CTC1-2	5435	8537	0
tRNA	TRE-CTC1-3	6251	8897	0
tRNA	TRE-CTC1-4	7863	9689	0
tRNA	TRE-CTC1-5	11733	11691	0
tRNA	TRE-CTC1-6	1746	1759	0
tRNA	TRE-CTC1-7	5032	5098	20
tRNA	TRE-CTC2-1	78	71	655
tRNA	TRE-TTC1-1	166	167	991
tRNA	TRE-TTC1-2	4575	4574	19
tRNA	TRE-TTC2-1	4263	4007	21782
tRNA	TRE-TTC2-2	1021	1448	165
tRNA	TRE-TTC3-1	71	72	0
tRNA	TRE-TTC4-1	407	415	0
tRNA	TRE-TTC4-2	626	642	17
tRNA	TRF-GAA1-1	0	0	0
tRNA	TRF-GAA1-2	1	1	0
tRNA	TRF-GAA1-3	4	4	0
tRNA	TRF-GAA1-4	143	143	249
tRNA	TRF-GAA1-5	1	1	0
tRNA	TRF-GAA1-6	1	1	20
tRNA	TRF-GAA2-1	6	6	4
tRNA	TRF-GAA3-1	0	0	0
tRNA	TRF-GAA4-1	0	0	0
tRNA	TRF-GAA5-1	1	1	0
tRNA	TRF-GAA6-1	0	0	0
tRNA	TRG-CCC1-1	108	107	0
tRNA	TRG-CCC1-2	14	14	0
tRNA	TRG-CCC2-1	473	473	88
tRNA	TRG-CCC2-2	3727	3727	5691
tRNA	TRG-CCC3-1	0	0	2
tRNA	TRG-CCC4-1	0	0	0
tRNA	TRG-CCC5-1	0	0	0
tRNA	TRG-CCC6-1	3	3	5
tRNA	TRG-GCC1-1	295	486	0
tRNA	TRG-GCC1-2	335	514	0
tRNA	TRG-GCC1-3	420	549	0
tRNA	TRG-GCC1-4	682	682	0
tRNA	TRG-GCC1-5	971	984	1003
tRNA	TRG-GCC2-1	2683	2689	783
tRNA	TRG-GCC2-2	500	497	103
tRNA	TRG-GCC2-3	837	840	65
tRNA	TRG-GCC2-4	384	374	18
tRNA	TRG-GCC2-5	159	151	54
tRNA	TRG-GCC2-6	4428	4428	284
tRNA	TRG-GCC3-1	39	70	127
tRNA	TRG-GCC4-1	0	0	1
tRNA	TRG-TCC1-1	1109	1106	2831
tRNA	TRG-TCC2-1	17	17	4
tRNA	TRG-TCC2-2	193	309	0
tRNA	TRG-TCC2-3	215	325	0
tRNA	TRG-TCC2-4	274	351	0
tRNA	TRG-TCC2-5	426	427	0
tRNA	TRG-TCC2-6	451	451	164
tRNA	TRG-TCC3-1	804	804	1239
tRNA	TRG-TCC4-1	1	1	12
tRNA	TRH-GTG1-1	35	35	18
tRNA	TRH-GTG1-2	22	22	53
tRNA	TRH-GTG1-3	18	19	0
tRNA	TRH-GTG1-4	32	32	2
tRNA	TRH-GTG1-5	20	20	6
tRNA	TRH-GTG1-6	70	70	0
tRNA	TRH-GTG1-7	89	172	0
tRNA	TRH-GTG1-8	258	258	7
tRNA	TRH-GTG1-9	260	260	0
tRNA	TRI-AAT1-1	1	1	329
tRNA	TRI-AAT2-1	0	0	0
tRNA	TRI-AAT3-1	6	6	12
tRNA	TRI-AAT4-1	5	5	27
tRNA	TRI-AAT5-1	1	1	0
tRNA	TRI-AAT5-2	5	8	2
tRNA	TRI-AAT5-3	47	47	18
tRNA	TRI-AAT5-4	0	0	1
tRNA	TRI-AAT5-5	6	6	4
tRNA	TRI-AAT6-1	0	0	0
tRNA	TRI-AAT7-1	3	4	0
tRNA	TRI-AAT7-2	1	1	0
tRNA	TRI-AAT8-1	109	109	2
tRNA	TRI-AAT9-1	0	0	5
tRNA	TRI-GAT1-1	2	2	0
tRNA	TRI-GAT1-2	2	2	0
tRNA	TRI-GAT1-3	2	0	0
tRNA	TRI-TAT1-1	13	13	29
tRNA	TRI-TAT2-1	14	14	18
tRNA	TRI-TAT2-2	0	0	0
tRNA	TRI-TAT2-3	2	2	0
tRNA	TRI-TAT3-1	0	0	4
tRNA	TRK-CTT1-1	7223	7236	7501
tRNA	TRK-CTT1-2	196	185	9
tRNA	TRK-CTT2-1	568	570	14
tRNA	TRK-CTT2-2	34	31	469
tRNA	TRK-CTT2-3	261	260	70
tRNA	TRK-CTT2-4	564	566	0
tRNA	TRK-CTT2-5	83	83	54
tRNA	TRK-CTT3-1	20	20	10
tRNA	TRK-CTT4-1	65	65	49
tRNA	TRK-CTT5-1	3	3	6
tRNA	TRK-CTT6-1	2	2	2
tRNA	TRK-CTT7-1	0	0	0
tRNA	TRK-CTT8-1	0	0	0
tRNA	TRK-CTT9-1	0	0	1
tRNA	TRK-TTT1-1	1	1	2
tRNA	TRK-TTT2-1	0	0	1
tRNA	TRK-TTT3-1	61	60	3
tRNA	TRK-TTT3-2	163	160	116
tRNA	TRK-TTT3-3	24	24	0
tRNA	TRK-TTT3-4	104	104	1
tRNA	TRK-TTT3-5	1	1	132
tRNA	TRK-TTT4-1	4	6	49
tRNA	TRK-TTT5-1	3	3	4
tRNA	TRK-TTT6-1	4	4	86
tRNA	TRK-TTT7-1	0	0	0
tRNA	TRK-TTT8-1	0	0	0
tRNA	TRK-TTT9-1	0	0	0
tRNA	TRL-AAG1-1	4	5	0
tRNA	TRL-AAG1-2	6	6	0
tRNA	TRL-AAG1-3	6	6	0
tRNA	TRL-AAG2-1	21	21	0
tRNA	TRL-AAG2-2	14	14	0
tRNA	TRL-AAG2-3	65	67	4
