Gene type	Gene Name	fr	rf	star
lncRNA	A1BG-AS1	0	0	0
lncRNA	A2M-AS1	2	2	0
lncRNA	AADACL2-AS1	22	22	162
lncRNA	AATBC	3	3	3
lncRNA	ABALON	0	0	0
lncRNA	ABCA9-AS1	1	1	0
lncRNA	ABCC5-AS1	2	2	3
lncRNA	ABHD11-AS1	0	0	0
lncRNA	ACBD3-AS1	0	0	0
lncRNA	ACBD7-DCLRE1CP1	0	0	0
lncRNA	ACOXL-AS1	1	1	1
lncRNA	ACTA2-AS1	0	0	1
lncRNA	ACTE1P	16	16	17
lncRNA	ACTN1-DT	21	20	19
lncRNA	ACTR3-AS1	18	18	368
lncRNA	ACVR2B-AS1	0	0	0
lncRNA	ADAM7-AS1	22	22	155
lncRNA	ADAM7-AS2	1	1	1
lncRNA	ADAMTS16-DT	3	3	3
lncRNA	ADAMTS19-AS1	0	0	0
lncRNA	ADAMTS9-AS1	0	1	8
lncRNA	ADAMTS9-AS2	126	126	549
lncRNA	ADAMTSL4-AS1	13	13	18
lncRNA	ADARB2-AS1	2	2	9
lncRNA	ADCY6-DT	0	0	0
lncRNA	ADD3-AS1	7	7	19
lncRNA	ADGB-DT	0	0	0
lncRNA	ADGRA1-AS1	0	0	0
lncRNA	ADGRB3-DT	0	0	0
lncRNA	ADGRD1-AS1	0	0	0
lncRNA	ADGRF5-AS1	0	0	0
lncRNA	ADGRL1-AS1	7	7	0
lncRNA	ADGRL3-AS1	33	46	134
lncRNA	ADIPOQ-AS1	2	2	5
lncRNA	ADIRF-AS1	1	1	1
lncRNA	ADNP-AS1	3	3	7
lncRNA	ADORA2A-AS1	3	3	27
lncRNA	ADPGK-AS1	0	0	1
lncRNA	AFAP1-AS1	0	0	1
lncRNA	AFDN-DT	2	2	3
lncRNA	AFF1-AS1	1	1	1
lncRNA	AFTPH-DT	0	0	1
lncRNA	AGAP11	6	6	4
lncRNA	AGAP1-IT1	0	0	0
lncRNA	AGAP2-AS1	4	4	5
lncRNA	AGBL1-AS1	0	1	2
lncRNA	AGBL4-AS1	6	10	4
lncRNA	AGBL4-IT1	5	5	10
lncRNA	AGBL5-AS1	0	0	0
lncRNA	AGPAT4-IT1	0	0	0
lncRNA	AHI1-DT	47	47	93
lncRNA	AIRN	0	0	1
lncRNA	AKAP17A_1	0	0	0
lncRNA	AKT3-IT1	0	0	0
lncRNA	ALDH1A2-AS1	2	2	10
lncRNA	ALDH1A3-AS1	6	6	6
lncRNA	ALDH1L1-AS1	0	0	0
lncRNA	ALDH1L1-AS2	3	3	8
lncRNA	ALG14-AS1	0	0	3
lncRNA	ALKBH3-AS1	0	0	0
lncRNA	ALMS1-IT1	1	1	0
lncRNA	ALOX12-AS1	24	23	404
lncRNA	ANKRD18DP	4	4	5
lncRNA	ANKRD20A4-ANKRD20A20P	51	45	40
lncRNA	ANKRD34C-AS1	34	33	45
lncRNA	ANKRD42-DT	3	3	10
lncRNA	ANKRD44-AS1	0	0	0
lncRNA	ANKRD44-IT1	29	30	103
lncRNA	ANKRD62P1-PARP4P3	0	0	0
lncRNA	ANO3-AS1	6	6	6
lncRNA	ANP32A-IT1	0	0	0
lncRNA	ANXA2R-AS1	0	0	0
lncRNA	ANXA2R-OT1	26	27	81
lncRNA	AOAH-IT1	0	0	0
lncRNA	AOX3P-AOX2P	611	611	0
lncRNA	AP1G2-AS1	0	0	0
