Gene Name,count,cpm
bA255A11.4,0,0.0
ZZZ3,194,13.962524009783555
ZZEF1,49,3.526616889069042
ZYXP1,0,0.0
ZYX,387,27.853076246320803
ZYG11B,139,10.004076481236671
ZYG11AP1,0,0.0
ZYG11A,0,0.0
ZXDC,18,1.2954919184335256
ZXDB,10,0.7197177324630699
ZXDA,4,0.2878870929852279
ZWINT,18,1.2954919184335256
ZWILCH,67,4.822108807502568
ZW10,0,0.0
ZUP1,53,3.81450398205427
ZSWIM9,12,0.8636612789556838
ZSWIM8-AS1,0,0.0
ZSWIM8,73,5.25393944698041
ZSWIM7,41,2.950842703098586
ZSWIM6,30,2.1591531973892093
ZSWIM5P3,0,0.0
ZSWIM5P2,0,0.0
ZSWIM5P1,0,0.0
ZSWIM5,6,0.4318306394778419
ZSWIM4,1,0.07197177324630698
ZSWIM3,10,0.7197177324630699
ZSWIM2,0,0.0
ZSWIM1,4,0.2878870929852279
ZSCAN9,30,2.1591531973892093
ZSCAN5DP,0,0.0
ZSCAN5C,0,0.0
ZSCAN5B,0,0.0
ZSCAN5A,62,4.462249941271033
ZSCAN4,0,0.0
ZSCAN32,32,2.3030967438818233
ZSCAN31,8,0.5757741859704558
ZSCAN30,2,0.14394354649261396
ZSCAN29,18,1.2954919184335256
ZSCAN26,36,2.5909838368670512
ZSCAN25,92,6.621403138660242
ZSCAN23,0,0.0
ZSCAN22,0,0.0
ZSCAN21,0,0.0
ZSCAN20,0,0.0
ZSCAN2,0,0.0
ZSCAN18,14,1.0076048254482979
ZSCAN16-AS1,145,10.435907120714512
ZSCAN16,28,2.0152096508965958
ZSCAN12P1,0,0.0
ZSCAN12,0,0.0
ZSCAN10,0,0.0
ZSCAN1,0,0.0
ZRSR2P1,2,0.14394354649261396
ZRSR2,38,2.7349273833596652
ZRF1PS,0,0.0
ZRANB3,96,6.90929023164547
ZRANB2-DT,29,2.0871814241429028
ZRANB2-AS1,3,0.21591531973892095
ZRANB2,216,15.54590302120231
ZRANB1,613,44.118696999986184
ZPR1P1,0,0.0
ZPR1,84,6.045628952689786
ZPLD2P,5,0.35985886623153496
ZPLD1,0,0.0
ZPBP2,0,0.0
ZPBP,0,0.0
ZPAXP,0,0.0
ZP4,62,4.462249941271033
ZP3P2,0,0.0
ZP3P1,0,0.0
ZP3,30,2.1591531973892093
ZP2,3,0.21591531973892095
ZP1,0,0.0
ZNRF4,0,0.0
ZNRF3-AS1,0,0.0
ZNRF3,23,1.6553507846650606
ZNRF2P3,0,0.0
ZNRF2P2,0,0.0
ZNRF2P1,1,0.07197177324630698
ZNRF2,178,12.810975637842644
ZNRF1,6,0.4318306394778419
ZNRD2-DT,1,0.07197177324630698
ZNRD2,27,1.9432378776502888
ZNRD1ASP,1,0.07197177324630698
ZNNT1,3,0.21591531973892095
ZNHIT6,135,9.716189388251443
ZNHIT3,60,4.318306394778419
ZNHIT2,0,0.0
ZNHIT1P1,0,0.0
ZNHIT1,105,7.557036190862233
ZNFX1,130,9.356330522019908
ZNF99,11,0.7916895057093769
ZNF98,6,0.4318306394778419
ZNF971P,0,0.0
ZNF970P,0,0.0
ZNF969P,1,0.07197177324630698
ZNF968P,0,0.0
ZNF965P,0,0.0
ZNF962P,11,0.7916895057093769
ZNF93,16,1.1515483719409116
ZNF92P2,0,0.0
ZNF92P1Y,0,0.0
ZNF92,129,9.2843587487736
ZNF91,323,23.246882758557156
ZNF90P3,0,0.0
ZNF90P2,0,0.0
ZNF90P1,0,0.0
ZNF90,29,2.0871814241429028
ZNF891,7,0.5038024127241489
ZNF890P,12,0.8636612789556838
ZNF888,17,1.2235201451872189
ZNF887P,0,0.0
ZNF886P,0,0.0
ZNF885P,0,0.0
ZNF884P,0,0.0
ZNF883,9,0.6477459592167628
ZNF880,15,1.0795765986946046
ZNF879,35,2.5190120636207443
ZNF878,0,0.0
ZNF877P,0,0.0
ZNF876P,4,0.2878870929852279
ZNF875,61,4.390278168024726
ZNF865,2,0.14394354649261396
ZNF863P,0,0.0
ZNF862,3,0.21591531973892095
ZNF861P,0,0.0
ZNF860,0,0.0
ZNF859P,0,0.0
ZNF853,2,0.14394354649261396
ZNF852,16,1.1515483719409116
ZNF850,56,4.0304193017931915
ZNF85,0,0.0
ZNF849P,0,0.0
ZNF848P,0,0.0
ZNF847P,0,0.0
ZNF846,4,0.2878870929852279
ZNF845,72,5.1819676737341025
ZNF844,21,1.5114072381724466
ZNF843,1,0.07197177324630698
ZNF841,3,0.21591531973892095
ZNF840P,0,0.0
ZNF84-DT,0,0.0
ZNF84,11,0.7916895057093769
ZNF839P1,0,0.0
ZNF839,7,0.5038024127241489
ZNF837,0,0.0
ZNF836,16,1.1515483719409116
ZNF835,0,0.0
ZNF833P,1,0.07197177324630698
ZNF831,32,2.3030967438818233
ZNF830,30,2.1591531973892093
ZNF83,0,0.0
ZNF829,44,3.1667580228375076
ZNF827,25,1.7992943311576748
ZNF826P,1,0.07197177324630698
ZNF823,19,1.3674636916798326
ZNF821,1,0.07197177324630698
ZNF818P,36,2.5909838368670512
ZNF816-ZNF321P,37,2.6629556101133582
ZNF816,3,0.21591531973892095
ZNF815P,71,5.109995900487796
ZNF814,61,4.390278168024726
ZNF813,0,0.0
ZNF812P,0,0.0
ZNF81,51,3.670560435561656
ZNF808,45,3.2387297960838146
ZNF807P,0,0.0
ZNF805,42,3.022814476344893
ZNF804B,182,13.098862730827872
ZNF804A,135,9.716189388251443
ZNF800,208,14.970128835231852
ZNF80,0,0.0
ZNF8-ERVK3-1,0,0.0
ZNF8,0,0.0
ZNF799,0,0.0
ZNF793-AS1,0,0.0
ZNF793,0,0.0
ZNF792,13,0.9356330522019908
ZNF791,82,5.901685406197172
ZNF790-AS1,3,0.21591531973892095
ZNF790,33,2.3750685171281307
ZNF79,33,2.3750685171281307
ZNF789,16,1.1515483719409116
ZNF788P,2,0.14394354649261396
ZNF787,1,0.07197177324630698
ZNF786,19,1.3674636916798326
ZNF785,7,0.5038024127241489
ZNF784,33,2.3750685171281307
ZNF783,55,3.958447528546884
ZNF782,40,2.8788709298522797
ZNF781,3,0.21591531973892095
ZNF780B,0,0.0
ZNF780A,18,1.2954919184335256
ZNF778,64,4.606193487763647
ZNF777,10,0.7197177324630699
ZNF776,65,4.678165261009954
ZNF775,0,0.0
ZNF774,0,0.0
ZNF773,16,1.1515483719409116
ZNF772,46,3.310701569330121
ZNF771,0,0.0
ZNF770,265,19.072519910271353
ZNF77,27,1.9432378776502888
ZNF768,10,0.7197177324630699
ZNF767P,43,3.0947862495912
ZNF766,57,4.102391075039498
ZNF765-ZNF761,76,5.4698547667193305
ZNF765,2,0.14394354649261396
ZNF764,0,0.0
ZNF763,6,0.4318306394778419
ZNF761,10,0.7197177324630699
ZNF76,7,0.5038024127241489
ZNF75D,19,1.3674636916798326
ZNF75CP,0,0.0
ZNF75BP,0,0.0
ZNF75A,8,0.5757741859704558
ZNF750,0,0.0
ZNF749,0,0.0
ZNF747,14,1.0076048254482979
ZNF746,112,8.060838603586383
ZNF740,63,4.53422171451734
ZNF74,2,0.14394354649261396
ZNF73P,0,0.0
ZNF738,2,0.14394354649261396
ZNF737,16,1.1515483719409116
ZNF736P9Y,0,0.0
ZNF736P8Y,0,0.0
ZNF736P7Y,0,0.0
ZNF736P6Y,0,0.0
ZNF736P5Y,0,0.0
ZNF736P4Y,0,0.0
ZNF736P3Y,0,0.0
ZNF736P2Y,1,0.07197177324630698
ZNF736P1Y,1,0.07197177324630698
ZNF736P12Y,0,0.0
ZNF736P11Y,0,0.0
ZNF736P10Y,1,0.07197177324630698
ZNF736,20,1.4394354649261398
ZNF735,1,0.07197177324630698
ZNF734P,0,0.0
ZNF733P,0,0.0
ZNF732,3,0.21591531973892095
ZNF731P,13,0.9356330522019908
ZNF730,3,0.21591531973892095
ZNF72P,0,0.0
ZNF729,1,0.07197177324630698
ZNF728,0,0.0
ZNF727,5,0.35985886623153496
ZNF726P1,8,0.5757741859704558
ZNF726,6,0.4318306394778419
ZNF725P,0,0.0
ZNF724,59,4.246334621532112
ZNF723,0,0.0
ZNF722,1,0.07197177324630698
ZNF721,104,7.485064417615926
ZNF718,45,3.2387297960838146
ZNF717,0,0.0
ZNF716,1,0.07197177324630698
ZNF714,6,0.4318306394778419
ZNF713,135,9.716189388251443
ZNF711,0,0.0
ZNF710-AS1,1,0.07197177324630698
ZNF710,7,0.5038024127241489
ZNF71-SMIM17,0,0.0
ZNF71,0,0.0
ZNF70P1,0,0.0
ZNF709,5,0.35985886623153496
ZNF708,74,5.3259112202267165
ZNF707,0,0.0
ZNF706,139,10.004076481236671
ZNF705G,2,0.14394354649261396
ZNF705EP,1,0.07197177324630698
ZNF705D,2,0.14394354649261396
ZNF705CP,1,0.07197177324630698
ZNF705B,0,0.0
ZNF705A,32,2.3030967438818233
ZNF704,40,2.8788709298522797
ZNF703,87,6.261544272428708
ZNF702P,8,0.5757741859704558
ZNF701,76,5.4698547667193305
ZNF700,3,0.21591531973892095
ZNF70,8,0.5757741859704558
ZNF7,2,0.14394354649261396
ZNF699,15,1.0795765986946046
ZNF697,0,0.0
ZNF696,3,0.21591531973892095
ZNF695,0,0.0
ZNF692,1,0.07197177324630698
ZNF691,0,0.0
ZNF69,40,2.8788709298522797
ZNF689,93,6.693374911906549
ZNF688,31,2.2311249706355163
ZNF687-AS1,5,0.35985886623153496
ZNF687,79,5.685770086458252
ZNF684,57,4.102391075039498
ZNF683,14,1.0076048254482979
ZNF682,0,0.0
ZNF681,35,2.5190120636207443
ZNF680P1,0,0.0
ZNF680,27,1.9432378776502888
ZNF679,0,0.0
ZNF678,37,2.6629556101133582
ZNF677,10,0.7197177324630699
ZNF676,0,0.0
ZNF675,14,1.0076048254482979
ZNF674-AS1,0,0.0
ZNF674,2,0.14394354649261396
ZNF672,11,0.7916895057093769
ZNF671,0,0.0
ZNF670-ZNF695,0,0.0
ZNF670,5,0.35985886623153496
ZNF669,3,0.21591531973892095
ZNF668,1,0.07197177324630698
ZNF667-AS1,1,0.07197177324630698
ZNF667,2,0.14394354649261396
ZNF665,0,0.0
ZNF664-RFLNA,0,0.0
ZNF664,0,0.0
ZNF663P,2,0.14394354649261396
ZNF662,2,0.14394354649261396
ZNF660-ZNF197,11,0.7916895057093769
ZNF660,2,0.14394354649261396
ZNF66,0,0.0
ZNF658B,10,0.7197177324630699
ZNF658,6,0.4318306394778419
ZNF655,174,12.523088544857416
ZNF654,138,9.932104707990364
ZNF653,33,2.3750685171281307
ZNF652P1,0,0.0
ZNF652-AS1,19,1.3674636916798326
ZNF652,277,19.936181189227035
ZNF649-AS1,0,0.0
ZNF649,35,2.5190120636207443
ZNF648,0,0.0
ZNF646P1,0,0.0
ZNF646,5,0.35985886623153496
ZNF644,404,29.076596391508023
ZNF641,81,5.829713632950865
ZNF639,87,6.261544272428708
ZNF638,377,27.133358513857733
ZNF630-AS1,6,0.4318306394778419
ZNF630,49,3.526616889069042
ZNF629,32,2.3030967438818233
ZNF628,8,0.5757741859704558
ZNF627,19,1.3674636916798326
ZNF626,80,5.757741859704559
ZNF625-ZNF20,85,6.117600725936094
ZNF625,4,0.2878870929852279
ZNF624,3,0.21591531973892095
ZNF623,3,0.21591531973892095
ZNF622P1,0,0.0
ZNF622,13,0.9356330522019908
ZNF621,42,3.022814476344893
ZNF620,6,0.4318306394778419
ZNF619P1,0,0.0
ZNF619,13,0.9356330522019908
ZNF618,0,0.0
ZNF616,28,2.0152096508965958
ZNF615,113,8.13281037683269
