Gene type	Gene Name	Unnamed: 0	Unnamed: 1	Gene Name_RFfr	tpm_RFfr	Gene Name_star	tpm_star
other	CABIN1	SGI75460068	3025	CABIN1	0.137855	CABIN1	0.20471
other	CAPN15	SGI75460068	3172	CAPN15	0.018358	CAPN15	0.013638
other	FAM131B	SGI75460068	7936	FAM131B	0.0	FAM131B	0.0
other	GABBR1	SGI75460068	9079	GABBR1	0.0	GABBR1	0.0
other	HMBS	SGI75460068	10860	HMBS	1.827464	HMBS	2.776778
other	IGH	SGI75460068	11788	IGH	0.008792	IGH	0.000458
other	IGHV4-30-2	SGI75460068	11925	IGHV4-30-2	0.0	IGHV4-30-2	0.0
other	IGK	SGI75460068	11985	IGK	0.01242	IGK	0.024955
other	IGKDEL	SGI75460068	11987	IGKDEL	0.0	IGKDEL	0.0
other	IGL	SGI75460068	12087	IGL	0.022601	IGL	0.028161
other	LOC124900482	SGI75460068	18398	LOC124900482	0.0	LOC124900482	0.0
other	LOC124900483	SGI75460068	18399	LOC124900483	0.0	LOC124900483	0.0
other	LOC124900484	SGI75460068	18400	LOC124900484	0.0	LOC124900484	0.0
other	OR2G6	SGI75460068	26058	OR2G6	0.000456	OR2G6	0.0
other	OR51L1	SGI75460068	26292	OR51L1	0.006108	OR51L1	0.011437
other	PCDHA@	SGI75460068	27157	PCDHA@	8e-06	PCDHA@	0.0
other	PCDHACT	SGI75460068	27160	PCDHACT	0.052194	PCDHACT	0.0
other	PCDHB@	SGI75460068	27181	PCDHB@	0.002597	PCDHB@	3.9e-05
other	PCDHG@	SGI75460068	27182	PCDHG@	0.000506	PCDHG@	0.000407
other	PTPMT1	SGI75460068	29288	PTPMT1	0.327522	PTPMT1	0.046829
other	RMRP	SGI75460068	30310	RMRP	312.545593	RMRP	449.917908
other	RNY5	SGI75460068	33927	RNY5	441.60791	RNY5	242.158035
other	RPPH1	SGI75460068	35343	RPPH1	200.213745	RPPH1	0.0
other	RUVBL1	SGI75460068	36229	RUVBL1	0.3185	RUVBL1	0.442367
other	SEPTIN9	SGI75460068	36807	SEPTIN9	3.690777	SEPTIN9	6.007725000000001
other	SNORD115@	SGI75460068	38315	SNORD115@	0.000889	SNORD115@	8.7e-05
other	SNORD116@	SGI75460068	38346	SNORD116@	0.004303	SNORD116@	0.001104
other	TRA	SGI75460068	41236	TRA	0.012836	TRA	0.03182
other	TRAJ15	SGI75460068	41299	TRAJ15	0.0	TRAJ15	0.0
other	TRB	SGI75460068	41446	TRB	0.019947	TRB	0.007689
other	TRBD2	SGI75460068	41450	TRBD2	0.0	TRBD2	0.0
other	TRBV6-3	SGI75460068	41515	TRBV6-3	0.002922	TRBV6-3	0.0
other	TRD	SGI75460068	41566	TRD	0.000857	TRD	0.005488
other	TRG	SGI75460068	41657	TRG	0.077172	TRG	0.10675
other	TRGC1	SGI75460068	41692	TRGC1	0.00373	TRGC1	0.004717
other	UGT1A	SGI75460068	42961	UGT1A	0.01176	UGT1A	0.028866
