Gene type	Gene Name	Unnamed: 0	Unnamed: 1	Gene Name_RFfr	tpm_RFfr	Gene Name_star	tpm_star
lncRNA	A1BG-AS1	SGI75460068	1	A1BG-AS1	0.07585	A1BG-AS1	0.121567
lncRNA	A2M-AS1	SGI75460068	4	A2M-AS1	0.0	A2M-AS1	0.0
lncRNA	AADACL2-AS1	SGI75460068	16	AADACL2-AS1	0.007007	AADACL2-AS1	0.034022
lncRNA	AATBC	SGI75460068	36	AATBC	0.033762	AATBC	0.054111
lncRNA	ABALON	SGI75460068	39	ABALON	0.0	ABALON	2.908138
lncRNA	ABCA9-AS1	SGI75460068	56	ABCA9-AS1	0.01961	ABCA9-AS1	0.071838
lncRNA	ABCC5-AS1	SGI75460068	78	ABCC5-AS1	0.0	ABCC5-AS1	0.00498
lncRNA	ABHD11-AS1	SGI75460068	108	ABHD11-AS1	0.013223	ABHD11-AS1	0.021193
lncRNA	ACBD3-AS1	SGI75460068	179	ACBD3-AS1	0.0	ACBD3-AS1	0.0
lncRNA	ACBD7-DCLRE1CP1	SGI75460068	184	ACBD7-DCLRE1CP1	0.0	ACBD7-DCLRE1CP1	0.0
lncRNA	ACOXL-AS1	SGI75460068	222	ACOXL-AS1	0.005136	ACOXL-AS1	0.018913
lncRNA	ACTA2-AS1	SGI75460068	256	ACTA2-AS1	0.010195	ACTA2-AS1	0.018964
lncRNA	ACTE1P	SGI75460068	273	ACTE1P	0.005282	ACTE1P	0.056225
lncRNA	ACTN1-DT	SGI75460068	306	ACTN1-DT	0.000336	ACTN1-DT	0.0
lncRNA	ACTR3-AS1	SGI75460068	318	ACTR3-AS1	0.01876	ACTR3-AS1	0.074109
lncRNA	ACVR2B-AS1	SGI75460068	344	ACVR2B-AS1	0.0	ACVR2B-AS1	0.0
lncRNA	ADAM7-AS1	SGI75460068	386	ADAM7-AS1	0.013464	ADAM7-AS1	0.052004
lncRNA	ADAM7-AS2	SGI75460068	387	ADAM7-AS2	0.002598	ADAM7-AS2	0.007959
lncRNA	ADAMTS16-DT	SGI75460068	398	ADAMTS16-DT	0.0	ADAMTS16-DT	0.0
lncRNA	ADAMTS19-AS1	SGI75460068	402	ADAMTS19-AS1	0.0	ADAMTS19-AS1	0.0
lncRNA	ADAMTS9-AS1	SGI75460068	415	ADAMTS9-AS1	0.013267	ADAMTS9-AS1	0.025451
lncRNA	ADAMTS9-AS2	SGI75460068	416	ADAMTS9-AS2	0.033076	ADAMTS9-AS2	0.075376
lncRNA	ADAMTSL4-AS1	SGI75460068	421	ADAMTSL4-AS1	0.000437	ADAMTSL4-AS1	0.002418
lncRNA	ADARB2-AS1	SGI75460068	428	ADARB2-AS1	0.009375	ADARB2-AS1	0.0
lncRNA	ADCY6-DT	SGI75460068	443	ADCY6-DT	0.0	ADCY6-DT	0.021775
lncRNA	ADD3-AS1	SGI75460068	452	ADD3-AS1	0.002435	ADD3-AS1	0.001434
lncRNA	ADGB-DT	SGI75460068	454	ADGB-DT	0.0	ADGB-DT	0.0
